Player,Rk,Year,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
Ryan Suter,166,2017,32,MIN,D,82,9,31,40,34,36,9.3,4,4,1,1,22,8,1,164,5.5,2208,26:55,105,72,0,0,,suterry01
Derick Brassard,167,2017,29,OTT,C,81,14,25,39,12,24,4.1,11,3,0,3,21,4,0,195,7.2,1408,17:23,24,92,612,613,50.0,brassde01
Oliver Ekman-Larsson,168,2017,25,ARI,D,79,12,27,39,-25,48,5.6,4,8,0,1,16,11,0,145,8.3,1945,24:37,85,112,0,0,,ekmanol01
Cam Fowler,169,2017,25,ANA,D,80,11,28,39,7,20,8.3,5,5,1,3,17,10,1,186,5.9,1988,24:51,134,29,0,0,,fowleca01
Mark Giordano,170,2017,33,CGY,D,81,12,27,39,22,59,9.4,7,3,2,4,15,11,1,151,7.9,1910,23:35,184,78,0,0,,giordma01
Shayne Gostisbehere,171,2017,23,PHI,D,76,7,32,39,-21,32,5.2,5,2,0,1,11,21,0,198,3.5,1489,19:36,94,43,0,0,,gostish01
Martin Hanzal,172,2017,29,TOT,C,71,20,19,39,-17,53,3.7,15,5,0,2,15,4,0,169,11.8,1258,17:43,58,145,767,593,56.4,hanzama01
Alec Martinez,173,2017,29,LAK,D,82,9,30,39,-17,24,6.8,6,2,1,3,17,13,0,144,6.3,1775,21:38,167,137,0,1,0.0,martial01
Matt Niskanen,174,2017,30,WSH,D,78,5,34,39,20,32,7.4,4,1,0,2,25,8,1,154,3.2,1730,22:11,93,147,0,0,,niskama01
Brent Seabrook,175,2017,31,CHI,D,79,3,36,39,5,26,6.0,1,2,0,0,24,12,0,131,2.3,1729,21:54,147,111,0,1,0.0,seabrbr01
Brady Skjei,176,2017,22,NYR,D,80,5,34,39,11,42,6.4,5,0,0,0,27,7,0,127,3.9,1397,17:28,69,147,0,1,0.0,skjeibr01
Ryan Spooner,177,2017,25,BOS,C,78,11,28,39,-8,14,3.7,8,3,0,3,12,15,1,145,7.6,1099,14:06,17,24,79,124,38.9,spoonry01
David Backes,178,2017,32,BOS,RW,74,17,21,38,2,69,4.5,15,2,0,2,16,5,0,175,9.7,1267,17:07,47,225,60,63,48.8,backeda01
Tyson Barrie,179,2017,25,COL,D,74,7,31,38,-34,18,4.4,6,1,0,2,22,9,0,182,3.8,1725,23:18,75,32,0,0,,barrity01
Max Domi,180,2017,21,ARI,LW,59,9,29,38,-9,40,3.2,8,1,0,1,22,7,0,108,8.3,1002,16:59,21,28,5,5,50.0,domima01
Ryan Ellis,181,2017,26,NSH,D,71,16,22,38,17,29,8.7,11,4,1,3,13,7,2,140,11.4,1701,23:57,137,64,0,0,,ellisry01
Oscar Klefbom,182,2017,23,EDM,D,82,12,26,38,7,6,7.6,9,3,0,3,12,13,1,201,6.0,1834,22:22,146,43,0,0,,klefbos01
Rick Nash,183,2017,32,NYR,RW,67,23,15,38,9,26,5.0,16,6,1,3,12,3,0,195,11.8,1103,16:28,35,63,0,1,0.0,nashri01
Mikko Rantanen,184,2017,20,COL,RW,75,20,18,38,-25,22,3.5,16,4,0,2,12,6,0,133,15.0,1354,18:03,33,29,29,21,58.0,rantami01
Jared Spurgeon,185,2017,27,MIN,D,76,10,28,38,33,20,8.9,9,1,0,2,23,4,1,144,6.9,1827,24:02,140,49,0,0,,spurgja01
Nick Bonino,186,2017,28,PIT,C,80,18,19,37,-5,16,3.0,11,6,1,1,14,5,0,142,12.7,1332,16:39,99,60,582,631,48.0,boninni01
John Carlson,187,2017,27,WSH,D,72,9,28,37,7,10,6.5,6,3,0,3,14,13,1,180,5.0,1635,22:43,127,58,0,0,,carlsjo01
Justin Faulk,188,2017,24,CAR,D,75,17,20,37,-18,32,6.6,13,4,0,2,11,9,0,225,7.6,1736,23:08,84,117,0,0,,faulkju01
Scott Hartnell,189,2017,34,CBJ,LW,78,13,24,37,14,63,4.6,11,2,0,1,23,1,0,104,12.5,941,12:04,40,94,3,3,50.0,hartnsc01
Reilly Smith,190,2017,25,FLA,RW,80,15,22,37,-13,17,3.1,8,6,1,3,17,5,0,160,9.4,1468,18:21,34,75,3,3,50.0,smithre01
Kris Versteeg,191,2017,30,CGY,RW,69,15,22,37,-3,46,3.9,7,8,0,1,14,8,0,136,11.0,1016,14:44,28,5,53,49,52.0,verstkr01
Mika Zibanejad,192,2017,23,NYR,C,56,14,23,37,9,16,4.2,10,4,0,2,16,7,0,119,11.8,956,17:04,27,23,494,456,52.0,zibanmi01
T.J. Brodie,193,2017,26,CGY,D,82,6,30,36,-16,24,5.3,4,1,1,2,18,11,1,78,7.7,1934,23:35,115,30,0,0,,broditj01
Connor Brown,194,2017,23,TOR,RW,82,20,16,36,3,10,4.0,17,2,1,4,12,4,0,139,14.4,1329,16:12,46,50,2,6,25.0,brownco02
Dustin Brown,195,2017,32,LAK,RW,80,14,22,36,-4,22,3.7,9,4,1,1,20,2,0,175,8.0,1280,16:00,31,190,2,3,40.0,browndu01
Alex Goligoski,196,2017,31,ARI,D,82,6,30,36,-9,28,5.9,4,1,1,0,22,7,1,112,5.4,1913,23:20,143,137,0,0,,goligal01
Mike Green,197,2017,31,DET,D,72,14,22,36,-20,40,5.8,11,3,0,2,15,7,0,125,11.2,1696,23:33,92,67,0,0,,greenmi03
Alex Killorn,198,2017,27,TBL,LW,81,19,17,36,-9,66,3.3,14,4,1,4,10,6,1,176,10.8,1458,18:00,25,99,4,8,33.3,killoal01
Anthony Mantha,199,2017,22,DET,RW,60,17,19,36,10,53,4.9,16,1,0,3,17,2,0,133,12.8,954,15:54,33,46,5,6,45.5,manthan01
Andrei Markov,200,2017,38,MTL,D,62,6,30,36,18,16,7.5,5,1,0,1,18,11,1,98,6.1,1354,21:50,73,39,0,0,,markoan01
Nikita Zaitsev,201,2017,25,TOR,D,82,4,32,36,-22,38,3.6,3,1,0,0,20,11,1,106,3.8,1806,22:01,136,176,0,0,,zaitsni01
Sven Baertschi,202,2017,24,VAN,LW,68,18,17,35,-6,8,4.1,16,2,0,5,13,4,0,114,15.8,1080,15:53,29,52,1,0,100.0,baertsv01
André Burakovsky,203,2017,21,WSH,LW,64,12,23,35,13,14,4.1,10,2,0,1,20,3,0,111,10.8,849,13:16,25,31,2,5,28.6,burakan01
Andrew Cogliano,204,2017,29,ANA,LW,82,16,19,35,11,26,4.2,13,0,3,2,18,0,1,178,9.0,1241,15:08,27,76,8,10,44.4,coglian01
Brian Gionta,205,2017,38,BUF,RW,82,15,20,35,-11,22,3.0,11,3,1,3,15,4,1,149,10.1,1362,16:36,30,54,46,60,43.4,giontbr01
Mark Letestu,206,2017,31,EDM,C,78,16,19,35,-2,17,3.7,3,11,2,6,15,3,1,120,13.3,1111,14:14,34,71,452,444,50.4,letesma01
Colton Parayko,207,2017,23,STL,D,81,4,31,35,7,32,6.7,0,4,0,2,24,6,1,188,2.1,1717,21:12,117,80,0,0,,parayco01
Andrej Sekera,208,2017,30,EDM,D,80,8,27,35,14,18,7.3,6,1,1,1,17,10,0,128,6.3,1719,21:29,166,55,0,0,,sekeran01
Colin Wilson,209,2017,27,NSH,LW,70,12,23,35,7,18,3.8,6,6,0,0,22,1,0,113,10.6,1047,14:57,23,50,16,23,41.0,wilsoco01
Patrik Berglund,210,2017,28,STL,C,82,23,11,34,-7,32,3.9,19,4,0,5,7,4,0,153,15.0,1311,15:59,42,155,584,585,50.0,berglpa01
Sean Couturier,211,2017,24,PHI,C,66,14,20,34,12,33,3.9,14,0,0,2,17,2,1,120,11.7,1217,18:27,35,41,587,479,55.1,coutuse01
Mathew Dumba,212,2017,22,MIN,D,76,11,23,34,15,59,6.9,5,6,0,1,16,6,1,131,8.4,1545,20:20,71,96,0,0,,dumbama01
Nick Holden,213,2017,29,NYR,D,80,11,23,34,13,35,6.8,8,3,0,2,21,1,1,84,13.1,1649,20:37,88,164,0,1,0.0,holdeni01
Boone Jenner,214,2017,23,CBJ,C,82,18,16,34,14,52,4.1,16,0,2,4,15,1,0,211,8.5,1317,16:04,80,216,92,92,50.0,jennebo01
Kris Letang,215,2017,29,PIT,D,41,5,29,34,2,32,4.5,3,2,0,2,16,12,1,122,4.1,1046,25:31,70,70,0,0,,letankr01
Tobias Rieder,216,2017,24,ARI,RW,80,16,18,34,-8,6,3.0,13,2,1,1,13,4,1,155,10.3,1385,17:19,38,24,4,9,30.8,riedeto01
Jaccob Slavin,217,2017,22,CAR,D,82,5,29,34,23,12,8.6,4,0,1,0,22,4,3,99,5.1,1922,23:26,161,35,0,0,,slavija01
Brandon Sutter,218,2017,27,VAN,C,81,17,17,34,-20,12,2.7,13,4,0,1,13,4,0,160,10.6,1523,18:48,53,78,788,664,54.3,suttebr03
Tyler Toffoli,219,2017,24,LAK,C,63,16,18,34,6,22,4.4,12,4,0,2,14,3,1,165,9.7,1045,16:35,4,54,2,3,40.0,toffoty01
Jason Chimera,220,2017,37,NYI,LW,82,20,13,33,1,40,4.0,19,0,1,2,13,0,0,121,16.5,1071,13:04,30,149,16,18,47.1,chimeja01
Christian Dvorak,221,2017,20,ARI,C,78,15,18,33,7,22,3.6,13,2,0,1,15,3,0,88,17.0,1218,15:37,56,72,471,535,46.8,dvorach01
Radek Faksa,222,2017,23,DAL,C,80,12,21,33,-6,67,2.4,12,0,0,0,19,2,0,132,9.1,1294,16:10,62,101,590,632,48.3,faksara01
Jake Guentzel,223,2017,22,PIT,C,40,16,17,33,7,10,4.4,15,1,0,0,15,2,0,81,19.8,635,15:53,18,61,8,8,50.0,guentja01
Gabriel Landeskog,224,2017,24,COL,LW,72,18,15,33,-25,62,2.7,12,5,1,2,14,1,0,169,10.7,1352,18:47,41,143,62,63,49.6,landega01
Dmitry Orlov,225,2017,25,WSH,D,82,6,27,33,30,51,7.7,5,1,0,0,22,5,0,125,4.8,1602,19:32,94,122,0,0,,orlovdm01
Jean-Gabriel Pageau,226,2017,24,OTT,C,82,12,21,33,13,24,3.4,12,0,0,2,19,0,2,169,7.1,1323,16:08,79,161,558,460,54.8,pageaje01
Devin Shore,227,2017,22,DAL,C,82,13,20,33,-4,14,2.8,12,1,0,0,15,5,0,115,11.3,1159,14:08,71,44,221,249,47.0,shorede01
Jacob Trouba,228,2017,22,WPG,D,60,8,25,33,4,54,5.2,6,2,0,1,22,2,1,154,5.2,1498,24:58,118,107,0,0,,troubja01
Ryan Dzingel,229,2017,24,OTT,LW,81,14,18,32,7,30,3.5,12,1,1,1,16,2,0,123,11.4,1165,14:23,21,71,9,21,30.0,dzingry01
Markus Granlund,230,2017,23,VAN,C,69,19,13,32,-19,14,3.2,16,3,0,3,9,4,0,122,15.6,1194,17:19,11,32,40,61,39.6,granlma01
Leo Komarov,231,2017,30,TOR,C,82,14,18,32,6,31,2.8,9,4,1,1,11,6,1,114,12.3,1400,17:04,50,232,91,111,45.0,komarle01
Dylan Larkin,232,2017,20,DET,C,80,17,15,32,-28,37,2.3,11,5,1,1,13,2,0,178,9.6,1292,16:09,22,67,196,236,45.4,larkidy01
Matt Moulson,233,2017,33,BUF,LW,81,14,18,32,-4,10,3.5,3,11,0,2,11,7,0,134,10.4,940,11:36,18,37,1,3,25.0,moulsma01
Zack Smith,234,2017,28,OTT,C,74,16,16,32,6,61,3.6,11,1,4,1,16,0,0,137,11.7,1212,16:23,38,140,317,292,52.1,smithza01
Alexandre Burrows,235,2017,35,TOT,LW,75,15,16,31,3,62,3.6,14,1,0,2,15,0,1,143,10.5,1099,14:39,34,68,5,9,35.7,burroal01
Mike Cammalleri,236,2017,34,NJD,LW,61,10,21,31,-9,21,2.8,9,1,0,3,12,9,0,142,7.0,1059,17:21,14,44,17,11,60.7,cammami01
Matt Cullen,237,2017,40,PIT,C,72,13,18,31,4,30,2.9,9,2,2,2,16,2,0,93,14.0,1002,13:55,27,36,440,419,51.2,cullema01
Ryan Hartman,238,2017,22,CHI,LW,76,19,12,31,13,70,4.2,18,1,0,4,12,0,0,170,11.2,970,12:46,30,121,25,37,40.3,hartmry01
Calle Järnkrok,239,2017,25,NSH,C,81,15,16,31,-1,25,2.9,12,2,1,1,12,2,2,134,11.2,1274,15:44,29,49,452,463,49.4,jarnkca01
Andrew Ladd,240,2017,31,NYI,LW,78,23,8,31,-14,45,3.1,19,3,1,4,6,2,0,142,16.2,1262,16:11,54,112,4,6,40.0,laddan01
Damon Severson,241,2017,22,NJD,D,80,3,28,31,-31,58,3.4,3,0,0,1,15,13,0,125,2.4,1628,20:21,72,79,0,0,,severda01
Jay Beagle,242,2017,31,WSH,RW,81,13,17,30,20,22,3.5,12,0,1,4,15,0,2,100,13.0,1104,13:38,44,55,624,483,56.4,beaglja01
Dion Phaneuf,243,2017,31,OTT,D,81,9,21,30,-6,100,5.9,4,4,1,2,9,12,0,156,5.8,1866,23:02,156,132,0,0,,phanedi01
Ivan Provorov,244,2017,20,PHI,D,82,6,24,30,-7,34,5.7,6,0,0,1,19,5,0,161,3.7,1802,21:59,166,111,0,0,,provoiv01
Ryan Strome,245,2017,23,NYI,RW,69,13,17,30,-8,40,2.6,11,2,0,2,11,6,0,114,11.4,1008,14:36,21,59,147,197,42.7,stromry01
Josh Anderson,246,2017,22,CBJ,RW,78,17,12,29,12,89,4.0,17,0,0,3,12,0,0,119,14.3,938,12:01,40,147,8,21,27.6,anderjo05
Andreas Athanasiou,247,2017,22,DET,C,64,18,11,29,-7,28,3.6,17,1,0,3,8,3,0,120,15.0,862,13:28,21,30,37,46,44.6,athanan01
Zdeno Chára,248,2017,39,BOS,D,75,10,19,29,18,59,8.0,7,1,2,0,17,2,0,136,7.4,1750,23:20,140,130,0,1,0.0,charazd01
Robby Fabbri,249,2017,21,STL,C,51,11,18,29,-16,27,2.5,7,4,0,0,13,5,0,91,12.1,796,15:37,14,64,13,11,54.2,fabbrro01
Brendan Gallagher,250,2017,24,MTL,RW,64,10,19,29,7,39,3.0,9,1,0,2,17,2,0,187,5.3,966,15:06,15,69,30,44,40.5,gallabr01
Noah Hanifin,251,2017,20,CAR,D,81,4,25,29,-19,26,3.8,2,2,0,1,16,9,0,108,3.7,1452,17:55,73,57,0,0,,hanifno01
Chris Kunitz,252,2017,37,PIT,LW,71,9,20,29,0,36,1.9,9,0,0,3,15,5,0,134,6.7,1101,15:31,28,216,3,10,23.1,kunitch01
Adam Lowry,253,2017,23,WPG,C,82,15,14,29,1,52,2.4,10,5,0,1,9,4,1,122,12.3,1316,16:03,56,217,658,637,50.8,lowryad01
Derek Ryan,254,2017,30,CAR,C,67,11,18,29,-8,22,2.6,6,4,1,3,14,4,0,73,15.1,998,14:53,37,33,391,316,55.3,ryande01
Andrew Shaw,255,2017,25,MTL,C,68,12,17,29,4,110,3.0,11,1,0,1,11,6,0,127,9.4,1034,15:12,38,147,239,199,54.6,shawan01
Craig Smith,256,2017,27,NSH,RW,78,12,17,29,7,30,3.0,10,2,0,1,16,1,0,155,7.7,1078,13:49,16,93,51,60,45.9,smithcr01
Joel Ward,257,2017,36,SJS,RW,78,10,19,29,-2,30,2.2,7,1,2,2,17,2,0,105,9.5,1244,15:57,56,61,222,233,48.8,wardjo02
Nathan Beaulieu,258,2017,24,MTL,D,74,4,24,28,8,44,5.6,2,2,0,1,14,10,0,118,3.4,1442,19:29,102,65,0,0,,beaulna01
Jason Demers,259,2017,28,FLA,D,81,9,19,28,-14,53,4.9,9,0,0,2,12,5,2,98,9.2,1588,19:37,90,106,0,1,0.0,demerja01
Zach Hyman,260,2017,24,TOR,C,82,10,18,28,2,30,1.8,6,0,4,3,18,0,0,156,6.4,1369,16:42,43,109,11,18,37.9,hymanza01
Jussi Jokinen,261,2017,33,FLA,LW,69,11,17,28,-15,39,1.9,6,4,1,2,11,6,0,118,9.3,1201,17:25,33,28,75,69,52.1,jokinju01
Travis Konecny,262,2017,19,PHI,C,70,11,17,28,-2,49,2.7,8,3,0,0,16,1,0,133,8.3,986,14:05,26,92,0,5,0.0,konectr01
Artturi Lehkonen,263,2017,21,MTL,LW,73,18,10,28,-1,8,3.4,15,2,1,3,8,2,0,158,11.4,1012,13:52,25,72,2,2,50.0,lehkoar01
Jake Muzzin,264,2017,27,LAK,D,82,9,19,28,-21,46,5.4,5,4,0,1,13,6,0,184,4.9,1828,22:18,122,162,0,0,,muzzija01
Vladislav Namestnikov,265,2017,24,TBL,C,74,10,18,28,-4,31,2.2,7,3,0,0,14,3,1,114,8.8,1094,14:47,31,72,209,271,43.5,namesvl01
P.A. Parenteau,266,2017,33,TOT,RW,67,13,15,28,-18,35,2.5,9,4,0,2,11,4,0,123,10.6,985,14:42,9,60,6,14,30.0,parenpi01
Jeff Petry,267,2017,29,MTL,D,80,8,20,28,3,22,6.0,6,2,0,1,15,5,0,172,4.7,1769,22:07,145,171,0,0,,petryje01
Tomáš Plekanec,268,2017,34,MTL,C,78,10,18,28,10,24,2.4,5,3,2,3,14,4,0,139,7.2,1312,16:49,45,57,692,660,51.2,plekato01
Nick Ritchie,269,2017,21,ANA,LW,77,14,14,28,4,62,3.2,13,1,0,3,13,1,0,149,9.4,1000,12:59,24,247,4,4,50.0,ritchni01
Bryan Rust,270,2017,24,PIT,RW,57,15,13,28,4,8,3.3,15,0,0,1,12,0,1,110,13.6,777,13:38,29,101,2,3,40.0,rustbr01
Nick Schmaltz,271,2017,20,CHI,LW,61,6,22,28,10,6,2.7,6,0,0,0,20,2,0,66,9.1,809,13:16,27,20,84,188,30.9,schmani01
Antoine Vermette,272,2017,34,ANA,C,72,9,19,28,-7,42,2.0,4,5,0,1,13,6,0,88,10.2,1145,15:54,45,51,744,451,62.3,vermean01
Marc-Édouard Vlasic,273,2017,29,SJS,D,75,6,22,28,4,35,5.8,5,1,0,2,15,6,1,144,4.2,1593,21:14,144,18,0,0,,vlasima01
Shane Doan,274,2017,40,ARI,RW,74,6,21,27,-3,48,1.7,3,3,0,0,19,2,0,144,4.2,1114,15:03,22,101,94,105,47.2,doansh01
Jarome Iginla*,275,2017,39,TOT,RW,80,14,13,27,-30,70,1.6,7,7,0,4,9,4,0,153,9.2,1210,15:08,21,116,16,14,53.3,iginlja01
Morgan Rielly,276,2017,22,TOR,D,76,6,21,27,-20,21,2.9,5,1,0,1,17,4,0,171,3.5,1685,22:10,120,46,0,0,,riellmo01
Antoine Roussel,277,2017,27,DAL,LW,60,12,15,27,1,115,2.7,12,0,0,3,12,3,0,82,14.6,931,15:31,45,69,7,9,43.8,roussan01
Mark Streit,278,2017,39,TOT,D,68,6,21,27,-12,28,3.9,5,1,0,2,9,12,0,114,5.3,1275,18:45,92,38,0,0,,streima01
Jimmy Vesey,279,2017,23,NYR,LW,80,16,11,27,-13,26,2.2,11,5,0,6,8,3,0,116,13.8,1091,13:38,37,64,2,5,28.6,veseyji02
Sam Bennett,280,2017,20,CGY,C,81,13,13,26,-16,75,1.6,9,4,0,0,12,0,1,122,10.7,1214,14:59,46,127,374,437,46.1,bennesa01
Mikkel Bødker,281,2017,27,SJS,LW,81,10,16,26,0,10,2.1,9,0,1,2,15,1,0,122,8.2,1162,14:21,34,71,5,13,27.8,boedkmi01
Ian Cole,282,2017,27,PIT,D,81,5,21,26,26,72,5.6,5,0,0,1,20,1,0,89,5.6,1605,19:49,194,164,0,0,,coleia01
Erik Haula,283,2017,25,MIN,C,72,15,11,26,5,28,2.8,14,1,0,4,11,0,0,134,11.2,995,13:49,38,39,404,346,53.9,haulaer01
Jonathan Huberdeau,284,2017,23,FLA,LW,31,10,16,26,-2,13,3.1,7,3,0,2,12,4,0,86,11.6,556,17:55,7,18,4,5,44.4,huberjo01
Paul Martin,285,2017,35,SJS,D,81,4,22,26,10,20,5.8,4,0,0,1,22,0,0,57,7.0,1557,19:14,124,41,0,0,,martipa01
Scott Wilson,286,2017,24,PIT,LW,78,8,18,26,0,32,2.0,8,0,0,1,18,0,0,127,6.3,854,10:57,31,167,3,0,100.0,wilsosc01
Brian Boyle,287,2017,32,TOT,C,75,13,12,25,3,66,2.7,10,3,0,2,9,3,0,131,9.9,977,13:02,41,115,303,278,52.2,boylebr01
Jonas Brodin,288,2017,23,MIN,D,68,3,22,25,5,20,4.1,1,2,0,2,17,5,0,85,3.5,1331,19:34,89,20,0,0,,brodijo01
Troy Brouwer,289,2017,31,CGY,RW,74,13,12,25,-11,31,1.7,7,5,1,2,5,6,1,86,15.1,1200,16:13,39,171,20,44,31.3,brouwtr01
Casey Cizikas,290,2017,25,NYI,C,59,8,17,25,9,30,2.6,8,0,0,1,16,1,0,82,9.8,821,13:54,58,144,420,426,49.6,cizikca01
Calvin de Haan,291,2017,25,NYI,D,82,5,20,25,15,36,5.4,4,1,0,1,19,1,0,116,4.3,1628,19:51,190,139,0,0,,dehaaca01
Lars Eller,292,2017,27,WSH,C,81,12,13,25,15,36,2.6,11,0,1,2,12,1,0,115,10.4,1126,13:54,30,71,416,467,47.1,ellerla01
Micheal Ferland,293,2017,24,CGY,LW,76,15,10,25,-1,50,2.9,13,2,0,1,8,2,0,106,14.2,879,11:34,26,149,3,4,42.9,ferlami01
William Karlsson,294,2017,24,CBJ,C,81,6,19,25,10,10,2.0,5,1,0,3,17,0,2,96,6.3,1084,13:23,24,35,435,525,45.3,karlswi01
Jordan Martinook,295,2017,24,ARI,LW,77,11,14,25,-8,40,1.7,9,1,1,2,11,1,2,109,10.1,1207,15:41,68,50,460,577,44.4,martijo01
Dominic Moore,296,2017,36,BOS,C,82,11,14,25,2,44,2.6,8,0,3,1,13,0,1,96,11.5,1061,12:57,42,63,357,297,54.6,mooredo01
Mike Ribeiro,297,2017,36,NSH,C,46,4,21,25,-5,14,1.8,2,2,0,0,16,5,0,38,10.5,735,15:58,6,33,183,261,41.2,ribeimi01
Bobby Ryan,298,2017,29,OTT,RW,62,13,12,25,-3,24,2.5,11,2,0,0,9,3,0,111,11.7,963,15:32,36,109,6,3,66.7,ryanbo01
Daniel Winnik,299,2017,31,WSH,LW,72,12,13,25,15,49,3.0,10,0,2,3,13,0,0,82,14.6,930,12:55,34,25,9,12,42.9,winnida01
Sven Andrighetto,300,2017,23,TOT,RW,46,7,17,24,1,12,2.5,5,2,0,0,15,2,0,68,10.3,643,13:58,22,40,7,3,70.0,andrisv01
Anthony Beauvillier,301,2017,19,NYI,LW,66,9,15,24,1,10,2.2,9,0,0,2,14,1,0,101,8.9,859,13:01,26,81,123,174,41.4,beauvan01
Alex Chiasson,302,2017,26,CGY,RW,81,12,12,24,-6,46,1.9,11,0,1,1,10,2,0,104,11.5,1084,13:23,18,74,7,22,24.1,chiasal01
Loui Eriksson,303,2017,31,VAN,LW,65,11,13,24,-9,8,1.8,6,5,0,1,10,2,1,132,8.3,1214,18:41,26,11,0,1,0.0,erikslo01
Zack Kassian,304,2017,26,EDM,RW,79,7,17,24,4,101,2.0,7,0,0,0,17,0,0,110,6.4,972,12:18,16,201,4,7,36.4,kassiza01
Trevor Lewis,305,2017,30,LAK,C,82,12,12,24,-6,30,2.2,11,1,0,3,11,1,0,145,8.3,1170,14:16,30,174,44,66,40.0,lewistr01
Brett Ritchie,306,2017,23,DAL,RW,78,16,8,24,11,38,3.1,15,1,0,2,7,1,0,167,9.6,1006,12:54,23,153,1,1,50.0,ritchbr01
Colton Sceviour,307,2017,27,FLA,C,80,9,15,24,-16,25,1.3,5,1,3,1,12,2,1,172,5.2,1171,14:38,64,108,31,27,53.4,scevico01
Troy Stecher,308,2017,22,VAN,D,71,3,21,24,-16,25,3.7,2,1,0,0,14,7,0,125,2.4,1419,19:59,66,51,0,0,,stechtr01
Sami Vatanen,309,2017,25,ANA,D,71,3,21,24,3,30,4.9,1,2,0,0,9,12,0,117,2.6,1538,21:40,128,75,0,0,,vatansa01
Pavel Zacha,310,2017,19,NJD,C,70,8,16,24,-17,19,1.5,3,5,0,2,8,8,0,83,9.6,1002,14:18,24,54,183,271,40.3,zachapa01
Johnny Boychuk,311,2017,33,NYI,D,66,6,17,23,11,19,4.8,4,1,1,2,13,3,1,155,3.9,1368,20:44,133,160,1,0,100.0,boychjo01
Brett Connolly,312,2017,24,WSH,RW,66,15,8,23,20,40,3.7,14,1,0,3,8,0,0,81,18.5,706,10:41,12,89,4,10,28.6,connobr01
Mattias Ekholm,313,2017,26,NSH,D,82,3,20,23,4,34,4.6,3,0,0,1,16,3,1,120,2.5,1924,23:28,108,61,0,0,,ekholma01
Marcus Foligno,314,2017,25,BUF,LW,80,13,10,23,-1,73,2.1,12,0,1,0,10,0,0,97,13.4,1238,15:28,57,279,1,4,20.0,foligma01
Mikhail Grigorenko,315,2017,22,COL,C,75,10,13,23,-14,18,1.6,10,0,0,0,9,4,0,85,11.8,1057,14:05,26,27,111,81,57.8,grigomi01
Radko Gudas,316,2017,26,PHI,D,67,6,17,23,8,93,5.5,6,0,0,0,16,1,0,113,5.3,1293,19:18,124,280,0,0,,gudasra01
Jack Johnson,317,2017,30,CBJ,D,82,5,18,23,23,32,6.3,4,1,0,1,16,1,1,116,4.3,1789,21:49,134,94,1,0,100.0,johnsja02
Nikolai Kulemin,318,2017,30,NYI,LW,72,12,11,23,3,18,2.2,10,1,1,4,9,1,1,74,16.2,995,13:49,45,78,14,13,51.9,kulemni01
Tom Pyatt,319,2017,29,OTT,LW,82,9,14,23,9,16,1.8,9,0,0,1,12,0,2,95,9.5,1281,15:38,89,46,21,28,42.9,pyattto01
David Savard,320,2017,26,CBJ,D,74,6,17,23,33,44,7.1,6,0,0,0,15,0,2,135,4.4,1616,21:50,126,127,0,0,,savarda01
Matt Stajan,321,2017,33,CGY,C,81,6,17,23,3,40,1.6,6,0,0,3,15,0,2,59,10.2,1027,12:41,39,60,385,383,50.1,stajama01
Chris Tierney,322,2017,22,SJS,C,80,11,12,23,0,6,1.9,9,1,1,2,11,0,1,90,12.2,1168,14:36,44,50,399,424,48.5,tiernch01
Nic Dowd,323,2017,26,LAK,C,70,6,16,22,-15,25,1.3,5,1,0,2,9,7,0,78,7.7,872,12:27,35,145,338,369,47.8,dowdni01
Carl Hagelin,324,2017,28,PIT,LW,61,6,16,22,10,16,1.5,6,0,0,2,15,0,1,128,4.7,945,15:29,24,66,3,3,50.0,hagelca01
Tomáš Hertl,325,2017,23,SJS,C,49,10,12,22,-8,14,1.9,9,1,0,4,11,1,0,100,10.0,844,17:13,42,76,245,229,51.7,hertlto01
Melker Karlsson,326,2017,26,SJS,C,67,11,11,22,7,22,2.6,9,0,2,1,11,0,0,73,15.1,858,12:48,59,67,1,5,16.7,karlsme01
Jori Lehterä,327,2017,29,STL,C,64,7,15,22,-6,34,1.4,7,0,0,1,12,3,0,67,10.4,971,15:11,29,64,409,423,49.2,lehtejo01
John Moore,328,2017,26,NJD,D,63,12,10,22,-7,39,4.8,11,1,0,1,8,2,0,102,11.8,1196,18:59,61,68,0,0,,moorejo01
Dennis Seidenberg,329,2017,35,NYI,D,73,5,17,22,25,32,5.8,5,0,0,0,17,0,0,89,5.6,1418,19:26,146,154,0,0,,seidede01
Anton Strålman,330,2017,30,TBL,D,73,5,17,22,1,20,4.8,4,1,0,0,11,6,0,130,3.8,1672,22:54,96,106,0,0,,stralan01
Justin Abdelkader,331,2017,29,DET,LW,64,7,14,21,-20,50,0.7,2,5,0,1,11,2,1,104,6.7,1066,16:40,27,144,5,12,29.4,abdelju01
Alexander Edler,332,2017,30,VAN,D,68,6,15,21,-20,36,3.6,4,2,0,0,13,2,0,138,4.3,1653,24:19,138,106,2,1,66.7,edleral01
Aaron Ekblad,333,2017,20,FLA,D,68,10,11,21,-23,58,3.4,5,4,1,2,7,4,0,225,4.4,1459,21:28,62,88,0,0,,ekblaaa01
