Player,Rk,Year,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
Logan Cooley,167,2024,19,ARI,C,74,17,22,39,-11,18,3.2,13,3,1,1,13,9,0,134,12.7,1172,15:50,25,48,235,373,38.7,coolelo01
Jake DeBrusk,168,2024,27,BOS,LW,73,18,21,39,7,16,3.7,14,2,2,3,13,8,0,171,10.5,1228,16:49,48,98,6,16,27.3,debruja01
Mattias Ekholm,169,2024,33,EDM,D,70,8,31,39,40,39,8.3,5,2,1,1,30,1,0,153,5.2,1475,21:04,86,124,0,0,,ekholma01
Trent Frederic,170,2024,25,BOS,C,75,18,21,39,8,67,4.1,16,2,0,1,21,0,0,108,16.7,1031,13:44,48,186,117,139,45.7,fredetr01
Evander Kane,171,2024,32,EDM,LW,70,21,18,39,-6,74,3.4,18,2,1,3,13,5,0,205,10.2,1184,16:55,26,229,30,37,44.8,kaneev01
Alexander Kerfoot,172,2024,29,ARI,C,74,11,28,39,-16,22,2.3,7,2,2,3,19,8,1,94,11.7,1274,17:13,67,62,357,388,47.9,kerfoal01
Nick Paul,173,2024,28,TBL,LW,73,19,20,39,-15,23,3.1,11,8,0,2,15,5,0,132,14.4,1242,17:01,38,92,442,389,53.2,paulni01
Eeli Tolvanen,174,2024,24,SEA,RW,73,16,23,39,-12,22,3.3,15,1,0,3,14,9,0,147,10.9,1155,15:49,73,189,11,18,37.9,tolvaee01
Mikael Backlund,175,2024,34,CGY,C,73,15,23,38,2,24,2.9,12,2,1,2,21,1,1,197,7.6,1411,19:20,30,65,682,682,50.0,backlmi01
Andrew Mangiapane,176,2024,27,CGY,LW,69,13,25,38,7,45,3.4,11,2,0,0,24,1,0,117,11.1,1111,16:06,32,85,3,5,37.5,mangian01
Brandon Saad,177,2024,31,STL,LW,74,24,14,38,-4,18,4.2,19,5,0,6,14,0,0,123,19.5,1146,15:29,14,17,11,12,47.8,saadbr01
Moritz Seider,178,2024,22,DET,D,74,8,30,38,-9,51,5.1,5,3,0,0,15,14,1,118,6.8,1641,22:11,186,177,0,0,,seidemo01
James van Riemsdyk,179,2024,34,BOS,LW,66,11,27,38,9,20,3.6,5,6,0,3,21,6,0,137,8.0,896,13:35,21,31,10,11,47.6,vanrija01
Tyler Bertuzzi,180,2024,28,TOR,LW,71,18,19,37,1,43,3.2,13,5,0,2,18,1,0,139,12.9,1132,15:57,42,86,4,9,30.8,bertuty01
Lawson Crouse,181,2024,26,ARI,LW,73,21,16,37,-3,34,3.6,15,6,0,1,12,3,1,159,13.2,1239,16:58,49,166,27,57,32.1,crousla01
Warren Foegele,182,2024,27,EDM,LW,72,17,20,37,3,45,3.5,15,1,1,1,19,0,1,166,10.2,997,13:51,28,81,5,6,45.5,foegewa01
Conor Garland,183,2024,27,VAN,RW,73,15,22,37,17,23,3.7,15,0,0,1,20,2,0,167,9.0,1036,14:12,29,48,2,8,20.0,garlaco01
Morgan Geekie,184,2024,25,BOS,C,69,16,21,37,6,24,3.6,12,4,0,0,13,8,0,117,13.7,1057,15:19,46,120,267,346,43.6,geekimo01
Scott Laughton,185,2024,29,PHI,C,75,13,24,37,-2,65,3.2,10,1,2,2,15,4,5,160,8.1,1173,15:39,51,137,437,450,49.3,laughsc01
Jake Neighbours,186,2024,21,STL,LW,74,26,11,37,-14,21,3.9,18,8,0,4,5,6,0,137,19.0,1159,15:40,44,132,10,17,37.0,neighja01
David Perron,187,2024,35,DET,LW,68,14,23,37,-14,53,2.8,7,7,0,3,15,8,0,130,10.8,1040,15:17,22,103,15,15,50.0,perroda01
Evan Rodrigues,188,2024,30,FLA,C,72,11,26,37,24,28,3.9,8,3,0,1,19,7,0,168,6.5,1100,15:17,25,89,29,28,50.9,rodriev01
Marco Rossi,189,2024,22,MIN,C,73,20,17,37,2,45,3.6,18,2,0,2,14,3,0,152,13.2,1211,16:36,33,29,293,356,45.1,rossima01
Nicolas Roy,190,2024,26,VEG,C,65,11,26,37,5,27,3.1,10,1,0,2,20,6,0,107,10.3,1019,15:41,32,72,334,385,46.5,royni01
Brayden Schenn,191,2024,32,STL,C,74,15,22,37,-23,52,2.3,12,2,1,3,14,8,0,145,10.3,1302,17:36,47,160,420,443,48.7,schenbr01
Shea Theodore,192,2024,28,VEG,D,39,5,32,37,3,0,5.0,3,2,0,1,21,11,0,88,5.7,872,22:22,66,6,0,0,,theodsh01
Jakob Chychrun,193,2024,25,OTT,D,73,12,24,36,-23,60,3.9,6,6,0,1,16,8,0,190,6.3,1648,22:34,139,62,0,0,,chychja01
Ross Colton,194,2024,27,COL,C,72,15,21,36,-7,59,2.8,12,3,0,2,19,2,0,132,11.4,996,13:50,42,132,389,363,51.7,coltoro01
Sean Couturier,195,2024,31,PHI,C,69,11,25,36,-9,27,2.5,8,3,0,3,19,4,2,181,6.1,1248,18:05,37,52,657,564,53.8,coutuse01
Anthony Duclair,196,2024,28,TOT,LW,65,21,15,36,-7,32,3.9,16,5,0,1,8,7,0,118,17.8,1042,16:02,31,43,15,24,38.5,duclaan01
Sean Durzi,197,2024,25,ARI,D,68,8,28,36,1,61,5.4,5,3,0,1,16,12,0,124,6.5,1541,22:40,146,43,0,0,,durzise01
Nick Foligno,198,2024,36,CHI,LW,67,17,19,36,-23,55,2.9,8,8,1,0,12,7,0,133,12.8,1199,17:53,37,181,201,174,53.6,foligni01
Torey Krug,199,2024,32,STL,D,73,3,33,36,-30,30,3.3,3,0,0,1,21,12,0,156,1.9,1602,21:57,104,58,0,0,,krugto01
Ryan Strome,200,2024,30,ANA,C,71,11,25,36,-23,82,1.9,9,2,0,0,13,12,0,118,9.3,1122,15:48,18,55,192,224,46.2,stromry01
Fabian Zetterlund,201,2024,24,SJS,W,73,20,16,36,-30,29,2.6,15,4,1,0,8,8,0,175,11.4,1373,18:48,66,108,23,47,32.9,zettefa01
Rasmus Andersson,202,2024,27,CGY,D,69,8,27,35,-8,41,5.0,7,0,1,3,19,8,0,143,5.6,1643,23:49,164,37,0,0,,anderra01
Pierre-Luc Dubois,203,2024,25,LAK,LW,73,15,20,35,-12,70,2.7,9,6,0,4,19,1,0,134,11.2,1150,15:46,32,95,392,402,49.4,duboipi01
William Eklund,204,2024,21,SJS,LW,71,12,23,35,-42,30,1.4,6,6,0,4,15,7,1,116,10.3,1311,18:28,65,33,71,154,31.6,eklunwi01
Gustav Forsling,205,2024,27,FLA,D,71,10,25,35,46,41,9.5,9,1,0,1,24,1,0,142,7.0,1565,22:03,95,98,0,0,,forslgu02
Boone Jenner,206,2024,30,CBJ,C,58,22,13,35,-8,28,3.4,16,5,1,1,10,3,0,155,14.2,1166,20:06,74,119,604,509,54.3,jennebo01
Mathieu Joseph,207,2024,26,OTT,RW,63,11,24,35,2,49,2.7,10,0,1,3,23,0,1,108,10.2,1029,16:20,43,93,22,40,35.5,josepma01
Kirill Marchenko,208,2024,23,CBJ,RW,70,19,16,35,-5,12,3.2,11,8,0,1,13,3,0,173,11.0,1145,16:22,36,46,24,51,32.0,marchki01
Colton Sissons,209,2024,30,NSH,C,74,15,20,35,-3,30,2.6,9,3,3,2,15,4,1,121,12.4,1241,16:46,54,130,573,518,52.5,sissoco01
Sam Bennett,210,2024,27,FLA,C,61,16,18,34,9,96,3.7,11,5,0,2,11,7,0,147,10.9,1019,16:42,42,150,353,418,45.8,bennesa01
Tomáš Hertl,211,2024,30,SJS,C,48,15,19,34,-26,22,2.6,9,5,1,1,15,4,0,113,13.3,1003,20:54,46,48,506,392,56.3,hertlto01
Stefan Noesen,212,2024,30,CAR,RW,74,14,20,34,13,29,3.7,11,3,0,3,14,6,0,97,14.4,868,11:44,23,111,41,58,41.4,noesest01
Reilly Smith,213,2024,32,PIT,RW,67,12,22,34,3,12,2.8,11,1,0,2,15,7,0,139,8.6,1082,16:09,22,48,4,10,28.6,smithre01
Mason Appleton,214,2024,28,WPG,C,74,14,19,33,11,26,3.0,11,2,1,2,18,0,1,113,12.4,1189,16:04,42,101,6,7,46.2,applema01
Jason Dickinson,215,2024,28,CHI,C,74,20,13,33,5,41,3.9,18,2,0,4,13,0,0,114,17.5,1220,16:29,63,130,566,556,50.4,dickija01
Luke Evangelista,216,2024,21,NSH,RW,72,15,18,33,2,18,3.0,13,2,0,1,14,4,0,142,10.6,994,13:48,22,30,1,3,25.0,evanglu01
Tyson Foerster,217,2024,22,PHI,RW,70,20,13,33,5,32,3.7,15,4,1,2,9,4,0,153,13.1,1198,17:07,45,87,1,2,33.3,foersty01
Cam Fowler,218,2024,32,ANA,D,73,4,29,33,-36,18,2.8,2,2,0,0,13,15,1,102,3.9,1793,24:34,110,38,0,0,,fowleca01
Erik Haula,219,2024,32,NJD,LW,68,14,19,33,0,52,2.8,12,1,1,2,16,2,1,138,10.1,1138,16:44,42,90,436,343,56.0,haulaer01
Nils Höglander,220,2024,23,VAN,LW,71,22,11,33,20,45,4.5,22,0,0,4,11,0,0,106,20.8,839,11:49,19,81,0,0,,hoglani01
Andrei Kuzmenko,221,2024,27,TOT,F,63,15,18,33,-8,10,2.7,10,5,0,3,12,6,0,97,15.5,918,14:34,15,12,1,0,100.0,kuzmean01
Adam Lowry,222,2024,30,WPG,LW,74,10,23,33,14,55,2.7,9,0,1,1,20,2,1,110,9.1,1196,16:10,59,164,625,644,49.3,lowryad01
Vladislav Namestnikov,223,2024,31,WPG,C,71,10,23,33,13,35,2.9,6,3,1,0,22,1,0,88,11.4,1040,14:39,40,87,172,299,36.5,namesvl01
Nino Niederreiter,224,2024,31,WPG,RW,74,18,15,33,12,34,3.6,15,3,0,3,14,1,0,166,10.8,1110,15:00,41,112,25,27,48.1,niedeni01
Michael Rasmussen,225,2024,24,DET,C,74,13,20,33,8,47,2.9,12,0,1,3,17,0,3,100,13.0,1125,15:12,76,123,58,62,48.3,rasmumi01
Matthew Beniers,226,2024,21,SEA,C,68,12,20,32,-10,18,2.3,8,4,0,1,14,6,0,118,10.2,1224,18:00,37,48,461,526,46.7,beniema01
Andrew Copp,227,2024,29,DET,C,73,12,20,32,1,24,2.4,10,1,1,3,16,2,2,106,11.3,1192,16:20,46,31,497,428,53.7,coppan01
Anders Lee,228,2024,33,NYI,LW,73,18,14,32,-2,66,2.9,13,5,0,2,14,0,0,166,10.8,1142,15:39,45,158,17,21,44.7,leean01
Connor McMichael,229,2024,23,WSH,C,71,17,15,32,-15,32,2.5,14,2,1,3,10,4,1,124,13.7,1130,15:55,37,42,322,445,42.0,mcmicco01
Cole Perfetti,230,2024,22,WPG,C,66,15,17,32,9,12,3.4,10,5,0,2,11,6,0,131,11.5,897,13:35,22,24,38,63,37.6,perfeco01
Alex Pietrangelo,231,2024,34,VEG,D,63,4,28,32,-3,24,4.5,4,0,0,2,19,8,1,139,2.9,1489,23:38,158,46,0,0,,pietral01
Jake Sanderson,232,2024,21,OTT,D,70,8,24,32,14,23,5.8,6,2,0,2,16,8,0,149,5.4,1616,23:05,124,42,0,0,,sandeja01
Tom Wilson,233,2024,29,WSH,RW,66,17,15,32,-20,120,2.2,10,5,2,3,11,4,0,152,11.2,1192,18:03,65,198,21,38,35.6,wilsoto01
Alex Killorn,234,2024,34,ANA,C,55,15,16,31,-18,52,2.2,10,5,0,3,14,2,0,117,12.8,1027,18:41,21,65,13,24,35.1,killoal01
Matthew Knies,235,2024,21,TOR,LW,71,12,19,31,10,39,2.7,12,0,0,1,17,2,0,101,11.9,989,13:56,28,150,0,1,0.0,kniesma01
Dawson Mercer,236,2024,22,NJD,C,74,19,12,31,-21,12,2.2,16,3,0,2,11,1,0,125,15.2,1264,17:05,41,25,118,144,45.0,merceda01
Brandon Montour,237,2024,29,FLA,D,58,6,25,31,-2,34,4.9,5,1,0,3,9,16,0,151,4.0,1348,23:15,61,93,0,0,,montobr01
Rickard Rakell,238,2024,30,PIT,RW,61,12,19,31,-3,20,2.4,8,4,0,1,17,2,0,149,8.1,1014,16:37,34,97,3,9,25.0,rakelri01
Dmitri Voronkov,239,2024,23,CBJ,LW,68,17,14,31,0,52,3.2,12,5,0,2,13,1,0,129,13.2,902,13:16,43,76,241,333,42.0,vorondi01
Jason Zucker,240,2024,32,TOT,LW,61,13,18,31,-7,67,2.7,9,4,0,0,13,5,0,131,9.9,852,13:58,16,87,13,20,39.4,zuckeja01
Oliver Ekman-Larsson,241,2024,32,FLA,D,74,9,21,30,8,72,5.9,8,1,0,3,11,10,0,114,7.9,1376,18:36,67,98,0,0,,ekmanol01
Robby Fabbri,242,2024,28,DET,C,60,17,13,30,-12,26,2.9,12,5,0,3,7,6,0,87,19.5,775,12:55,24,59,64,47,57.7,fabbrro01
Erik Gustafsson,243,2024,31,NYR,D,70,6,24,30,6,33,5.0,6,0,0,1,15,9,0,83,7.2,1207,17:15,62,59,0,0,,gustaer02
Danton Heinen,244,2024,28,BOS,C,67,15,15,30,10,28,3.1,13,1,1,4,15,0,0,111,13.5,960,14:19,42,75,12,18,40.0,heineda01
Ilya Mikheyev,245,2024,29,VAN,F,69,11,19,30,3,4,2.2,11,0,0,1,19,0,0,131,8.4,992,14:23,18,42,8,17,32.0,mikheil01
Joshua Norris,246,2024,24,OTT,C,50,16,14,30,-6,22,2.7,11,5,0,3,6,7,1,115,13.9,882,17:38,30,86,328,301,52.1,norrijo01
Jean-Gabriel Pageau,247,2024,31,NYI,C,73,10,20,30,-10,8,1.6,8,1,1,2,14,1,5,91,11.0,1171,16:02,74,180,609,507,54.6,pageaje01
Ivan Provorov,248,2024,27,CBJ,D,74,5,25,30,-12,18,3.7,5,0,0,0,18,7,0,99,5.1,1636,22:07,137,60,0,0,,provoiv01
Jaccob Slavin,249,2024,29,CAR,D,75,5,25,30,16,6,6.2,3,0,2,0,24,0,1,136,3.7,1573,20:58,115,49,0,0,,slavija01
Gabriel Vilardi,250,2024,24,WPG,C,39,16,14,30,11,10,3.8,10,6,0,5,9,5,0,95,16.8,662,16:58,20,12,26,31,45.6,vilarga01
Connor Zary,251,2024,22,CGY,C,55,12,18,30,13,20,3.2,11,1,0,2,15,3,0,75,16.0,844,15:20,23,23,9,19,32.1,zaryco01
Yegor Chinakhov,252,2024,22,CBJ,RW,53,16,13,29,-3,6,3.0,15,1,0,3,12,1,0,110,14.5,804,15:10,28,43,1,13,7.1,chinaye01
Tyler Johnson,253,2024,33,CHI,C,59,16,13,29,-31,24,2.1,9,7,0,1,6,7,0,102,15.7,924,15:40,30,42,144,181,44.3,johnsty01
Seth Jones,254,2024,29,CHI,D,59,7,22,29,-16,28,4.9,4,3,0,3,16,6,0,157,4.5,1508,25:33,115,64,0,0,,jonesse01
Anton Lundell,255,2024,22,FLA,C,70,9,20,29,19,42,2.8,9,0,0,1,15,4,1,143,6.3,1078,15:24,39,48,428,363,54.1,lundean01
K'Andre Miller,256,2024,24,NYR,D,72,8,21,29,9,32,5.7,8,0,0,3,19,1,1,87,9.2,1582,21:58,108,139,0,0,,milleka01
Ondřej Palát,257,2024,32,NJD,LW,63,9,20,29,-7,35,1.9,8,1,0,0,16,4,0,100,9.0,983,15:36,48,85,3,12,20.0,palaton01
Owen Power,258,2024,21,BUF,D,69,6,23,29,3,26,5.1,6,0,0,1,17,5,1,98,6.1,1575,22:49,103,40,0,0,,powerow01
Darren Raddysh,259,2024,27,TBL,D,73,6,23,29,-4,19,4.4,5,1,0,2,18,5,0,89,6.7,1391,19:03,89,65,0,0,,raddyda01
Alexander Wennberg,260,2024,29,TOT,C,71,10,19,29,2,14,2.1,6,3,1,4,16,3,0,84,11.9,1292,18:11,72,44,513,587,46.6,wennbal01
Cam Atkinson,261,2024,34,PHI,RW,64,13,15,28,-22,25,1.7,11,2,0,3,11,4,0,172,7.6,1055,16:29,38,31,12,12,50.0,atkinca01
Thomas Chabot,262,2024,27,OTT,D,44,8,20,28,-3,20,3.9,7,1,0,0,14,6,0,99,8.1,1035,23:31,79,36,0,0,,chaboth01
Marcus Johansson,263,2024,33,MIN,C,69,10,18,28,-11,18,1.5,9,1,0,0,14,4,0,99,10.1,1092,15:49,25,40,6,26,18.8,johanma03
Jordan Martinook,264,2024,31,CAR,LW,75,13,15,28,-1,32,2.2,12,0,1,1,15,0,0,138,9.4,1101,14:41,36,52,41,33,55.4,martijo01
Ryan McDonagh,265,2024,34,NSH,D,67,3,25,28,20,31,5.4,3,0,0,1,21,4,0,80,3.8,1451,21:39,128,37,0,0,,mcdonry01
Pavel Mintyukov,266,2024,20,ANA,D,63,4,24,28,-20,24,2.9,4,0,0,0,16,7,1,88,4.5,1187,18:51,65,84,0,0,,mintypa01
Drew O'Connor,267,2024,25,PIT,F,70,13,15,28,10,20,2.6,13,0,0,2,14,0,1,139,9.4,1084,15:30,46,45,20,23,46.5,oconndr01
Aliaksei Protas,268,2024,23,WSH,C,69,5,23,28,-5,8,1.6,5,0,0,1,22,0,1,96,5.2,933,13:32,44,26,41,61,40.2,protaal01
Jack Roslovic,269,2024,27,TOT,C,52,7,21,28,-10,14,1.7,6,0,1,2,17,4,0,104,6.7,835,16:03,24,26,49,69,41.5,rosloja01
Cole Sillinger,270,2024,20,CBJ,C,69,12,16,28,-3,42,2.0,11,1,0,1,15,0,1,129,9.3,1089,15:47,64,108,383,431,47.1,sillico01
Jordan Staal,271,2024,35,CAR,C,75,9,19,28,-14,44,1.3,8,0,1,3,16,1,2,115,7.8,1159,15:27,39,135,753,550,57.8,staaljo01
Cameron York,272,2024,23,PHI,D,75,9,19,28,-14,42,4.7,9,0,0,1,11,6,2,120,7.5,1685,22:28,161,72,0,0,,yorkca01
Michael Carcone,273,2024,27,ARI,F,66,19,8,27,-7,31,3.0,17,1,1,3,7,1,0,99,19.2,749,11:21,21,55,2,9,18.2,carcomi01
Dylan DeMelo,274,2024,30,WPG,D,74,2,25,27,39,36,7.0,2,0,0,0,24,1,0,77,2.6,1610,21:46,121,139,0,0,,demeldy01
Jack Drury,275,2024,23,CAR,C,67,8,19,27,6,28,2.3,6,2,0,0,14,5,0,93,8.6,817,12:12,30,26,326,269,54.8,druryja01
Lars Eller,276,2024,34,PIT,C,73,14,13,27,-1,32,2.1,9,4,1,0,12,1,0,143,9.8,1155,15:49,47,49,429,383,52.8,ellerla01
Adam Fantilli,277,2024,19,CBJ,C,49,12,15,27,-21,16,1.8,11,1,0,1,13,2,0,115,10.4,770,15:43,25,63,171,221,43.6,fantiad01
Justin Faulk,278,2024,31,STL,D,57,2,25,27,-2,22,4.0,1,1,0,1,20,4,1,122,1.6,1253,21:59,102,80,0,0,,faulkju01
Yanni Gourde,279,2024,32,SEA,C,71,8,19,27,-12,60,1.3,8,0,0,0,16,2,1,137,5.8,1252,17:38,43,139,455,504,47.4,gourdya01
Kevin Hayes,280,2024,31,STL,RW,74,13,14,27,-1,12,2.3,13,0,0,2,10,4,0,141,9.2,1075,14:32,17,41,459,335,57.8,hayeske01
Alexander Holtz,281,2024,22,NJD,RW,74,16,11,27,-12,14,2.4,15,1,0,3,10,1,0,114,14.0,862,11:39,16,40,6,15,28.6,holtzal01
Marcus Pettersson,282,2024,27,PIT,D,73,4,23,27,17,34,5.8,4,0,0,1,23,0,0,99,4.0,1653,22:39,141,101,0,0,,pettema01
Neal Pionk,283,2024,28,WPG,D,74,5,22,27,3,55,4.6,4,1,0,1,16,6,0,138,3.6,1541,20:49,99,201,0,0,,pionkne01
Michael Amadio,284,2024,27,VEG,C,67,13,13,26,7,14,2.5,10,3,0,1,11,2,0,109,11.9,899,13:25,33,44,68,65,51.1,amadimi01
Teddy Blueger,285,2024,29,VAN,C,59,5,21,26,9,27,1.7,4,0,1,0,20,0,1,88,5.7,887,15:02,37,86,369,334,52.5,bluegte01
Bowen Byram,286,2024,22,TOT,D,67,11,15,26,2,46,4.5,11,0,0,0,15,0,0,82,13.4,1363,20:20,95,81,0,0,,byrambo01
Dakota Joshua,287,2024,27,VAN,C,54,13,13,26,16,46,2.9,13,0,0,4,13,0,0,70,18.6,760,14:04,34,203,31,34,47.7,joshuda01
Artturi Lehkonen,288,2024,28,COL,LW,37,13,13,26,11,14,2.9,8,5,0,2,8,5,0,84,15.5,682,18:26,15,40,9,20,31.0,lehkoar01
Ryan McLeod,289,2024,24,EDM,C,71,12,14,26,12,10,2.3,12,0,0,3,11,1,2,91,13.2,1011,14:14,29,62,301,302,49.9,mcleory01
J.J. Moser,290,2024,23,ARI,D,72,5,21,26,3,25,4.3,5,0,0,0,16,3,2,70,7.1,1495,20:46,106,87,0,0,,moserja01
Dmitry Orlov,291,2024,32,CAR,D,75,6,20,26,6,36,4.9,5,0,1,1,15,5,0,115,5.2,1284,17:07,53,110,0,0,,orlovdm01
Jaden Schwartz,292,2024,31,SEA,C,53,13,13,26,-14,20,2.1,6,7,0,0,10,3,0,107,12.1,866,16:20,22,40,78,60,56.5,schwaja01
Pius Suter,293,2024,27,VAN,F,59,13,13,26,18,16,2.7,11,2,0,2,11,2,0,95,13.7,936,15:52,21,49,171,180,48.7,suterpi01
Alexandre Texier,294,2024,24,CBJ,C,70,11,15,26,-3,34,1.8,9,0,2,1,14,1,0,98,11.2,1031,14:44,33,46,5,13,27.8,texieal01
Joe Veleno,295,2024,24,DET,C,72,11,15,26,-18,18,1.2,8,3,0,1,12,2,1,82,13.4,1040,14:26,33,94,284,305,48.2,velenjo01
Sean Walker,296,2024,29,TOT,D,73,9,17,26,11,40,5.8,7,0,2,1,15,1,1,136,6.6,1409,19:18,112,101,0,0,,walkese01
Ryan Donato,297,2024,27,CHI,C,70,11,14,25,-16,24,1.7,10,1,0,0,13,1,0,139,7.9,993,14:11,22,92,94,119,44.1,donatry01
Jesperi Kotkaniemi,298,2024,23,CAR,C,75,11,14,25,-5,36,1.8,10,1,0,0,12,1,1,120,9.2,971,12:57,32,53,315,305,50.8,kotkaje01
Nick Leddy,299,2024,32,STL,D,74,3,22,25,10,14,5.2,2,0,1,0,20,1,1,71,4.2,1652,22:19,117,46,0,0,,leddyni01
Hampus Lindholm,300,2024,30,BOS,D,66,2,23,25,15,61,4.9,1,1,0,0,19,4,0,90,2.2,1545,23:25,90,47,0,0,,lindhha01
Jake McCabe,301,2024,30,TOR,D,66,7,18,25,16,50,4.7,6,1,0,2,16,1,1,67,10.4,1365,20:40,118,198,0,0,,mccabja01
Alex Newhook,302,2024,23,MTL,C,46,12,13,25,-11,14,2.0,10,2,0,2,9,4,0,69,17.4,776,16:53,23,34,180,195,48.0,newhoal01
Darnell Nurse,303,2024,28,EDM,D,72,9,16,25,2,67,4.3,7,1,1,2,12,4,0,161,5.6,1583,21:59,160,156,0,0,,nurseda01
Logan O'Connor,304,2024,27,COL,RW,57,13,12,25,13,34,2.6,10,0,3,4,12,0,0,85,15.3,852,14:57,38,60,29,35,45.3,oconnlo01
Colton Parayko,305,2024,30,STL,D,74,10,15,25,4,18,5.6,9,0,1,4,13,1,1,145,6.9,1763,23:49,195,105,0,0,,parayco01
Shane Pinto,306,2024,23,OTT,C,32,8,17,25,11,4,2.6,5,3,0,1,15,2,0,91,8.8,562,17:35,26,28,200,191,51.2,pintosh01
Ryan Poehling,307,2024,25,PHI,C,70,10,15,25,-12,6,1.5,6,1,3,1,13,1,1,101,9.9,1043,14:54,90,57,411,436,48.5,poehlry01
William Borgen,308,2024,27,SEA,D,73,2,22,24,-3,63,4.1,2,0,0,0,22,0,0,87,2.3,1285,17:36,101,176,0,0,,borgewi01
Leo Carlsson,309,2024,19,ANA,C,47,9,15,24,-11,14,1.4,6,3,0,0,11,4,0,95,9.5,846,18:01,21,28,152,297,33.9,carlsle01
Jake Evans,310,2024,27,MTL,C,73,6,18,24,-1,22,1.1,6,0,0,1,18,0,0,74,8.1,1163,15:56,57,76,514,466,52.4,evansja02
Jordan Greenway,311,2024,26,BUF,LW,62,9,15,24,9,53,1.9,8,1,0,0,13,2,0,98,9.2,1071,17:16,61,131,16,39,29.1,greenjo02
Ridly Greig,312,2024,21,OTT,C,63,12,12,24,13,53,2.4,9,2,1,1,12,0,0,83,14.5,900,14:17,36,109,162,218,42.6,greigri01
Dylan Guenther,313,2024,20,ARI,RW,37,12,12,24,-3,10,2.5,5,6,1,3,7,4,1,93,12.9,594,16:03,23,27,5,7,41.7,guentdy01
Alex Iafallo,314,2024,30,WPG,C,74,10,14,24,8,4,1.7,8,2,0,1,10,3,1,111,9.0,1158,15:39,64,37,8,17,32.0,iafalal01
Curtis Lazar,315,2024,28,NJD,C,68,6,18,24,11,39,2.0,5,0,1,2,18,0,0,72,8.3,853,12:33,60,176,175,181,49.2,lazarcu01
Esa Lindell,316,2024,29,DAL,D,75,5,19,24,14,12,4.5,5,0,0,0,18,0,1,99,5.1,1531,20:25,142,71,0,0,,lindees01
Tyler Myers,317,2024,33,VAN,D,68,4,20,24,14,67,4.4,3,0,1,0,20,0,0,73,5.5,1287,18:56,123,91,0,0,,myersty01
Nicklaus Perbix,318,2024,25,TBL,D,70,2,22,24,10,10,4.4,2,0,0,1,22,0,0,51,3.9,1197,17:06,102,65,0,0,,perbini01
Damon Severson,319,2024,29,CBJ,D,59,7,17,24,-8,43,3.3,7,0,0,0,12,3,2,76,9.2,1240,21:01,75,37,0,0,,severda01
Miles Wood,320,2024,28,COL,LW,69,9,15,24,-4,75,1.3,8,0,1,1,15,0,0,159,5.7,944,13:41,34,104,12,26,31.6,woodmi01
Artem Zub,321,2024,28,OTT,D,60,4,20,24,12,28,4.3,4,0,0,0,20,0,0,77,5.2,1266,21:06,109,125,0,0,,zubar01
Zach Benson,322,2024,18,BUF,LW,64,9,14,23,-4,36,1.5,9,0,0,1,14,0,0,89,10.1,932,14:34,32,29,5,11,31.3,bensoza01
Jonas Brodin,323,2024,30,MIN,D,53,7,16,23,19,14,5.3,7,0,0,1,15,1,0,101,6.9,1251,23:37,125,18,0,0,,brodijo01
Paul Cotter,324,2024,24,VEG,C,68,7,16,23,-8,41,1.2,5,2,0,0,14,2,0,97,7.2,873,12:51,24,212,23,24,48.9,cottepa01
Evgenii Dadonov,325,2024,34,DAL,RW,50,12,11,23,-7,6,1.9,11,1,0,3,10,1,0,66,18.2,658,13:09,19,34,0,4,0.0,dadonev01
Pierre Engvall,326,2024,27,NYI,LW,66,8,15,23,1,18,1.4,7,1,0,1,10,5,0,115,7.0,1009,15:18,18,24,21,25,45.7,engvapi01
Ryan Johansen,327,2024,31,COL,C,63,13,10,23,-6,34,1.7,9,4,0,4,7,2,1,78,16.7,860,13:39,15,60,431,380,53.1,johanry01
Evgeny Kuznetsov,328,2024,31,TOT,C,56,8,15,23,-10,28,1.1,7,1,0,1,10,5,0,91,8.8,1008,17:59,16,23,308,380,44.8,kuzneev01
Sam Lafferty,329,2024,28,VAN,C,70,12,11,23,8,32,2.1,11,0,1,3,11,0,0,71,16.9,839,11:59,28,159,134,180,42.7,laffesa01
Timothy Liljegren,330,2024,24,TOR,D,52,3,20,23,7,16,3.4,3,0,0,1,12,7,1,60,5.0,1023,19:40,115,81,0,0,,liljeti01
Josh Manson,331,2024,32,COL,D,68,7,16,23,11,79,4.2,6,0,1,0,15,0,1,106,6.6,1197,17:37,96,191,0,1,0.0,mansojo01
John Marino,332,2024,26,NJD,D,69,4,19,23,-7,26,3.2,4,0,0,1,19,0,0,55,7.3,1461,21:10,83,37,0,0,,marinjo01
Bobby McMann,333,2024,27,TOR,F,49,14,9,23,11,50,2.9,13,1,0,0,9,0,0,109,12.8,561,11:27,18,99,6,2,75.0,mcmanbo02
Brayden McNabb,334,2024,33,VEG,D,74,3,20,23,16,35,4.9,3,0,0,0,18,1,1,78,3.8,1427,19:17,193,132,0,0,,mcnabbr01
Rasmus Sandin,335,2024,23,WSH,D,64,3,20,23,-8,20,3.7,3,0,0,1,15,5,0,77,3.9,1366,21:21,101,66,0,0,,sandira01
