Player,Rk,Year,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
Brooks Laich,155,2012,28,WSH,C,82,16,25,41,-8,34,3.5,10,5,1,5,21,4,0,191,8.4,1517,18:30,92.0,120,664.0,730.0,47.6,laichbr01
Duncan Keith,156,2012,28,CHI,D,74,4,36,40,15,42,7.1,3,1,0,1,22,12,2,162,2.5,1990,26:54,121.0,45,0.0,0.0,,keithdu01
R.J. Umberger,157,2012,29,CBJ,C,77,20,20,40,-10,27,4.0,15,5,0,3,14,5,1,200,10.0,1401,18:11,70.0,102,150.0,156.0,49.0,umberrj01
Jason Chimera,158,2012,32,WSH,LW,82,20,19,39,4,78,4.8,17,1,2,5,19,0,0,205,9.8,1184,14:26,27.0,132,30.0,32.0,48.4,chimeja01
Jannik Hansen,159,2012,25,VAN,LW,82,16,23,39,18,34,4.7,15,0,1,1,21,0,2,137,11.7,1222,14:54,24.0,118,12.0,17.0,41.4,hanseja01
Chris Kelly,160,2012,31,BOS,C,82,20,19,39,33,41,5.7,17,1,2,6,19,0,0,122,16.4,1208,14:44,56.0,79,419.0,390.0,51.8,kellych01
Steve Ott,161,2012,29,DAL,C,74,11,28,39,5,156,3.3,7,4,0,2,22,4,2,108,10.2,1357,18:21,27.0,278,561.0,450.0,55.5,ottst01
Patrik Berglund,162,2012,23,STL,C,82,19,19,38,4,30,4.4,17,0,2,3,15,4,0,188,10.1,1473,17:58,36.0,97,567.0,601.0,48.5,berglpa01
Todd Bertuzzi,163,2012,36,DET,RW,71,14,24,38,23,64,4.7,14,0,0,1,20,4,0,118,11.9,1104,15:33,23.0,96,5.0,8.0,38.5,bertuto01
Matt Carle,164,2012,27,PHI,D,82,4,34,38,4,36,5.8,1,3,0,0,25,9,0,132,3.0,1888,23:01,164.0,55,0.0,0.0,,carlema01
Matt Cooke,165,2012,33,PIT,LW,82,19,19,38,5,44,4.2,16,1,2,4,12,5,2,147,12.9,1286,15:41,41.0,160,18.0,15.0,54.5,cookema01
Carl Hagelin,166,2012,23,NYR,LW,64,14,24,38,21,24,5.2,12,0,2,2,24,0,0,131,10.7,963,15:03,23.0,78,1.0,5.0,16.7,hagelca01
Jack Johnson,167,2012,25,TOT,D,82,12,26,38,-7,39,8.0,7,5,0,5,14,12,0,176,6.8,1949,23:46,129.0,103,0.0,0.0,,johnsja02
Saku Koivu,168,2012,37,ANA,C,74,11,27,38,7,50,3.6,11,0,0,1,21,6,0,107,10.3,1341,18:08,24.0,54,635.0,579.0,52.3,koivusa01
Dave Bolland,169,2012,25,CHI,C,76,19,18,37,0,47,3.7,9,7,3,2,13,5,0,126,15.1,1254,16:30,38.0,58,582.0,621.0,48.4,bollada01
Brent Burns,170,2012,26,SJS,D,81,11,26,37,8,34,7.9,6,5,0,2,15,11,0,201,5.5,1826,22:32,117.0,68,0.0,0.0,,burnsbr01
Sidney Crosby,171,2012,24,PIT,C,22,8,29,37,15,14,5.0,6,2,0,3,20,9,0,75,10.7,406,18:28,7.0,11,227.0,226.0,50.1,crosbsi01
Sergei Gonchar,172,2012,37,OTT,D,74,5,32,37,-4,55,5.0,3,2,0,1,19,12,1,131,3.8,1647,22:15,115.0,48,0.0,0.0,,gonchse01
Colin Greening,173,2012,25,OTT,C,82,17,20,37,-4,46,3.3,13,4,0,0,16,4,0,184,9.2,1278,15:35,48.0,189,26.0,36.0,41.9,greenco01
Dan Hamhuis,174,2012,29,VAN,D,82,4,33,37,29,46,8.6,3,1,0,0,21,10,2,140,2.9,1921,23:26,99.0,103,0.0,0.0,,hamhuda01
Milan Hejduk,175,2012,35,COL,RW,81,14,23,37,-12,14,3.1,8,6,0,1,15,8,0,170,8.2,1378,17:01,29.0,35,2.0,6.0,25.0,hejdumi01
David Jones,176,2012,27,COL,RW,72,20,17,37,-8,32,4.3,16,3,1,5,14,3,0,136,14.7,1134,15:45,24.0,85,16.0,18.0,47.1,jonesda01
Lauri Korpikoski,177,2012,25,PHX,LW,82,17,20,37,3,14,3.7,14,0,3,3,18,2,0,146,11.6,1405,17:08,43.0,91,23.0,64.0,26.4,korpila01
Nick Leddy,178,2012,20,CHI,D,82,3,34,37,-12,10,4.3,3,0,0,0,23,11,0,94,3.2,1811,22:05,78.0,67,0.0,0.0,,leddyni01
Jamie McGinn,179,2012,23,TOT,LW,78,20,17,37,-3,37,4.5,14,6,0,2,15,2,0,159,12.6,1049,13:27,37.0,159,6.0,1.0,85.7,mcginja01
Antoine Vermette,180,2012,29,TOT,C,82,11,26,37,-13,28,2.4,6,4,1,4,20,5,1,149,7.4,1411,17:12,48.0,124,645.0,495.0,56.6,vermean01
Artem Anisimov,181,2012,23,NYR,C,79,16,20,36,12,34,4.4,11,4,1,1,20,0,0,132,12.1,1217,15:24,46.0,75,161.0,184.0,46.7,anisiar01
Tim Connolly,182,2012,30,TOR,C,70,13,23,36,-14,40,2.7,11,2,0,3,20,3,0,104,12.5,1190,17:00,76.0,29,383.0,403.0,48.7,connoti01
Drew Doughty,183,2012,22,LAK,D,77,10,26,36,-2,69,8.3,7,3,0,3,16,10,0,168,6.0,1917,24:54,70.0,122,0.0,0.0,,doughdr01
Aleš Hemský,184,2012,28,EDM,RW,69,10,26,36,-13,43,2.6,9,1,0,1,18,8,0,137,7.3,1214,17:36,21.0,22,2.0,4.0,33.3,hemskal01
Andrei Kostitsyn,185,2012,26,TOT,LW,72,16,20,36,-1,26,4.1,11,5,0,5,19,1,0,122,13.1,1088,15:07,9.0,112,3.0,14.0,17.6,kostian01
Niklas Kronwall,186,2012,31,DET,D,82,15,21,36,-2,38,6.7,8,7,0,4,13,7,1,141,10.6,1875,22:52,177.0,133,0.0,0.0,,kronwni01
Devin Setoguchi,187,2012,25,MIN,RW,69,19,17,36,-17,28,3.7,12,7,0,2,11,6,0,174,10.9,1214,17:36,23.0,73,3.0,8.0,27.3,setogde01
Craig Smith,188,2012,22,NSH,C,72,14,22,36,-9,30,3.4,8,6,0,1,15,7,0,172,8.1,1022,14:11,17.0,44,173.0,220.0,44.0,smithcr01
P.K. Subban,189,2012,22,MTL,D,81,7,29,36,9,119,7.9,2,5,0,0,19,9,1,205,3.4,1968,24:18,113.0,105,0.0,0.0,,subbapk01
Jiří Tlustý,190,2012,23,CAR,C,79,17,19,36,1,26,4.2,15,2,0,1,14,4,1,136,12.5,1178,14:54,57.0,83,3.0,8.0,27.3,tlustji01
Nik Antropov,191,2012,31,WPG,C,69,15,20,35,0,42,3.5,11,4,0,0,14,6,0,95,15.8,1140,16:31,41.0,94,283.0,369.0,43.4,antroni01
Matt Cullen,192,2012,35,MIN,C,73,14,21,35,-10,24,3.1,10,4,0,0,16,5,0,164,8.5,1382,18:56,39.0,46,627.0,551.0,53.2,cullema01
Colin Wilson,193,2012,22,NSH,C,68,15,20,35,5,21,3.9,10,5,0,5,13,7,0,114,13.2,1097,16:08,21.0,43,39.0,38.0,50.6,wilsoco01
Jason Arnott,194,2012,37,STL,C,72,17,17,34,13,26,4.8,11,6,0,3,9,8,0,142,12.0,1014,14:05,13.0,24,387.0,382.0,50.3,arnotja01
Jeff Carter,195,2012,27,TOT,C,55,21,13,34,-12,16,4.0,11,10,0,2,10,3,0,184,11.4,1055,19:11,17.0,16,393.0,381.0,50.8,carteje01
Brandon Dubinsky,196,2012,25,NYR,C,77,10,24,34,16,110,3.6,9,0,1,1,20,2,2,140,7.1,1253,16:16,36.0,207,205.0,190.0,51.9,dubinbr01
Tyler Ennis,197,2012,22,BUF,C,48,15,19,34,11,14,4.6,13,2,0,1,17,2,0,82,18.3,776,16:10,18.0,26,145.0,171.0,45.9,ennisty01
Martin Hanzal,198,2012,24,PHX,C,64,8,26,34,12,63,3.1,5,3,0,2,18,8,0,145,5.5,1180,18:27,32.0,239,571.0,526.0,52.1,hanzama01
Shawn Horcoff,199,2012,33,EDM,C,81,13,21,34,-23,24,1.7,8,5,0,0,13,8,0,123,10.6,1586,19:35,47.0,62,728.0,747.0,49.4,horcosh01
Nicklas Lidström*,200,2012,41,DET,D,70,11,23,34,21,28,7.9,7,4,0,0,10,13,0,148,7.4,1664,23:46,79.0,41,0.0,0.0,,lidstni01
Tuomo Ruutu,201,2012,28,CAR,C,72,18,16,34,-3,50,3.9,15,3,0,2,14,2,0,156,11.5,1185,16:28,24.0,151,44.0,80.0,35.5,ruututu01
Brent Seabrook,202,2012,26,CHI,D,78,9,25,34,21,22,7.5,7,2,0,3,22,2,1,156,5.8,1929,24:43,165.0,198,0.0,0.0,,seabrbr01
Maxime Talbot,203,2012,27,PHI,C,81,19,15,34,5,59,3.6,16,1,2,2,13,1,1,115,16.5,1296,16:00,58.0,150,284.0,356.0,44.4,talboma01
Troy Brouwer,204,2012,26,WSH,RW,82,18,15,33,-15,61,2.7,15,3,0,5,12,2,1,133,13.5,1408,17:11,60.0,247,38.0,45.0,45.8,brouwtr01
Daniel Cleary,205,2012,33,DET,LW,75,12,21,33,2,30,2.8,10,2,0,0,20,1,0,199,6.0,1199,15:59,33.0,90,21.0,30.0,41.2,clearda01
Toby Enström,206,2012,27,WPG,D,62,6,27,33,6,38,5.8,4,2,0,1,18,9,0,94,6.4,1478,23:51,84.0,24,0.0,0.0,,enstrto01
Jason Garrison,207,2012,27,FLA,D,77,16,17,33,6,32,8.3,7,9,0,3,13,3,1,168,9.5,1825,23:42,124.0,127,1.0,1.0,50.0,garrija01
Ryan Jones,208,2012,27,EDM,LW,79,17,16,33,-7,42,3.3,12,3,2,2,12,3,1,137,12.4,1219,15:26,61.0,119,3.0,12.0,20.0,jonesry01
Tyler Kennedy,209,2012,25,PIT,C,60,11,22,33,10,29,3.8,11,0,0,1,19,3,0,195,5.6,862,14:22,10.0,70,42.0,47.0,47.2,kennety01
Alexei Ponikarovsky,210,2012,31,TOT,LW,82,14,19,33,-3,34,3.3,10,4,0,2,16,3,0,156,9.0,1209,14:45,36.0,143,4.0,8.0,33.3,ponikal01
Josh Bailey,211,2012,22,NYI,C,80,13,19,32,-10,32,2.7,9,1,3,1,16,3,0,104,12.5,1218,15:13,35.0,64,323.0,413.0,43.9,bailejo01
John Carlson,212,2012,22,WSH,D,82,9,23,32,-15,22,4.8,5,4,0,0,19,3,1,152,5.9,1792,21:52,153.0,83,0.0,1.0,0.0,carlsjo01
Christian Ehrhoff,213,2012,29,BUF,D,66,5,27,32,-2,47,5.6,4,1,0,3,15,10,2,136,3.7,1522,23:03,82.0,47,0.0,0.0,,ehrhoch01
Oliver Ekman-Larsson,214,2012,20,PHX,D,82,13,19,32,0,32,6.7,10,2,1,2,13,6,0,147,8.8,1813,22:07,92.0,140,0.0,0.0,,ekmanol01
Michael Grabner,215,2012,24,NYI,RW,78,20,12,32,-18,12,3.1,18,1,1,3,11,1,0,174,11.5,1212,15:33,30.0,16,3.0,2.0,60.0,grabnmi01
Nathan Horton,216,2012,26,BOS,C,46,17,15,32,0,54,4.1,11,6,0,3,13,2,0,90,18.9,733,15:56,11.0,32,2.0,1.0,66.7,hortona01
Tomáš Kopecký,217,2012,29,FLA,RW,80,10,22,32,-8,32,2.1,8,2,0,2,16,6,0,143,7.0,1382,17:16,35.0,45,140.0,126.0,52.6,kopecto01
Filip Kuba,218,2012,35,OTT,D,73,6,26,32,26,26,7.1,3,3,0,2,16,8,2,78,7.7,1724,23:37,149.0,53,0.0,0.0,,kubafi01
Chad Larose,219,2012,29,CAR,RW,67,19,13,32,-15,48,3.4,15,3,1,5,9,4,0,199,9.5,1123,16:46,15.0,131,18.0,25.0,41.9,larosch01
Ryan McDonagh,220,2012,22,NYR,D,82,7,25,32,25,44,8.7,7,0,0,1,23,2,0,123,5.7,2029,24:44,182.0,118,1.0,1.0,50.0,mcdonry01
Nikita Nikitin,221,2012,25,TOT,D,61,7,25,32,-10,18,5.1,4,3,0,3,18,6,1,103,6.8,1415,23:12,114.0,47,0.0,0.0,,nikitni01
Benoît Pouliot,222,2012,25,BOS,LW,74,16,16,32,18,38,4.4,15,1,0,5,15,1,0,107,15.0,904,12:13,14.0,97,8.0,10.0,44.4,poulibe01
Brandon Sutter,223,2012,22,CAR,C,82,17,15,32,-3,21,3.2,12,2,3,0,14,1,0,171,9.9,1427,17:24,85.0,53,654.0,641.0,50.5,suttebr03
Ian White,224,2012,27,DET,D,77,7,25,32,23,22,7.5,7,0,0,0,15,10,0,196,3.6,1770,22:59,92.0,49,0.0,0.0,,whiteia01
Tomáš Kaberle,225,2012,33,TOT,D,72,3,28,31,-18,12,3.8,2,1,0,0,13,15,0,87,3.4,1276,17:43,80.0,21,0.0,0.0,,kaberto01
Mikael Samuelsson,226,2012,35,TOT,RW,54,14,17,31,1,20,3.7,7,7,0,1,11,6,0,138,10.1,861,15:57,11.0,79,12.0,21.0,36.4,samuemi01
Zach Bogosian,227,2012,21,WPG,D,65,5,25,30,-3,71,4.6,4,1,0,0,19,6,0,150,3.3,1516,23:19,109.0,117,0.0,0.0,,bogosza01
David Booth,228,2012,27,TOT,LW,62,16,14,30,-5,34,3.2,13,3,0,1,9,5,0,159,10.1,926,14:56,13.0,81,9.0,9.0,50.0,boothda01
Jake Gardiner,229,2012,21,TOR,D,75,7,23,30,-2,18,5.2,6,1,0,0,17,6,0,79,8.9,1619,21:35,90.0,52,0.0,0.0,,gardija01
Alex Goligoski,230,2012,26,DAL,D,71,9,21,30,0,16,5.7,7,2,0,1,13,7,1,140,6.4,1617,22:46,93.0,49,0.0,0.0,,goligal01
Daymond Langkow,231,2012,35,PHX,C,73,11,19,30,-4,14,2.4,10,1,0,1,16,2,1,112,9.8,1150,15:45,50.0,87,441.0,551.0,44.5,langkda01
Mathieu Perreault,232,2012,24,WSH,C,64,16,14,30,9,24,4.3,14,2,0,4,14,0,0,60,26.7,770,12:02,29.0,49,229.0,222.0,50.8,perrema01
Chris Stewart,233,2012,24,STL,RW,79,15,15,30,1,109,3.3,13,2,0,1,13,2,0,166,9.0,1220,15:26,21.0,112,3.0,10.0,23.1,stewach02
Jordin Tootoo,234,2012,28,NSH,RW,77,6,24,30,-5,92,2.0,5,1,0,1,23,1,0,136,4.4,1013,13:09,17.0,151,4.0,8.0,33.3,tootojo01
Jay Bouwmeester,235,2012,28,CGY,D,82,5,24,29,-21,26,4.8,3,2,0,1,16,8,0,107,4.7,2129,25:57,118.0,69,0.0,0.0,,bouwmja01
Cam Fowler,236,2012,20,ANA,D,82,5,24,29,-28,18,3.6,3,2,0,0,15,9,0,123,4.1,1907,23:16,93.0,43,1.0,0.0,100.0,fowleca01
Dan Girardi,237,2012,27,NYR,D,82,5,24,29,13,20,7.2,4,1,0,2,14,9,1,122,4.1,2152,26:15,185.0,211,0.0,0.0,,girarda01
Kyle Turris,238,2012,22,TOT,C,55,12,17,29,10,31,3.2,11,1,0,2,13,4,0,142,8.5,927,16:51,14.0,23,338.0,385.0,46.7,turriky01
Alexander Burmistrov,239,2012,20,WPG,C,76,13,15,28,4,42,2.4,11,1,1,0,13,2,0,123,10.6,1266,16:40,15.0,118,248.0,316.0,44.0,burmial01
Matt Duchene,240,2012,21,COL,C,58,14,14,28,-11,8,2.8,9,5,0,2,10,4,0,132,10.6,945,16:17,41.0,43,200.0,191.0,51.2,duchema01
Lars Eller,241,2012,22,MTL,C,79,16,12,28,-5,66,2.9,12,2,2,2,10,1,1,129,12.4,1210,15:19,55.0,72,319.0,366.0,46.6,ellerla01
Matt Halischuk,242,2012,23,NSH,RW,73,15,13,28,9,27,3.8,15,0,0,2,13,0,0,96,15.6,822,11:15,33.0,41,11.0,19.0,36.7,halisma01
Nikolai Kulemin,243,2012,25,TOR,LW,70,7,21,28,2,6,2.0,6,1,0,1,16,4,1,107,6.5,1066,15:13,43.0,97,32.0,46.0,41.0,kulemni01
Dmitry Kulikov,244,2012,21,FLA,D,58,4,24,28,-5,36,4.8,2,2,0,1,16,8,0,104,3.8,1268,21:51,74.0,104,0.0,0.0,,kulikdm01
Chris Neil,245,2012,32,OTT,RW,72,13,15,28,-10,178,2.3,11,2,0,0,11,4,0,127,10.2,921,12:48,20.0,271,0.0,2.0,0.0,neilch01
Alexander Steen,246,2012,27,STL,C,43,15,13,28,24,28,4.7,12,3,0,3,11,2,0,134,11.2,822,19:08,29.0,24,53.0,42.0,55.8,steenal01
Lee Stempniak,247,2012,28,CGY,RW,61,14,14,28,-2,16,3.2,12,2,0,2,11,3,0,130,10.8,990,16:14,22.0,55,7.0,19.0,26.9,stemple01
Andrew Brunette,248,2012,38,CHI,LW,78,12,15,27,-13,4,1.7,8,4,0,0,12,3,0,75,16.0,1057,13:33,15.0,21,7.0,7.0,50.0,brunean01
Cal Clutterbuck,249,2012,24,MIN,RW,74,15,12,27,-4,103,2.8,8,3,4,2,8,4,0,161,9.3,1210,16:21,31.0,288,5.0,10.0,33.3,cluttca01
Sean Couturier,250,2012,19,PHI,C,77,13,14,27,18,14,3.1,11,0,2,4,13,1,0,116,11.2,1089,14:08,33.0,82,378.0,426.0,47.0,coutuse01
Mark Giordano,251,2012,28,CGY,D,61,9,18,27,0,75,5.9,4,5,0,0,12,5,1,125,7.2,1404,23:01,127.0,84,0.0,0.0,,giordma01
Marcel Goc,252,2012,28,FLA,C,57,11,16,27,5,10,2.9,8,3,0,1,15,1,0,97,11.3,1004,17:37,23.0,38,505.0,473.0,51.6,gocma01
Martin Havlát,253,2012,30,SJS,LW,39,7,20,27,10,22,3.0,3,4,0,1,15,4,1,96,7.3,687,17:37,14.0,6,0.0,7.0,0.0,havlama01
John-Michael Liles,254,2012,31,TOR,D,66,7,20,27,-14,20,3.7,3,4,0,0,11,9,0,106,6.6,1409,21:21,111.0,68,0.0,0.0,,lilesjo01
Paul Martin,255,2012,30,PIT,D,73,2,25,27,9,18,4.6,2,0,0,0,20,4,1,93,2.2,1679,23:00,117.0,24,0.0,0.0,,martipa01
Jamie McBain,256,2012,23,CAR,D,76,8,19,27,-7,4,5.1,3,5,0,1,13,6,0,127,6.3,1505,19:48,106.0,15,0.0,0.0,,mcbaija02
Tim Stapleton,257,2012,29,WPG,C,63,11,16,27,-2,10,3.0,7,4,0,3,9,7,0,74,14.9,639,10:09,23.0,27,97.0,119.0,44.9,staplti01
Ľubomír Višňovský,258,2012,35,ANA,D,68,6,21,27,7,47,5.9,5,1,0,1,12,9,0,112,5.4,1414,20:47,78.0,63,1.0,0.0,100.0,visnolu01
James Wisniewski,259,2012,27,CBJ,D,48,6,21,27,-13,37,3.9,4,2,0,2,11,10,0,99,6.1,1190,24:48,74.0,50,0.0,1.0,0.0,wisnija01
Brian Boyle,260,2012,27,NYR,C,82,11,15,26,2,59,2.2,11,0,0,2,13,1,1,165,6.7,1250,15:14,83.0,236,629.0,586.0,51.8,boylebr01
Andrew Cogliano,261,2012,24,ANA,C,82,13,13,26,-4,15,2.2,11,2,0,2,12,1,0,115,11.3,1206,14:42,41.0,88,162.0,224.0,42.0,coglian01
Joey Crabb,262,2012,28,TOR,RW,67,11,15,26,1,33,2.5,9,0,2,4,15,0,0,75,14.7,901,13:27,34.0,101,1.0,9.0,10.0,crabbjo01
Darren Helm,263,2012,25,DET,C,68,9,17,26,5,12,2.2,9,0,0,2,17,0,0,124,7.3,987,14:31,27.0,97,403.0,374.0,51.9,helmda01
Erik Johnson,264,2012,23,COL,D,73,4,22,26,-7,26,4.6,3,1,0,1,11,11,0,155,2.6,1521,20:50,94.0,123,0.0,0.0,,johnser01
Nick Johnson,265,2012,26,MIN,RW,77,8,18,26,-6,45,2.0,8,0,0,1,17,1,0,146,5.5,1113,14:27,21.0,59,3.0,10.0,23.1,johnsni01
Marcus Krüger,266,2012,21,CHI,C,71,9,17,26,11,22,2.2,9,0,0,1,14,3,0,89,10.1,1093,15:24,36.0,26,284.0,335.0,45.9,krugema01
Brenden Morrow,267,2012,33,DAL,LW,57,11,15,26,1,97,2.4,6,5,0,2,13,2,0,88,12.5,971,17:02,33.0,130,11.0,16.0,40.7,morrobr01
Kyle Quincey,268,2012,26,TOT,D,72,7,19,26,-1,89,5.3,3,4,0,1,11,6,2,168,4.2,1574,21:52,94.0,101,0.0,1.0,0.0,quincky01
Zack Smith,269,2012,23,OTT,C,81,14,12,26,4,98,2.3,11,1,2,3,11,0,1,134,10.4,1140,14:04,43.0,168,484.0,506.0,48.9,smithza01
Raffi Torres,270,2012,30,PHX,LW,79,15,11,26,2,83,3.1,14,1,0,1,11,0,0,99,15.2,898,11:22,21.0,128,7.0,8.0,46.7,torrera01
Fedor Tyutin,271,2012,28,CBJ,D,66,5,21,26,-21,49,3.4,4,1,0,0,9,11,1,124,4.0,1593,24:09,91.0,100,0.0,0.0,,tyutife01
Erik Condra,272,2012,25,OTT,RW,81,8,17,25,11,30,1.8,6,0,2,1,15,0,2,140,5.7,1147,14:10,69.0,16,11.0,16.0,40.7,condrer01
Joe Corvo,273,2012,34,BOS,D,75,4,21,25,10,13,4.7,3,1,0,1,13,8,0,168,2.4,1411,18:49,56.0,27,0.0,0.0,,corvojo01
Trevor Daley,274,2012,28,DAL,D,79,4,21,25,3,42,4.9,3,1,0,2,16,5,0,134,3.0,1710,21:39,115.0,45,0.0,0.0,,daleytr01
Nathan Gerbe,275,2012,24,BUF,C,62,6,19,25,2,32,2.0,6,0,0,2,17,1,1,137,4.4,881,14:12,13.0,53,7.0,12.0,36.8,gerbena01
Ville Leino,276,2012,28,BUF,LW,71,8,17,25,-2,16,1.6,7,1,0,1,17,0,0,78,10.3,1131,15:55,28.0,41,95.0,135.0,41.3,leinovi01
Mark Letestu,277,2012,26,TOT,C,62,11,14,25,-9,8,2.0,7,4,0,0,10,4,0,114,9.6,970,15:39,19.0,60,375.0,347.0,51.9,letesma01
Andrej Meszároš,278,2012,26,PHI,D,62,7,18,25,6,38,4.6,5,2,0,2,17,1,0,114,6.1,1281,20:40,88.0,144,0.0,0.0,,meszaan01
Drew Miller,279,2012,27,DET,LW,80,14,11,25,6,20,2.6,14,0,0,4,11,0,0,131,10.7,1030,12:52,66.0,79,5.0,20.0,20.0,milledr01
Dominic Moore,280,2012,31,TOT,C,79,4,21,25,-18,54,0.2,3,0,1,1,18,3,0,103,3.9,1227,15:32,23.0,52,419.0,343.0,55.0,mooredo01
Jeff Petry,281,2012,24,EDM,D,73,2,23,25,-7,26,4.1,1,1,0,0,18,5,0,111,1.8,1589,21:46,126.0,126,0.0,0.0,,petryje01
Sami Salo,282,2012,37,VAN,D,69,9,16,25,7,10,5.5,2,7,0,3,9,7,0,136,6.6,1411,20:27,77.0,29,0.0,0.0,,salosa01
Marc-André Bergeron,283,2012,31,TBL,D,43,4,20,24,6,20,4.0,3,1,0,0,12,8,0,80,5.0,832,19:21,43.0,37,0.0,0.0,,bergema02
Bryan Bickell,284,2012,25,CHI,LW,71,9,15,24,-3,48,1.8,9,0,0,0,15,0,0,84,10.7,862,12:08,23.0,128,0.0,1.0,0.0,bickebr01
Rene Bourque,285,2012,30,TOT,LW,76,18,6,24,-19,68,1.8,14,3,1,1,3,3,0,158,11.4,1355,17:50,25.0,86,12.0,8.0,60.0,bourqre01
Tim Brent,286,2012,27,CAR,C,79,12,12,24,-8,27,2.4,8,3,1,3,8,4,0,71,16.9,860,10:53,33.0,64,278.0,293.0,48.7,brentti01
Mikkel Bødker,287,2012,22,PHX,LW,82,11,13,24,-2,12,1.8,11,0,0,2,12,1,0,86,12.8,1118,13:38,21.0,108,1.0,1.0,50.0,boedkmi01
Braydon Coburn,288,2012,26,PHI,D,81,4,20,24,10,56,4.7,4,0,0,0,18,0,2,113,3.5,1786,22:03,119.0,164,0.0,1.0,0.0,coburbr01
Andrew Ference,289,2012,32,BOS,D,72,6,18,24,9,46,4.7,6,0,0,1,15,2,1,107,5.6,1360,18:53,81.0,68,1.0,0.0,100.0,ferenan01
Travis Hamonic,290,2012,21,NYI,D,73,2,22,24,6,73,5.6,1,1,0,0,17,5,0,124,1.6,1637,22:26,157.0,170,0.0,0.0,,hamontr01
Michal Handzuš,291,2012,34,SJS,C,67,7,17,24,-6,18,1.5,5,2,0,0,14,3,0,81,8.6,968,14:27,59.0,52,413.0,402.0,50.7,handzmi01
Tomas Holmström,292,2012,39,DET,LW,74,11,13,24,-9,40,1.8,1,10,0,3,8,5,0,97,11.3,879,11:52,6.0,56,1.0,0.0,100.0,holmsto01
Jamie Langenbrunner,293,2012,36,STL,RW,70,6,18,24,7,32,2.1,6,0,0,3,18,0,0,127,4.7,1023,14:37,19.0,70,10.0,17.0,37.0,langeja01
Jordan Leopold,294,2012,31,BUF,D,79,10,14,24,4,28,6.0,9,1,0,0,10,4,0,110,9.1,1767,22:22,128.0,54,0.0,0.0,,leopojo01
Shawn Matthias,295,2012,23,FLA,C,79,10,14,24,-2,49,2.0,9,1,0,1,13,1,0,133,7.5,1091,13:49,38.0,60,295.0,302.0,49.4,matthsh01
Willie Mitchell,296,2012,34,LAK,D,76,5,19,24,20,44,7.9,5,0,0,2,11,5,3,104,4.8,1689,22:14,136.0,74,0.0,1.0,0.0,mitchwi01
Brian Rolston,297,2012,38,TOT,C,70,7,17,24,-5,14,1.6,6,1,0,2,14,3,0,151,4.6,1000,14:17,21.0,86,37.0,40.0,48.1,rolstbr01
Luca Sbisa,298,2012,22,ANA,D,80,5,19,24,-5,66,4.5,5,0,0,0,16,3,0,88,5.7,1434,17:56,97.0,184,0.0,0.0,,sbisalu01
James van Riemsdyk,299,2012,22,PHI,LW,43,11,13,24,-1,24,2.6,9,2,0,1,10,3,0,121,9.1,652,15:10,18.0,37,2.0,3.0,40.0,vanrija01
Sean Bergenheim,300,2012,27,FLA,LW,62,17,6,23,-5,48,2.6,11,5,1,2,6,0,0,185,9.2,1018,16:25,21.0,109,3.0,8.0,27.3,bergese01
Brad Boyes,301,2012,29,BUF,C,65,8,15,23,2,6,2.0,6,2,0,0,9,6,0,100,8.0,856,13:10,24.0,29,126.0,141.0,47.2,boyesbr01
Boyd Gordon,302,2012,28,PHX,RW,75,8,15,23,9,10,1.7,7,0,1,2,13,0,2,114,7.0,1194,15:56,86.0,48,669.0,508.0,56.8,gordobo01
Niklas Hagman,303,2012,32,TOT,LW,71,9,14,23,-7,14,1.6,7,2,0,2,14,0,0,125,7.2,1035,14:35,29.0,49,8.0,12.0,40.0,hagmani01
Jay Harrison,304,2012,29,CAR,D,72,9,14,23,-10,60,4.5,7,2,0,2,11,3,0,128,7.0,1480,20:33,153.0,117,0.0,0.0,,harrija01
Victor Hedman,305,2012,21,TBL,D,61,5,18,23,-9,65,2.9,5,0,0,0,13,4,1,82,6.1,1409,23:06,127.0,96,0.0,0.0,,hedmavi01
Tyler Myers,306,2012,21,BUF,D,55,8,15,23,5,33,5.2,5,3,0,1,11,4,0,84,9.5,1237,22:29,70.0,78,0.0,0.0,,myersty01
Dennis Seidenberg,307,2012,30,BOS,D,80,5,18,23,15,39,5.2,5,0,0,2,8,8,2,174,2.9,1923,24:02,151.0,154,0.0,0.0,,seidede01
Andrew Shaw,308,2012,20,CHI,C,37,12,11,23,-1,50,2.7,12,0,0,2,7,4,0,74,16.2,563,15:12,21.0,82,41.0,47.0,46.6,shawan01
Jared Spurgeon,309,2012,22,MIN,D,70,3,20,23,-4,6,5.0,1,2,0,1,10,10,0,92,3.3,1512,21:36,95.0,36,0.0,0.0,,spurgja01
Marc-Édouard Vlasic,310,2012,24,SJS,D,82,4,19,23,11,40,5.9,4,0,0,1,17,1,1,119,3.4,1899,23:09,171.0,45,0.0,0.0,,vlasima01
Daniel Winnik,311,2012,26,TOT,C,84,8,15,23,-11,52,0.8,7,0,1,1,14,0,1,184,4.3,1402,16:42,50.0,95,33.0,33.0,50.0,winnida01
