Player,Rk,Year,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
Joe Pavelski,155,2008,23,SJS,C,82,19,21,40,1,28,4.8,10,8,1,4,11,10,0,207,9.2,1157,14:07,59.0,67,270.0,231.0,53.9,paveljo01
Joe Sakic*,156,2008,38,COL,C,44,13,27,40,-4,20,3.9,8,5,0,1,13,14,0,124,10.5,879,19:59,21.0,11,296.0,290.0,50.5,sakicjo01
Mikael Samuelsson,157,2008,31,DET,RW,73,11,29,40,21,26,4.4,8,3,0,1,21,8,0,249,4.4,1187,16:16,21.0,74,6.0,8.0,42.9,samuemi01
Ryan Whitney,158,2008,24,PIT,D,76,12,28,40,-2,45,6.9,4,7,1,1,13,15,0,119,10.1,1706,22:27,117.0,30,0.0,0.0,,whitnry01
Chuck Kobasew,159,2008,25,BOS,RW,73,22,17,39,6,29,4.6,13,6,3,3,12,5,0,147,15.0,1290,17:41,29.0,86,28.0,42.0,40.0,kobasch01
Mathieu Schneider,160,2008,38,ANA,D,65,12,27,39,22,50,9.3,7,5,0,2,15,12,0,139,8.6,1449,22:18,56.0,78,0.0,0.0,,schnema01
Toby Enström,161,2008,23,ATL,D,82,5,33,38,-5,42,6.0,1,4,0,0,11,22,0,105,4.8,2007,24:28,106.0,21,0.0,0.0,,enstrto01
Johan Franzén,162,2008,28,DET,C,72,27,11,38,12,51,5.3,13,14,0,8,8,2,1,199,13.6,1276,17:44,24.0,89,189.0,201.0,48.5,franzjo01
Wade Redden,163,2008,30,OTT,D,80,6,32,38,11,60,6.1,2,4,0,1,19,12,1,136,4.4,1777,22:13,94.0,88,0.0,0.0,,reddewa01
Michal Rozsíval,164,2008,29,NYR,D,80,13,25,38,0,80,8.4,5,6,2,0,13,12,0,127,10.2,1964,24:33,129.0,93,0.0,0.0,,rozsimi01
Drew Stafford,165,2008,22,BUF,RW,64,16,22,38,3,51,4.2,15,1,0,5,20,2,0,103,15.5,866,13:32,20.0,62,8.0,13.0,38.1,staffdr01
Lee Stempniak,166,2008,24,STL,RW,80,13,25,38,0,40,3.4,10,3,0,2,18,7,0,162,8.0,1271,15:53,13.0,103,4.0,7.0,36.4,stemple01
Dainius Zubrus,167,2008,29,NJD,C,82,13,25,38,2,38,3.7,9,4,0,2,21,4,0,128,10.2,1287,15:42,17.0,77,80.0,64.0,55.6,zubruda01
Éric Bélanger,168,2008,30,MIN,C,75,13,24,37,-6,30,2.9,5,7,1,3,17,7,0,115,11.3,1291,17:13,46.0,51,587.0,608.0,49.1,belaner01
Jay Bouwmeester,169,2008,24,FLA,D,82,15,22,37,-5,72,7.5,11,4,0,0,12,10,0,182,8.2,2235,27:15,118.0,105,0.0,0.0,,bouwmja01
Jonathan Cheechoo,170,2008,27,SJS,RW,69,23,14,37,11,46,5.4,13,10,0,4,9,5,0,220,10.5,1145,16:36,26.0,123,4.0,16.0,20.0,cheecjo01
Ryan Kesler,171,2008,23,VAN,C,80,21,16,37,1,79,3.9,15,4,2,2,12,4,0,177,11.9,1524,19:03,71.0,78,720.0,636.0,53.1,keslery01
Phil Kessel,172,2008,20,BOS,RW,82,19,18,37,-6,28,3.6,14,5,0,3,16,2,0,213,8.9,1249,15:14,17.0,11,137.0,187.0,42.3,kesseph01
Brooks Laich,173,2008,24,WSH,C,82,21,16,37,-3,35,4.1,11,8,2,4,14,2,0,122,17.2,1152,14:03,56.0,83,281.0,315.0,47.1,laichbr01
Jere Lehtinen,174,2008,34,DAL,RW,48,15,22,37,9,14,4.5,6,9,0,1,10,10,2,118,12.7,908,18:55,31.0,19,1.0,10.0,9.1,lehtije01
Brett McLean,175,2008,29,FLA,C,67,14,23,37,-5,34,3.5,10,3,1,1,13,10,0,140,10.0,1088,16:14,30.0,22,296.0,328.0,47.4,mcleabr01
Michael Nylander,176,2008,35,WSH,C,40,11,26,37,-19,24,3.1,6,5,0,1,13,13,0,77,14.3,766,19:09,10.0,4,263.0,272.0,49.2,nylanmi01
Taylor Pyatt,177,2008,26,VAN,LW,79,16,21,37,9,60,4.1,9,7,0,2,19,2,0,167,9.6,1247,15:47,45.0,76,12.0,24.0,33.3,pyattta01
Ryan Smyth,178,2008,31,COL,LW,55,14,23,37,-4,50,3.3,12,2,0,3,17,6,0,168,8.3,1079,19:37,8.0,31,13.0,20.0,39.4,smythry01
Marek Svatoš,179,2008,25,COL,RW,62,26,11,37,13,32,5.7,23,3,0,6,8,3,0,140,18.6,847,13:39,7.0,36,1.0,2.0,33.3,svatoma01
Todd White,180,2008,32,ATL,C,74,14,23,37,-12,36,2.7,7,6,1,4,18,5,0,111,12.6,1364,18:26,37.0,37,536.0,613.0,46.6,whiteto02
Dustin Byfuglien,181,2008,22,CHI,D,67,19,17,36,-7,59,6.2,12,7,0,4,7,10,0,163,11.7,1141,17:02,30.0,137,0.0,1.0,0.0,byfugdu01
Braydon Coburn,182,2008,22,PHI,D,78,9,27,36,17,74,7.9,4,5,0,2,16,10,1,113,8.0,1656,21:14,79.0,79,0.0,0.0,,coburbr01
Valtteri Filppula,183,2008,23,DET,C,78,19,17,36,16,28,4.3,16,3,0,3,12,5,0,122,15.6,1323,16:58,26.0,35,314.0,307.0,50.6,filppva01
Paul Gaustad,184,2008,25,BUF,C,82,10,26,36,-4,85,2.0,5,5,0,2,22,3,1,136,7.4,1407,17:10,48.0,195,631.0,518.0,54.9,gaustpa01
Matthew Lombardi,185,2008,25,CGY,C,82,14,22,36,-6,67,2.6,10,2,2,4,18,3,1,181,7.7,1420,17:19,53.0,72,455.0,500.0,47.6,lombama01
Andrej Meszároš,186,2008,22,OTT,D,82,9,27,36,5,50,5.7,2,6,1,1,17,10,0,160,5.6,1725,21:02,100.0,101,0.0,1.0,0.0,meszaan01
Michel Ouellet,187,2008,25,TBL,RW,64,17,19,36,11,12,4.8,12,5,0,0,13,6,0,132,12.9,872,13:38,19.0,56,19.0,23.0,45.2,ouellmi01
Sergei Samsonov,188,2008,29,TOT,LW,61,14,22,36,-1,16,3.5,11,3,0,2,15,7,0,109,12.8,970,15:54,17.0,12,0.0,3.0,0.0,samsose01
Jarret Stoll,189,2008,25,EDM,C,81,14,22,36,-23,74,2.0,3,8,3,1,8,13,1,187,7.5,1453,17:56,61.0,122,677.0,552.0,55.1,stollja01
Dennis Wideman,190,2008,24,BOS,D,81,13,23,36,11,70,8.2,4,9,0,1,12,11,0,171,7.6,2005,24:45,108.0,60,0.0,0.0,,widemde01
Jason Williams,191,2008,27,CHI,RW,43,13,23,36,-2,22,4.0,7,6,0,4,10,13,0,101,12.9,713,16:35,8.0,27,9.0,6.0,60.0,willija01
Colby Armstrong,192,2008,25,TOT,RW,72,13,22,35,4,56,3.2,12,1,0,3,20,1,1,113,11.5,1157,16:04,31.0,85,3.0,12.0,20.0,armstco01
Derek Armstrong,193,2008,34,LAK,C,77,8,27,35,4,63,3.0,7,1,0,2,20,7,0,118,6.8,1023,13:17,29.0,106,379.0,370.0,50.6,armstde01
Adrian Aucoin,194,2008,34,CGY,D,76,10,25,35,13,37,7.3,5,5,0,1,10,15,0,121,8.3,1593,20:58,55.0,69,0.0,0.0,,aucoiad01
Martin Hanzal,195,2008,20,PHX,C,72,8,27,35,-7,28,2.4,6,1,1,3,16,11,0,111,7.2,1206,16:45,35.0,98,470.0,549.0,46.1,hanzama01
Jan Hlaváč,196,2008,31,TOT,LW,80,12,23,35,-1,40,3.0,12,0,0,2,21,1,1,152,7.9,1212,15:09,21.0,68,1.0,7.0,12.5,hlavaja01
Niklas Kronwall,197,2008,27,DET,D,65,7,28,35,25,44,8.3,7,0,0,0,20,8,0,108,6.5,1372,21:06,79.0,93,0.0,0.0,,kronwni01
Daniel Paille,198,2008,23,BUF,LW,77,19,16,35,9,14,4.2,16,0,3,2,16,0,0,110,17.3,1022,13:16,24.0,60,15.0,26.0,36.6,paillda01
Alexei Ponikarovsky,199,2008,27,TOR,LW,66,18,17,35,3,36,3.8,17,1,0,1,11,6,0,150,12.0,1054,15:58,21.0,77,1.0,3.0,25.0,ponikal01
Craig Rivet,200,2008,33,SJS,D,74,5,30,35,3,104,7.4,3,2,0,0,11,18,1,105,4.8,1569,21:12,79.0,73,0.0,0.0,,rivetcr01
Josef Vašíček,201,2008,27,NYI,C,81,16,19,35,1,53,3.6,14,0,2,2,14,5,0,126,12.7,1284,15:51,31.0,75,615.0,489.0,55.7,vasicjo01
Sergei Zubov*,202,2008,37,DAL,D,46,4,31,35,6,12,6.0,2,2,0,0,15,14,2,84,4.8,1182,25:42,41.0,14,0.0,0.0,,zubovse01
Craig Conroy,203,2008,36,CGY,C,79,12,22,34,6,71,2.8,11,1,0,4,19,3,0,116,10.3,1355,17:09,55.0,98,726.0,685.0,51.5,conrocr01
Bobby Holík,204,2008,37,ATL,C,82,15,19,34,-14,90,2.5,12,3,0,3,15,3,1,140,10.7,1310,15:58,41.0,146,871.0,619.0,58.5,holikbo01
Antti Miettinen,205,2008,27,DAL,RW,69,15,19,34,4,34,3.9,10,5,0,3,16,3,0,136,11.0,965,13:59,8.0,65,14.0,9.0,60.9,miettan01
Michael Peca,206,2008,33,CBJ,C,65,8,26,34,-1,64,2.7,5,3,0,3,14,11,1,86,9.3,1207,18:34,57.0,74,571.0,513.0,52.7,pecami01
Darcy Tucker,207,2008,32,TOR,RW,74,18,16,34,-8,100,2.9,11,7,0,3,13,3,0,152,11.8,1216,16:26,52.0,126,13.0,12.0,52.0,tuckeda01
Travis Zajac,208,2008,22,NJD,C,82,14,20,34,-11,31,2.7,9,5,0,1,11,9,0,155,9.0,1372,16:44,15.0,57,528.0,504.0,51.2,zajactr01
Sean Avery,209,2008,27,NYR,LW,57,15,18,33,6,154,4.0,13,2,0,4,15,2,1,125,12.0,903,15:50,11.0,119,11.0,17.0,39.3,averyse01
Ruslan Fedotenko,210,2008,29,NYI,LW,67,16,17,33,-9,40,3.2,8,8,0,2,14,1,2,121,13.2,1119,16:42,35.0,104,11.0,17.0,39.3,fedotru01
Tom Gilbert,211,2008,25,EDM,D,82,13,20,33,-6,20,6.4,10,3,0,1,12,6,2,98,13.3,1820,22:12,159.0,27,0.0,0.0,,gilbeto01
Erik Johnson,212,2008,19,STL,D,69,5,28,33,-9,28,4.8,1,4,0,3,14,14,0,105,4.8,1255,18:11,64.0,87,0.0,1.0,0.0,johnser01
Glen Metropolit,213,2008,33,BOS,C,82,11,22,33,-3,36,2.2,10,1,0,5,19,2,1,141,7.8,1347,16:26,34.0,65,604.0,622.0,49.3,metrogl01
Jeremy Roenick,214,2008,38,SJS,C,69,14,19,33,-8,26,3.5,7,7,0,10,14,5,0,89,15.7,949,13:45,22.0,96,83.0,105.0,44.1,roenije01
Matt Stajan,215,2008,24,TOR,C,82,16,17,33,-11,47,1.8,13,2,1,3,11,6,0,127,12.6,1550,18:54,47.0,89,614.0,678.0,47.5,stajama01
Steve Bernier,216,2008,22,TOT,RW,76,16,16,32,-1,64,3.6,12,4,0,0,11,5,0,131,12.2,1014,13:20,34.0,156,6.0,9.0,40.0,bernist01
Vernon Fiddler,217,2008,27,NSH,LW,79,11,21,32,-4,47,2.5,8,2,1,1,18,3,0,97,11.3,1101,13:56,23.0,52,193.0,191.0,50.3,fiddlve01
Ron Hainsey,218,2008,26,CBJ,D,78,8,24,32,-7,25,6.2,0,8,0,0,8,15,1,161,5.0,1760,22:34,91.0,51,0.0,0.0,,hainsro01
Duncan Keith,219,2008,24,CHI,D,82,12,20,32,30,56,8.7,10,1,1,0,13,5,2,148,8.1,2080,25:22,115.0,67,0.0,0.0,,keithdu01
John-Michael Liles,220,2008,27,COL,D,81,6,26,32,2,26,5.7,1,5,0,1,11,15,0,163,3.7,1593,19:40,121.0,59,0.0,0.0,,lilesjo01
Paul Martin,221,2008,26,NJD,D,73,5,27,32,20,22,8.1,3,2,0,2,14,12,1,93,5.4,1743,23:53,76.0,52,0.0,0.0,,martipa01
Owen Nolan,222,2008,35,CGY,RW,77,16,16,32,6,71,3.2,14,1,1,3,11,5,0,163,9.8,1275,16:33,22.0,86,181.0,165.0,52.3,nolanow01
Richard Park,223,2008,31,NYI,RW,82,12,20,32,-4,20,2.7,7,1,4,2,15,4,1,132,9.1,1249,15:14,62.0,43,314.0,312.0,50.2,parkri01
Tuomo Ruutu,224,2008,24,TOT,LW,77,10,22,32,4,91,2.4,6,4,0,1,22,0,0,100,10.0,1224,15:54,19.0,171,28.0,38.0,42.4,ruututu01
Brent Seabrook,225,2008,22,CHI,D,82,9,23,32,13,90,6.7,5,4,0,2,14,8,1,152,5.9,1763,21:30,106.0,167,0.0,1.0,0.0,seabrbr01
Jaroslav Špaček,226,2008,33,BUF,D,60,9,23,32,7,42,5.8,2,7,0,1,8,15,0,95,9.5,1379,22:59,75.0,78,0.0,0.0,,spaceja01
Scott Walker,227,2008,34,CAR,RW,58,14,18,32,-3,115,2.9,8,4,2,4,12,6,0,122,11.5,964,16:37,33.0,98,21.0,27.0,43.8,walkesc01
Tyler Arnason,228,2008,28,COL,C,70,10,21,31,-1,16,2.4,7,3,0,1,14,7,0,179,5.6,1068,15:16,17.0,6,375.0,417.0,47.3,arnasty01
David Backes,229,2008,23,STL,RW,72,13,18,31,-11,99,2.6,10,3,0,2,14,4,0,129,10.1,1057,14:41,13.0,240,30.0,37.0,44.8,backeda01
Rob Blake*,230,2008,38,LAK,D,71,9,22,31,-19,98,4.3,4,5,0,2,12,10,0,144,6.3,1614,22:44,143.0,93,4.0,4.0,50.0,blakero01
Kyle Brodziak,231,2008,23,EDM,C,80,14,17,31,-6,33,2.9,13,0,1,3,15,0,2,125,11.2,1033,12:55,38.0,40,153.0,144.0,51.5,brodzky01
Alexandre Burrows,232,2008,26,VAN,LW,82,12,19,31,11,179,3.1,8,1,3,3,18,0,1,126,9.5,1238,15:06,45.0,80,13.0,24.0,35.1,burroal01
Jason Chimera,233,2008,28,CBJ,LW,81,14,17,31,-5,98,2.6,12,1,1,3,13,4,0,198,7.1,1417,17:30,15.0,73,16.0,19.0,45.7,chimeja01
Loui Eriksson,234,2008,22,DAL,LW,69,14,17,31,5,28,3.5,10,4,0,0,15,2,0,120,11.7,968,14:02,14.0,24,2.0,11.0,15.4,erikslo01
Randy Jones,235,2008,26,PHI,D,71,5,26,31,8,58,5.9,4,1,0,0,15,11,0,103,4.9,1377,19:24,82.0,35,0.0,0.0,,jonesra01
Filip Kuba,236,2008,31,TBL,D,75,6,25,31,-8,40,5.4,4,2,0,0,15,9,1,113,5.3,1872,24:57,129.0,69,0.0,2.0,0.0,kubafi01
Paul Ranger,237,2008,23,TBL,D,72,10,21,31,-13,56,5.4,9,0,1,0,16,5,0,105,9.5,1816,25:13,117.0,105,0.0,0.0,,rangepa01
Michael Ryder,238,2008,27,MTL,RW,70,14,17,31,-4,30,3.0,13,1,0,2,5,12,0,134,10.4,927,13:15,15.0,122,5.0,13.0,27.8,rydermi01
Ryan Suter,239,2008,23,NSH,D,76,7,24,31,3,71,5.8,6,1,0,1,14,10,0,138,5.1,1564,20:35,75.0,57,0.0,0.0,,suterry01
Tomáš Fleischmann,240,2008,23,WSH,RW,75,10,20,30,-7,18,2.4,9,1,0,1,12,8,0,107,9.3,947,12:37,11.0,26,15.0,15.0,50.0,fleisto01
Chris Kelly,241,2008,27,OTT,C,75,11,19,30,3,30,2.0,10,0,1,1,16,1,2,124,8.9,1245,16:36,35.0,64,86.0,76.0,53.1,kellych01
Andrew Ladd,242,2008,22,TOT,LW,63,14,16,30,13,35,3.8,13,1,0,1,12,4,0,131,10.7,804,12:46,14.0,138,4.0,4.0,50.0,laddan01
Glen Murray,243,2008,35,BOS,RW,63,17,13,30,-4,50,2.9,10,7,0,2,9,4,0,158,10.8,1147,18:13,10.0,42,6.0,13.0,31.6,murragl01
Mark Parrish,244,2008,30,MIN,RW,66,16,14,30,2,16,3.4,9,7,0,0,9,5,0,95,16.8,986,14:56,43.0,32,4.0,6.0,40.0,parrima01
Ruslan Salei,245,2008,33,TOT,D,82,6,24,30,-4,98,5.4,5,1,0,1,16,7,1,111,5.4,1841,22:27,135.0,162,0.0,1.0,0.0,saleiru01
Scottie Upshall,246,2008,24,PHI,RW,61,14,16,30,2,74,3.5,11,3,0,1,13,3,0,128,10.9,814,13:20,14.0,86,2.0,5.0,28.6,upshasc01
Justin Williams,247,2008,26,CAR,RW,37,9,21,30,2,43,2.9,7,2,0,0,15,6,0,106,8.5,714,19:18,23.0,43,5.0,8.0,38.5,williju01
P.J. Axelsson,248,2008,32,BOS,LW,75,13,16,29,11,15,2.7,11,0,2,2,14,0,2,100,13.0,1320,17:36,37.0,44,17.0,27.0,38.6,axelspj01
Radek Bonk,249,2008,32,NSH,C,79,14,15,29,-31,40,1.0,8,6,0,1,10,5,0,138,10.1,1258,15:56,25.0,39,457.0,422.0,52.0,bonkra01
Nigel Dawes,250,2008,22,NYR,LW,61,14,15,29,11,10,3.8,11,3,0,4,14,1,0,121,11.6,792,12:59,26.0,86,1.0,1.0,50.0,dawesni01
Manny Malhotra,251,2008,27,CBJ,C,71,11,18,29,-3,34,2.5,9,2,0,2,16,1,1,112,9.8,1169,16:28,40.0,64,683.0,475.0,59.0,malhoma01
Tom Poti,252,2008,30,WSH,D,71,2,27,29,9,46,5.3,2,0,0,0,19,8,0,99,2.0,1667,23:29,119.0,42,0.0,0.0,,potito01
Randy Robitaille,253,2008,32,OTT,C,68,10,19,29,4,18,2.5,9,1,0,1,16,3,0,99,10.1,922,13:34,13.0,23,82.0,60.0,57.7,robitra01
Maxim Afinogenov,254,2008,28,BUF,RW,56,10,18,28,-16,42,1.6,9,1,0,1,13,5,0,114,8.8,899,16:03,6.0,25,1.0,4.0,20.0,afinoma01
Dan Girardi,255,2008,23,NYR,D,82,10,18,28,0,14,6.6,5,5,0,1,11,6,1,147,6.8,1738,21:12,123.0,179,0.0,1.0,0.0,girarda01
Jaroslav Hlinka,256,2008,31,COL,LW,63,8,20,28,6,16,2.5,8,0,0,1,19,1,0,90,8.9,877,13:56,17.0,16,167.0,216.0,43.6,hlinkja01
Niko Kapanen,257,2008,29,PHX,C,79,10,18,28,-1,34,2.3,5,5,0,5,8,10,0,85,11.8,1091,13:49,26.0,23,420.0,386.0,52.1,kapanni01
Jordan Staal,258,2008,19,PIT,C,82,12,16,28,-5,55,1.3,9,3,0,4,11,4,1,183,6.6,1498,18:16,57.0,86,507.0,695.0,42.2,staaljo01
Pascal Dupuis,259,2008,28,TOT,LW,78,12,15,27,0,32,2.1,9,0,3,1,14,0,1,143,8.4,1185,15:12,32.0,84,5.0,11.0,31.3,dupuipa01
Dan Hamhuis,260,2008,25,NSH,D,80,4,23,27,-4,66,4.8,3,1,0,1,13,7,3,127,3.1,1819,22:44,69.0,162,0.0,0.0,,hamhuda01
Martin Havlát,261,2008,26,CHI,RW,35,10,17,27,4,22,3.0,7,3,0,2,13,4,0,87,11.5,650,18:35,9.0,5,0.0,3.0,0.0,havlama01
Kim Johnsson,262,2008,31,MIN,D,80,4,23,27,-4,42,5.3,2,2,0,0,15,8,0,87,4.6,1876,23:27,121.0,42,0.0,0.0,,johnski01
Sergei Kostitsyn,263,2008,20,MTL,LW,52,9,18,27,9,51,2.9,5,3,1,0,16,2,0,49,18.4,746,14:21,23.0,54,8.0,15.0,34.8,kostise01
David Krejčí,264,2008,21,BOS,C,56,6,21,27,-3,20,2.0,4,1,1,0,11,9,1,73,8.2,835,14:55,27.0,47,302.0,322.0,48.4,krejcda01
Guillaume Latendresse,265,2008,20,MTL,RW,73,16,11,27,-2,41,3.0,14,2,0,3,9,2,0,116,13.8,895,12:15,27.0,134,2.0,6.0,25.0,latengu01
Milan Lucic,266,2008,19,BOS,LW,77,8,19,27,-2,89,2.1,7,1,0,4,17,2,0,88,9.1,933,12:07,28.0,179,4.0,4.0,50.0,lucicmi01
Jamal Mayers,267,2008,33,STL,RW,80,12,15,27,-19,91,1.3,11,0,1,3,14,0,1,153,7.8,1275,15:56,38.0,101,384.0,299.0,56.2,mayerja01
David Perron,268,2008,19,STL,LW,62,13,14,27,16,38,3.7,10,3,0,1,12,2,0,68,19.1,778,12:33,7.0,65,5.0,9.0,35.7,perroda01
Roman Hamrlík,269,2008,33,MTL,D,77,5,21,26,7,38,5.5,2,3,0,3,13,8,0,129,3.9,1781,23:08,187.0,138,0.0,0.0,,hamrlro01
Toni Lydman,270,2008,30,BUF,D,82,4,22,26,1,74,4.3,1,3,0,0,21,0,1,86,4.7,1776,21:40,144.0,155,0.0,1.0,0.0,lydmato01
Ladislav Nagy,271,2008,28,LAK,LW,38,9,17,26,-2,18,2.8,7,2,0,1,7,10,0,78,11.5,524,13:48,11.0,28,44.0,39.0,53.0,nagyla01
Matt Niskanen,272,2008,21,DAL,D,78,7,19,26,22,36,7.2,5,2,0,0,13,6,0,99,7.1,1598,20:30,62.0,47,0.0,0.0,,niskama01
Johnny Oduya,273,2008,26,NJD,D,75,6,20,26,27,46,7.7,4,2,0,0,14,6,0,63,9.5,1427,19:02,79.0,71,0.0,0.0,,oduyajo01
Rostislav Olesz,274,2008,22,FLA,LW,56,14,12,26,3,16,2.8,9,5,0,2,8,4,0,139,10.1,956,17:04,25.0,69,7.0,3.0,70.0,oleszro01
Joni Pitkänen,275,2008,24,EDM,D,63,8,18,26,-5,56,4.9,6,1,1,1,9,9,0,101,7.9,1520,24:07,59.0,32,0.0,0.0,,pitkajo01
Stéphane Robidas,276,2008,30,DAL,D,82,9,17,26,0,85,5.6,2,7,0,2,9,7,1,153,5.9,1693,20:39,109.0,220,0.0,0.0,,robidst01
Peter Schaefer,277,2008,30,BOS,LW,63,9,17,26,4,18,2.3,9,0,0,0,11,6,0,91,9.9,943,14:58,16.0,32,3.0,4.0,42.9,schaepe01
Mike Sillinger,278,2008,36,NYI,C,52,14,12,26,-10,28,2.4,9,3,2,2,9,3,0,94,14.9,968,18:36,25.0,28,578.0,448.0,56.3,sillimi01
Maxime Talbot,279,2008,23,PIT,C,63,12,14,26,8,53,2.6,10,0,2,1,13,1,0,80,15.0,974,15:28,37.0,66,231.0,282.0,45.0,talboma01
David Výborný,280,2008,33,CBJ,RW,66,7,19,26,-8,34,1.7,5,2,0,0,9,10,0,106,6.6,1022,15:29,23.0,36,21.0,36.0,36.8,vyborda01
Daniel Winnik,281,2008,22,PHX,C,79,11,15,26,-3,25,2.1,11,0,0,1,12,1,2,122,9.0,1114,14:06,46.0,75,65.0,89.0,42.2,winnida01
James Wisniewski,282,2008,23,CHI,D,68,7,19,26,12,103,5.4,5,1,1,0,15,4,0,82,8.5,1156,17:00,67.0,113,0.0,0.0,,wisnija01
Richard Zedník,283,2008,32,FLA,LW,54,15,11,26,-5,43,2.6,9,6,0,5,8,3,0,140,10.7,950,17:35,26.0,51,0.0,2.0,0.0,zedniri01
Dan Boyle,284,2008,31,TBL,D,37,4,21,25,-29,57,1.9,2,2,0,1,9,12,0,74,5.4,979,26:27,68.0,49,0.0,0.0,,boyleda01
Curtis Glencross,285,2008,25,TOT,LW,62,15,10,25,8,53,3.6,14,1,0,1,9,1,0,104,14.4,705,11:22,12.0,94,13.0,12.0,52.0,glenccu01
Kamil Kreps,286,2008,23,FLA,C,76,8,17,25,10,29,2.3,7,1,0,2,14,3,0,99,8.1,986,12:59,30.0,45,411.0,352.0,53.9,krepska01
Derek Morris,287,2008,29,PHX,D,82,8,17,25,8,83,6.3,6,2,0,0,9,8,0,135,5.9,1781,21:43,115.0,81,0.0,1.0,0.0,morride01
Brendan Morrison,288,2008,32,VAN,C,39,9,16,25,-3,18,2.6,6,3,0,3,5,11,0,54,16.7,600,15:23,13.0,17,167.0,203.0,45.1,morribr01
Scott Niedermayer*,289,2008,34,ANA,D,48,8,17,25,-2,16,5.0,1,7,0,3,7,9,1,87,9.2,1148,23:54,46.0,35,0.0,0.0,,niedesc01
Marty Reasoner,290,2008,30,EDM,C,82,11,14,25,-17,50,1.1,11,0,0,0,11,2,1,113,9.7,1227,14:58,53.0,23,478.0,428.0,52.8,reasoma01
Sami Salo,291,2008,33,VAN,D,63,8,17,25,8,38,6.1,2,6,0,1,5,11,1,122,6.6,1490,23:39,79.0,36,0.0,0.0,,salosa01
Bryan Smolinski,292,2008,36,MTL,C,64,8,17,25,-6,20,1.8,7,1,0,2,11,6,0,89,9.0,840,13:08,36.0,45,382.0,356.0,51.8,smolibr01
Doug Weight,293,2008,37,TOT,C,67,10,15,25,4,32,2.4,8,2,0,1,7,8,0,96,10.4,979,14:37,21.0,48,290.0,324.0,47.2,weighdo01
Rene Bourque,294,2008,26,CHI,LW,62,10,14,24,6,42,2.2,5,0,5,2,11,1,2,103,9.7,947,15:16,22.0,72,2.0,6.0,25.0,bourqre01
Daniel Carcillo,295,2008,23,PHX,LW,57,13,11,24,1,324,2.9,10,3,0,1,6,5,0,106,12.3,725,12:43,10.0,109,4.0,1.0,80.0,carcida01
Erik Christensen,296,2008,24,TOT,C,59,11,13,24,-10,30,1.9,9,2,0,0,7,6,0,132,8.3,788,13:21,2.0,35,277.0,197.0,58.4,chriser01
Trevor Daley,297,2008,24,DAL,D,82,5,19,24,-1,85,4.8,5,0,0,1,13,5,1,87,5.7,1624,19:48,63.0,32,1.0,0.0,100.0,daleytr01
Hal Gill,298,2008,32,TOT,D,81,3,21,24,6,68,4.6,3,0,0,0,20,0,1,86,3.5,1620,20:00,143.0,127,0.0,0.0,,gillha01
Jeff Hamilton,299,2008,30,CAR,RW,58,9,15,24,-8,10,2.0,2,7,0,1,6,9,0,116,7.8,626,10:48,12.0,17,38.0,41.0,48.1,hamilje01
Mattias Öhlund,300,2008,31,VAN,D,53,9,15,24,-1,79,5.1,5,4,0,2,8,7,0,128,7.0,1260,23:46,96.0,64,0.0,0.0,,ohlunma01
Jay Pandolfo,301,2008,33,NJD,LW,54,12,12,24,10,22,2.9,12,0,0,1,12,0,0,78,15.4,933,17:17,32.0,32,3.0,4.0,42.9,pandoja01
Tom Preissing,302,2008,29,LAK,D,77,8,16,24,-6,16,4.3,2,6,0,1,12,4,0,93,8.6,1377,17:53,42.0,22,2.0,7.0,22.2,preisto01
Christoph Schubert,303,2008,25,OTT,D,82,8,16,24,7,64,4.3,7,1,0,0,10,6,0,137,5.8,1113,13:34,36.0,187,1.0,3.0,25.0,schubch01
Stu Barnes,304,2008,37,DAL,C,79,12,11,23,-3,26,1.9,10,0,2,4,7,0,4,71,16.9,1076,13:38,25.0,14,343.0,284.0,54.7,barnest01
Matt Cooke,305,2008,29,TOT,LW,78,10,13,23,1,91,1.9,9,0,1,1,11,2,0,86,11.6,1027,13:10,38.0,198,12.0,16.0,42.9,cookema01
Chad Larose,306,2008,25,CAR,LW,58,11,12,23,6,46,2.3,10,0,1,2,10,1,1,117,9.4,815,14:03,15.0,73,6.0,13.0,31.6,larosch01
Bryan McCabe,307,2008,32,TOR,D,54,5,18,23,-2,81,3.8,1,4,0,2,6,12,0,107,4.7,1367,25:19,96.0,109,0.0,0.0,,mccabbr01
Steve Montador,308,2008,28,FLA,D,73,8,15,23,1,73,4.3,6,2,0,0,10,5,0,96,8.3,850,11:39,21.0,95,0.0,0.0,,montast01
Teemu Selänne*,309,2008,37,ANA,RW,26,12,11,23,5,8,3.3,5,7,0,2,6,5,0,87,13.8,471,18:07,2.0,6,34.0,33.0,50.7,selante01
Brad Stuart,310,2008,28,TOT,D,72,6,17,23,-10,69,3.8,4,2,0,1,9,8,0,132,4.5,1523,21:10,95.0,118,0.0,4.0,0.0,stuarbr02
Bryan Berard,311,2008,30,NYI,D,54,5,17,22,-17,48,2.7,1,4,0,2,6,11,0,87,5.7,953,17:38,59.0,37,0.0,0.0,,berarbr01
