Player,Rk,Year,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
Wojtek Wolski,167,2009,22,COL,LW,78,14,28,42,-13,28,3.2,11,2,1,3,19,9,0,169,8.3,1434,18:23,41,55,248,267,48.2,wolskwo01
Marek Židlický,168,2009,31,MIN,D,76,12,30,42,-12,76,7.8,2,10,0,3,15,15,0,147,8.2,1680,22:07,95,74,0,0,,zidlima01
Brandon Dubinsky,169,2009,22,NYR,C,82,13,28,41,-6,112,3.4,9,3,1,7,22,5,1,188,6.9,1364,16:38,24,251,466,404,53.6,dubinbr01
Sam Gagner,170,2009,19,EDM,C,76,16,25,41,-1,51,3.4,10,6,0,1,20,5,0,156,10.3,1274,16:46,13,28,290,399,42.1,gagnesa01
Andrei Kostitsyn,171,2009,23,MTL,LW,74,23,18,41,-7,50,4.5,17,6,0,2,9,9,0,169,13.6,1154,15:35,23,124,3,3,50.0,kostian01
Viktor Kozlov,172,2009,33,WSH,C,67,13,28,41,-9,16,3.3,11,2,0,0,15,13,0,153,8.5,1050,15:40,18,39,10,23,30.3,kozlovi01
Steve Reinprecht,173,2009,32,PHX,C,73,14,27,41,0,20,3.8,11,3,0,3,23,4,0,95,14.7,1161,15:54,54,24,406,471,46.3,reinpst01
Jarret Stoll,174,2009,26,LAK,C,74,18,23,41,-7,68,4.2,8,10,0,1,11,12,0,155,11.6,1264,17:05,41,160,599,448,57.2,stollja01
Alex Tanguay,175,2009,29,MTL,LW,50,16,25,41,13,34,5.2,11,5,0,3,14,11,0,76,21.1,805,16:05,13,47,3,6,33.3,tangual01
Antoine Vermette,176,2009,26,TOT,C,79,16,25,41,-7,50,3.5,12,3,1,1,16,9,0,174,9.2,1450,18:22,32,80,642,470,57.7,vermean01
Colby Armstrong,177,2009,26,ATL,RW,82,22,18,40,5,75,4.3,19,3,0,2,17,1,0,141,15.6,1243,15:09,23,88,8,20,28.6,armstco01
Cam Barker,178,2009,22,CHI,D,68,6,34,40,-6,65,5.2,1,5,0,1,9,24,1,101,5.9,1247,18:20,42,83,0,1,0.0,barkeca01
Rene Bourque,179,2009,27,CGY,LW,58,21,19,40,18,70,5.3,20,0,1,0,18,1,0,149,14.1,933,16:05,30,79,9,9,50.0,bourqre01
Ryan Callahan,180,2009,23,NYR,RW,81,22,18,40,7,45,4.7,19,2,1,1,16,2,0,237,9.3,1382,17:04,32,265,7,3,70.0,callary01
Daniel Cleary,181,2009,30,DET,RW,74,14,26,40,0,46,3.0,11,3,0,3,23,3,0,163,8.6,1253,16:56,36,107,67,54,55.4,clearda01
Valtteri Filppula,182,2009,24,DET,C,80,12,28,40,9,42,3.1,11,1,0,1,25,3,0,129,9.3,1288,16:06,17,41,405,370,52.3,filppva01
Curtis Glencross,183,2009,26,CGY,LW,74,13,27,40,14,42,4.0,11,1,1,3,23,4,0,152,8.6,1086,14:41,29,123,26,28,48.1,glenccu01
Filip Kuba,184,2009,32,OTT,D,71,3,37,40,4,28,7.1,1,2,0,0,13,24,0,111,2.7,1653,23:17,111,44,0,0,,kubafi01
Pavel Kubina,185,2009,31,TOR,D,82,14,26,40,-15,94,5.2,5,9,0,4,13,13,0,184,7.6,1808,22:03,133,89,0,0,,kubinpa01
Mikael Samuelsson,186,2009,32,DET,RW,81,19,21,40,0,50,3.5,12,7,0,1,8,13,0,257,7.4,1245,15:22,23,91,2,6,25.0,samuemi01
Dainius Zubrus,187,2009,30,NJD,C,82,15,25,40,6,69,3.7,14,1,0,3,15,10,0,130,11.5,1252,15:16,16,98,473,450,51.2,zubruda01
Patrice Bergeron,188,2009,23,BOS,C,64,8,31,39,2,16,2.8,6,1,1,1,16,13,2,155,5.2,1151,17:59,42,57,549,456,54.6,bergepa01
Ruslan Fedotenko,189,2009,30,PIT,LW,65,16,23,39,18,44,4.7,15,1,0,3,20,3,0,117,13.7,917,14:06,28,99,4,14,22.2,fedotru01
Denis Grebeshkov,190,2009,25,EDM,D,72,7,32,39,12,38,6.8,5,2,0,0,21,11,0,62,11.3,1524,21:10,87,46,0,0,,grebede01
Ron Hainsey,191,2009,27,ATL,D,81,6,33,39,-16,32,4.2,2,4,0,0,19,14,0,148,4.1,1812,22:22,127,60,0,0,,hainsro01
Robert Lang,192,2009,38,MTL,C,50,18,21,39,6,36,4.8,9,8,1,3,11,9,1,101,17.8,844,16:53,24,17,375,393,48.8,langro01
John-Michael Liles,193,2009,28,COL,D,75,12,27,39,-19,31,6.2,6,6,0,1,12,15,0,146,8.2,1616,21:33,106,58,0,0,,lilesjo01
Bryan McCabe,194,2009,33,FLA,D,69,15,24,39,-1,41,7.0,7,8,0,3,13,11,0,153,9.8,1596,23:08,92,72,0,0,,mccabbr01
Dave Moss,195,2009,27,CGY,RW,81,20,19,39,-5,22,3.9,12,8,0,4,15,3,1,194,10.3,1101,13:36,24,95,23,23,50.0,mossda01
Kyle Okposo,196,2009,20,NYI,RW,65,18,21,39,-6,36,3.8,9,9,0,3,16,4,1,165,10.9,1171,18:01,30,64,5,10,33.3,okposky01
T.J. Oshie,197,2009,22,STL,C,57,14,25,39,16,30,4.8,7,6,1,1,15,7,3,101,13.9,945,16:35,21,66,47,62,43.1,oshietj01
Tomáš Plekanec,198,2009,26,MTL,C,80,20,19,39,-9,54,3.5,11,6,3,2,13,6,0,202,9.9,1380,17:15,38,53,684,667,50.6,plekato01
Andrew Cogliano,199,2009,21,EDM,C,82,18,20,38,-6,22,3.3,14,4,0,4,15,5,0,116,15.5,1181,14:24,39,57,261,441,37.2,coglian01
Joe Corvo,200,2009,31,CAR,D,81,14,24,38,-1,18,7.7,5,8,1,6,10,14,0,213,6.6,1970,24:19,89,41,0,0,,corvojo01
Kyle Quincey,201,2009,23,LAK,D,72,4,34,38,-5,63,6.6,2,2,0,2,8,25,1,150,2.7,1511,20:59,75,116,0,0,,quincky01
Jakub Voráček,202,2009,19,CBJ,RW,80,9,29,38,11,44,3.6,9,0,0,1,25,4,0,101,8.9,1013,12:40,6,32,0,3,0.0,voracja01
Doug Weight,203,2009,38,NYI,C,53,10,28,38,-15,55,2.8,5,5,0,0,11,16,1,96,10.4,969,18:17,31,38,306,373,45.1,weighdo01
Alexander Edler,204,2009,22,VAN,D,80,10,27,37,11,54,7.2,5,5,0,1,11,16,0,145,6.9,1690,21:08,93,101,1,0,100.0,edleral01
Tomáš Fleischmann,205,2009,24,WSH,RW,73,19,18,37,-3,20,3.7,12,7,0,4,14,4,0,131,14.5,1101,15:05,17,22,9,25,26.5,fleisto01
Tomas Holmström,206,2009,36,DET,RW,53,14,23,37,18,38,4.3,6,8,0,1,19,4,0,75,18.7,809,15:16,4,48,3,5,37.5,holmsto01
James Neal,207,2009,21,DAL,LW,77,24,13,37,-11,51,3.7,15,9,0,2,12,1,0,171,14.0,1222,15:52,27,194,11,20,35.5,nealja01
Dustin Penner,208,2009,26,EDM,LW,78,17,20,37,7,61,3.6,12,5,0,5,14,6,0,137,12.4,1200,15:23,33,77,54,60,47.4,pennedu01
Éric Bélanger,209,2009,31,MIN,C,79,13,23,36,-5,26,3.0,9,4,0,4,12,9,2,147,8.8,1409,17:50,48,45,626,579,52.0,belaner01
Radek Dvořák,210,2009,31,FLA,RW,81,15,21,36,0,42,2.9,11,0,4,3,21,0,0,136,11.0,1331,16:26,31,55,6,11,35.3,dvorara01
Ed Jovanovski,211,2009,32,PHX,D,82,9,27,36,-15,106,5.6,3,6,0,3,15,12,0,194,4.6,1817,22:10,109,130,0,1,0.0,jovaned01
Peter Mueller,212,2009,20,PHX,RW,72,13,23,36,-7,24,2.9,8,5,0,4,17,6,0,138,9.4,1158,16:05,24,35,41,51,44.6,muellpe01
Miroslav Šatan,213,2009,34,PIT,RW,65,17,19,36,3,36,3.7,11,6,0,2,14,5,0,120,14.2,1024,15:45,10,20,5,7,41.7,satanmi01
Paul Stastny,214,2009,23,COL,C,45,11,25,36,-9,22,3.1,4,7,0,2,13,12,0,118,9.3,956,21:14,37,19,440,410,51.8,stastpa01
Marc-Édouard Vlasic,215,2009,21,SJS,D,82,6,30,36,15,42,8.2,3,3,0,1,11,18,1,104,5.8,1960,23:54,122,56,0,0,,vlasima01
Anton Babchuk,216,2009,24,CAR,D,72,16,19,35,13,16,7.9,7,9,0,4,13,6,0,127,12.6,1301,18:04,115,22,0,0,,babchan01
Tyler Kennedy,217,2009,22,PIT,C,67,15,20,35,15,30,4.0,15,0,0,3,18,2,0,171,8.8,923,13:46,10,47,42,36,53.8,kennety01
Manny Malhotra,218,2009,28,CBJ,C,77,11,24,35,9,28,2.7,11,0,0,3,17,6,1,116,9.5,1387,18:01,52,74,801,578,58.1,malhoma01
Matt Niskanen,219,2009,22,DAL,D,80,6,29,35,-11,52,4.8,4,2,0,0,21,8,0,111,5.4,1598,19:58,64,87,0,0,,niskama01
Joel Ward,220,2009,28,NSH,RW,79,17,18,35,1,29,3.4,12,3,2,2,16,1,1,133,12.8,1265,16:01,69,65,20,26,43.5,wardjo02
Adrian Aucoin,221,2009,35,CGY,D,81,10,24,34,-8,46,5.4,7,3,0,3,14,9,1,126,7.9,1806,22:18,55,61,0,0,,aucoiad01
Keith Ballard,222,2009,26,FLA,D,82,6,28,34,14,72,6.9,5,1,0,1,23,4,1,106,5.7,1835,22:23,136,172,0,1,0.0,ballake01
Marek Svatoš,223,2009,26,COL,RW,69,14,20,34,-6,34,3.4,8,6,0,1,13,7,0,140,10.0,904,13:06,21,37,0,3,0.0,svatoma01
Fedor Tyutin,224,2009,25,CBJ,D,82,9,25,34,1,81,6.4,3,5,1,0,13,12,0,167,5.4,1928,23:31,98,103,1,0,100.0,tyutife01
Scottie Upshall,225,2009,25,TOT,RW,74,15,19,34,7,89,3.5,10,5,0,1,17,2,0,192,7.8,1080,14:36,27,93,5,13,27.8,upshasc01
Sergei Fedorov*,226,2009,39,WSH,C,52,11,22,33,4,50,3.2,9,2,0,2,11,11,0,118,9.3,859,16:31,25,28,368,287,56.2,fedorse01
Roman Hamrlík,227,2009,34,MTL,D,81,6,27,33,4,62,6.0,6,0,0,0,21,3,3,143,4.2,1775,21:55,195,104,0,0,,hamrlro01
Kris Letang,228,2009,21,PIT,D,74,10,23,33,-7,24,4.8,5,4,1,3,16,7,0,138,7.2,1565,21:09,127,111,0,1,0.0,letankr01
Paul Martin,229,2009,27,NJD,D,73,5,28,33,21,36,7.0,3,2,0,1,11,16,1,107,4.7,1779,24:22,79,40,0,0,,martipa01
Frans Nielsen,230,2009,24,NYI,C,59,9,24,33,-4,18,2.6,5,3,1,2,10,13,1,101,8.9,976,16:32,39,29,358,400,47.2,nielsfr01
Michael Nylander,231,2009,36,WSH,C,72,9,24,33,0,32,2.5,5,4,0,2,18,6,0,87,10.3,1011,14:02,16,9,290,342,45.9,nylanmi01
Joni Pitkänen,232,2009,25,CAR,D,71,7,26,33,11,58,7.1,5,2,0,3,14,12,0,147,4.8,1761,24:48,125,62,0,0,,pitkajo01
Richard Zedník,233,2009,33,FLA,RW,70,17,16,33,2,46,3.3,14,3,0,4,14,1,1,153,11.1,1091,15:35,22,68,0,1,0.0,zedniri01
Marc-André Bergeron,234,2009,28,MIN,D,72,14,18,32,5,30,7.4,7,7,0,3,7,11,0,140,10.0,1217,16:54,68,30,0,0,,bergema02
Steve Bernier,235,2009,23,VAN,RW,81,15,17,32,4,27,3.0,13,2,0,4,12,5,0,137,10.9,1121,13:50,41,145,5,16,23.8,bernist01
Gregory Campbell,236,2009,25,FLA,C,77,13,19,32,0,76,2.3,12,1,0,1,17,1,1,135,9.6,1292,16:47,82,202,509,509,50.0,campbgr01
David Clarkson,237,2009,24,NJD,RW,82,17,15,32,-1,164,3.2,13,4,0,3,13,2,0,158,10.8,988,12:03,13,134,2,5,28.6,clarkda03
Andrew Ebbett,238,2009,26,ANA,C,48,8,24,32,8,24,3.2,2,6,0,0,19,5,0,100,8.0,666,13:52,22,34,221,234,48.6,ebbetan01
Toby Enström,239,2009,24,ATL,D,82,5,27,32,14,52,5.8,2,2,1,1,13,12,2,86,5.8,1929,23:32,120,29,1,1,50.0,enstrto01
Mike Fisher,240,2009,28,OTT,C,78,13,19,32,0,66,2.6,10,1,2,3,14,5,0,182,7.1,1443,18:30,54,211,535,509,51.2,fishemi01
Nick Foligno,241,2009,21,OTT,LW,81,17,15,32,-10,59,3.1,10,7,0,2,8,7,0,145,11.7,1108,13:41,18,97,21,26,44.7,foligni01
Brian Rolston,242,2009,35,NJD,LW,64,15,17,32,2,30,3.2,7,8,0,3,9,8,0,174,8.6,967,15:06,9,42,83,97,46.1,rolstbr01
Mathieu Schneider,243,2009,39,TOT,D,67,9,23,32,-12,64,4.2,3,6,0,2,10,12,1,128,7.0,1407,21:00,118,71,0,0,,schnema01
Steve Sullivan,244,2009,34,NSH,LW,41,11,21,32,2,30,3.3,8,3,0,2,14,7,0,83,13.3,758,18:29,6,15,0,4,0.0,sullist01
Dustin Byfuglien,245,2009,23,CHI,RW,77,15,16,31,7,81,2.9,12,3,0,4,12,4,0,202,7.4,1145,14:52,23,169,2,9,18.2,byfugdu01
Matt Cooke,246,2009,30,PIT,LW,76,13,18,31,0,101,2.5,13,0,0,1,17,1,0,86,15.1,1080,14:13,37,262,7,12,36.8,cookema01
Martin Hanzal,247,2009,21,PHX,C,74,11,20,31,-4,40,2.2,9,0,2,2,17,2,1,97,11.3,1210,16:21,45,130,516,550,48.4,hanzama01
Trent Hunter,248,2009,28,NYI,RW,55,14,17,31,-8,41,2.9,9,5,0,2,11,5,1,154,9.1,901,16:23,25,135,5,15,25.0,huntetr01
Tomáš Kaberle,249,2009,30,TOR,D,57,4,27,31,-8,8,3.6,1,3,0,1,11,16,0,93,4.3,1337,23:28,78,29,0,0,,kaberto01
Nikolai Kulemin,250,2009,22,TOR,LW,73,15,16,31,-8,18,2.4,13,2,0,1,9,7,0,129,11.6,1008,13:48,42,71,35,31,53.0,kulemni01
Chad Larose,251,2009,26,CAR,LW,81,19,12,31,6,35,3.4,17,0,2,4,9,1,2,171,11.1,1226,15:08,43,121,5,13,27.8,larosch01
Clarke MacArthur,252,2009,23,BUF,LW,71,17,14,31,-4,56,3.2,12,5,0,0,9,5,0,108,15.7,982,13:50,33,80,76,142,34.9,macarcl01
Brendan Morrison,253,2009,33,TOT,C,81,16,15,31,3,32,2.9,13,3,0,4,11,4,0,111,14.4,1151,14:13,15,33,204,246,45.3,morribr01
Richard Park,254,2009,32,NYI,RW,71,14,17,31,-13,34,2.2,8,4,2,1,12,3,2,138,10.1,1219,17:10,49,31,396,413,48.9,parkri01
Ville Peltonen,255,2009,35,FLA,LW,79,12,19,31,6,31,2.5,12,0,0,1,18,1,0,121,9.9,1205,15:15,30,60,18,46,28.1,peltovi01
Ľubomír Višňovský,256,2009,32,EDM,D,50,8,23,31,6,30,5.3,3,5,0,1,11,12,0,86,9.3,1151,23:01,82,27,0,0,,visnolu01
P.J. Axelsson,257,2009,33,BOS,LW,75,6,24,30,-1,16,1.4,4,2,0,0,15,9,0,87,6.9,1217,16:14,31,55,16,30,34.8,axelspj01
Chris Campoli,258,2009,24,TOT,D,76,11,19,30,-16,55,4.8,8,2,1,4,9,9,1,91,12.1,1485,19:32,86,81,0,0,,campoch01
Carlo Colaiacovo,259,2009,26,TOT,D,73,3,27,30,0,35,5.1,3,0,0,0,7,20,0,87,3.4,1333,18:16,82,64,0,0,,colaica01
Marty Reasoner,260,2009,31,ATL,C,79,14,16,30,11,36,2.6,13,0,1,2,11,0,5,131,10.7,1209,15:19,60,41,603,538,52.8,reasoma01
Michal Rozsíval,261,2009,30,NYR,D,76,8,22,30,-7,52,6.2,5,3,0,2,9,11,2,120,6.7,1711,22:31,113,90,0,0,,rozsimi01
Dennis Seidenberg,262,2009,27,CAR,D,70,5,25,30,-9,37,4.8,3,2,0,1,16,9,0,129,3.9,1563,22:20,160,146,0,0,,seidede01
Keith Yandle,263,2009,22,PHX,D,69,4,26,30,-4,37,4.6,3,1,0,0,14,12,0,118,3.4,1147,16:37,63,46,0,0,,yandlke01
Fabian Brunnström,264,2009,23,DAL,LW,55,17,12,29,-8,8,3.3,13,4,0,5,10,2,0,81,21.0,639,11:37,12,24,0,0,,brunnfa01
Jonathan Cheechoo,265,2009,28,SJS,RW,66,12,17,29,-3,59,2.5,6,5,1,4,13,4,0,152,7.9,1011,15:19,18,107,1,3,25.0,cheecjo01
Paul Gaustad,266,2009,26,BUF,C,62,12,17,29,4,108,2.7,8,3,1,1,12,5,0,122,9.8,999,16:06,39,141,452,406,52.7,gaustpa01
John Mitchell,267,2009,24,TOR,C,76,12,17,29,-16,33,1.5,10,2,0,0,12,4,1,98,12.2,1049,13:48,48,88,326,342,48.8,mitchjo01
Robert Nilsson,268,2009,24,EDM,LW,64,9,20,29,1,26,2.1,5,4,0,1,13,7,0,77,11.7,972,15:11,14,37,4,6,40.0,nilssro01
Johnny Oduya,269,2009,27,NJD,D,82,7,22,29,21,30,6.7,5,1,1,4,18,4,0,108,6.5,1712,20:52,127,50,0,0,,oduyajo01
Mikkel Bødker,270,2009,19,PHX,LW,78,11,17,28,-6,18,1.8,9,2,0,3,17,0,0,116,9.5,1212,15:32,9,76,1,7,12.5,boedkmi01
Erik Christensen,271,2009,25,TOT,C,64,7,21,28,-9,20,1.6,5,2,0,0,16,5,0,122,5.7,873,13:39,6,19,277,220,55.7,chriser01
Braydon Coburn,272,2009,23,PHI,D,80,7,21,28,7,97,5.5,4,3,0,0,11,8,2,130,5.4,1970,24:37,129,146,0,0,,coburbr01
Pascal Dupuis,273,2009,29,PIT,LW,71,12,16,28,1,30,2.3,12,0,0,2,15,0,1,145,8.3,1010,14:13,30,68,3,13,18.8,dupuipa01
Maxim Lapierre,274,2009,23,MTL,C,79,15,13,28,9,76,2.9,12,1,2,2,13,0,0,165,9.1,1169,14:48,52,130,525,462,53.2,lapiema01
Alexander Steen,275,2009,24,TOT,C,81,8,20,28,-10,30,1.2,4,3,1,0,13,7,0,148,5.4,1323,16:20,54,38,102,127,44.5,steenal01
Mats Sundin*,276,2009,37,VAN,C,41,9,19,28,-5,28,2.4,4,5,0,2,10,9,0,84,10.7,691,16:51,14,14,325,264,55.2,sundima01
Kyle Brodziak,277,2009,24,EDM,C,79,11,16,27,4,21,2.2,9,1,1,3,14,1,1,99,11.1,1005,12:43,55,60,489,458,51.6,brodzky01
Brent Burns,278,2009,23,MIN,D,59,8,19,27,-7,45,5.5,4,4,0,2,9,10,0,147,5.4,1323,22:25,62,58,3,2,60.0,burnsbr01
Kyle Calder,279,2009,30,LAK,LW,74,8,19,27,-1,41,2.3,6,2,0,1,17,2,0,93,8.6,974,13:10,7,55,1,2,33.3,caldeky01
Mike Comrie,280,2009,28,TOT,C,63,10,17,27,-15,32,1.7,8,2,0,1,12,4,1,121,8.3,989,15:42,34,39,171,246,41.0,comrimi01
Drew Doughty,281,2009,19,LAK,D,81,6,21,27,-17,56,5.3,3,3,0,1,8,13,0,126,4.8,1930,23:50,114,90,0,0,,doughdr01
Claude Giroux,282,2009,21,PHI,RW,42,9,18,27,10,14,3.1,7,2,0,0,14,4,0,67,13.4,637,15:10,18,41,146,163,47.2,giroucl01
Jochen Hecht,283,2009,31,BUF,C,70,12,15,27,-9,33,1.6,8,3,1,1,11,2,2,173,6.9,1218,17:24,38,29,235,303,43.7,hechtjo01
Andy Hilbert,284,2009,27,NYI,C,67,11,16,27,-3,22,2.1,9,1,1,0,12,3,1,167,6.6,1082,16:09,85,41,71,115,38.2,hilbean01
Matt Hunwick,285,2009,23,BOS,D,53,6,21,27,15,31,5.3,6,0,0,1,13,8,0,58,10.3,900,16:59,50,45,0,0,,hunwima01
Jussi Jokinen,286,2009,25,TOT,LW,71,7,20,27,-10,28,1.2,5,2,0,1,13,7,0,101,6.9,1087,15:19,43,31,361,312,53.6,jokinju01
Zbyněk Michálek,287,2009,26,PHX,D,82,6,21,27,-13,28,4.6,6,0,0,0,20,0,1,106,5.7,1863,22:43,268,67,0,0,,michazb01
Daniel Paille,288,2009,24,BUF,LW,73,12,15,27,0,20,2.6,12,0,0,2,13,0,2,80,15.0,869,11:54,27,84,3,14,17.6,paillda01
Kyle Wellwood,289,2009,25,VAN,C,74,18,9,27,2,4,2.9,8,10,0,3,6,3,0,94,19.1,1021,13:48,19,14,350,264,57.0,wellwky01
Troy Brouwer,290,2009,23,CHI,RW,69,10,16,26,7,50,2.0,5,4,1,0,12,4,0,126,7.9,1041,15:05,19,125,9,11,45.0,brouwtr01
Matt Carle,291,2009,24,TOT,D,76,5,21,26,3,22,4.6,5,0,0,2,13,8,0,85,5.9,1626,21:24,142,38,0,0,,carlema01
Steve Eminger,292,2009,25,TOT,D,71,5,21,26,-3,50,4.1,3,2,0,1,11,10,0,85,5.9,1535,21:37,119,77,0,1,0.0,emingst01
Dan Hamhuis,293,2009,26,NSH,D,82,3,23,26,-4,67,5.1,1,1,1,1,17,5,1,135,2.2,1873,22:50,113,133,0,0,,hamhuda01
Guillaume Latendresse,294,2009,21,MTL,RW,56,14,12,26,4,45,3.1,13,1,0,2,9,3,0,117,12.0,762,13:37,12,140,1,1,50.0,latengu01
Jay McClement,295,2009,25,STL,C,82,12,14,26,-10,29,1.5,9,0,3,3,14,0,0,137,8.8,1361,16:36,57,38,756,695,52.1,mccleja01
Ethan Moreau,296,2009,33,EDM,LW,77,14,12,26,0,133,1.9,13,0,1,2,12,0,0,159,8.8,1183,15:22,41,126,11,25,30.6,moreaet01
Wade Redden,297,2009,31,NYR,D,81,3,23,26,-5,51,5.6,1,2,0,0,16,6,1,161,1.9,1809,22:20,98,99,0,0,,reddewa01
Stéphane Robidas,298,2009,31,DAL,D,72,3,23,26,10,76,5.4,2,1,0,0,14,8,1,158,1.9,1767,24:32,109,221,1,0,100.0,robidst01
Brent Seabrook,299,2009,23,CHI,D,82,8,18,26,23,62,6.7,4,3,1,1,13,5,0,132,6.1,1912,23:19,113,224,0,0,,seabrbr01
Ian White,300,2009,24,TOR,D,71,10,16,26,6,57,4.9,8,2,0,2,12,3,1,158,6.3,1622,22:51,114,108,0,0,,whiteia01
Josh Bailey,301,2009,19,NYI,C,68,7,18,25,-14,16,1.0,4,3,0,0,10,8,0,74,9.5,1053,15:29,43,47,332,475,41.1,bailejo01
Radek Bonk,302,2009,33,NSH,C,66,9,16,25,-12,34,1.4,3,6,0,2,12,3,1,102,8.8,1019,15:27,28,58,450,301,59.9,bonkra01
Derick Brassard,303,2009,21,CBJ,C,31,10,15,25,12,17,3.4,7,3,0,1,11,4,0,59,16.9,447,14:25,3,40,161,171,48.5,brassde01
Daniel Brière,304,2009,31,PHI,C,29,11,14,25,-1,26,3.0,7,4,0,0,8,6,0,54,20.4,454,15:39,6,13,68,79,46.3,brierda01
Blake Comeau,305,2009,22,NYI,LW,53,7,18,25,-17,32,1.2,5,2,0,0,11,7,0,78,9.0,863,16:17,18,90,14,31,31.1,comeabl01
Trevor Daley,306,2009,25,DAL,D,75,7,18,25,2,73,5.0,7,0,0,2,16,1,1,104,6.7,1650,22:00,98,30,0,1,0.0,daleytr01
Eric Fehr,307,2009,23,WSH,RW,61,12,13,25,8,22,2.9,11,1,0,2,12,1,0,134,9.0,686,11:15,10,24,1,2,33.3,fehrer01
Fredrik Modin,308,2009,34,CBJ,LW,50,9,16,25,2,28,2.2,7,2,0,0,11,5,0,113,8.0,844,16:53,26,23,49,73,40.2,modinfr01
Mattias Öhlund,309,2009,32,VAN,D,82,6,19,25,14,105,5.8,3,3,0,1,13,5,1,131,4.6,1769,21:34,150,108,0,0,,ohlunma01
Sami Salo,310,2009,34,VAN,D,60,5,20,25,5,26,4.5,0,5,0,2,11,9,0,110,4.5,1211,20:11,65,44,0,0,,salosa01
Sean Bergenheim,311,2009,24,NYI,LW,59,15,9,24,-2,64,2.6,11,0,4,5,9,0,0,152,9.9,841,14:15,32,83,9,13,40.9,bergese01
Mike Commodore,312,2009,29,CBJ,D,81,5,19,24,11,100,5.6,5,0,0,0,17,2,0,103,4.9,1854,22:54,162,201,2,1,66.7,commomi01
Kim Johnsson,313,2009,32,MIN,D,81,2,22,24,-3,44,6.1,1,1,0,0,15,5,2,93,2.2,1987,24:32,142,36,0,0,,johnski01
Jere Lehtinen,314,2009,35,DAL,RW,48,8,16,24,1,8,1.7,6,2,0,1,11,5,0,119,6.7,912,19:00,25,25,2,5,28.6,lehtije01
Jordan Leopold,315,2009,28,TOT,D,83,7,17,24,-15,24,4.1,6,1,0,1,13,3,1,107,6.5,1561,18:48,100,65,0,0,,leopojo01
Craig Rivet,316,2009,34,BUF,D,64,2,22,24,4,125,4.3,1,1,0,0,11,10,1,80,2.5,1295,20:14,73,57,0,0,,rivetcr01
James Sheppard,317,2009,20,MIN,C,82,5,19,24,-14,41,0.8,5,0,0,1,16,3,0,88,5.7,1245,15:11,47,69,361,509,41.5,sheppja01
James Wisniewski,318,2009,24,TOT,D,48,3,21,24,9,30,4.2,2,1,0,0,11,10,0,89,3.4,953,19:51,60,90,0,0,,wisnija01
Jeff Finger,319,2009,29,TOR,D,66,6,17,23,-7,43,3.0,6,0,0,0,15,2,0,68,8.8,1352,20:29,158,133,0,0,,fingeje01
Marián Gáborík,320,2009,26,MIN,RW,17,13,10,23,3,2,3.4,10,2,1,2,5,5,0,68,19.1,340,20:00,5,15,0,5,0.0,gaborma01
Josh Gorges,321,2009,24,MTL,D,81,4,19,23,12,37,5.3,2,2,0,0,15,3,1,63,6.3,1630,20:08,161,94,0,1,0.0,gorgejo01
Mike Grier,322,2009,34,SJS,RW,62,10,13,23,8,25,2.2,9,0,1,2,10,0,3,108,9.3,930,15:00,34,147,15,28,34.9,griermi01
Chris Higgins,323,2009,25,MTL,LW,57,12,11,23,-1,22,2.0,8,2,2,1,9,2,0,151,7.9,969,17:00,39,79,29,28,50.9,higgich01
Chris Kelly,324,2009,28,OTT,C,82,12,11,23,-10,38,1.3,11,0,1,1,9,0,2,118,10.2,1279,15:36,59,97,234,260,47.4,kellych01
Sergei Kostitsyn,325,2009,21,MTL,LW,56,8,15,23,-3,64,1.8,3,5,0,1,10,5,0,74,10.8,792,14:08,21,49,3,6,33.3,kostise01
Toni Lydman,326,2009,31,BUF,D,80,3,20,23,0,70,4.5,3,0,0,0,14,5,1,99,3.0,1742,21:47,166,165,0,0,,lydmato01
John Madden,327,2009,35,NJD,C,76,7,16,23,-7,26,0.6,6,0,1,2,14,0,2,132,5.3,1248,16:25,49,64,599,561,51.6,maddejo01
Willie Mitchell,328,2009,31,VAN,D,82,3,20,23,29,59,6.6,3,0,0,1,20,0,0,88,3.4,1879,22:55,125,81,0,1,0.0,mitchwi01
Éric Perrin,329,2009,33,ATL,C,78,7,16,23,-2,36,0.8,5,1,1,0,12,1,3,109,6.4,1106,14:11,28,47,111,102,52.1,perrier01
Mason Raymond,330,2009,23,VAN,LW,72,11,12,23,2,24,1.8,7,4,0,0,6,6,0,145,7.6,987,13:43,18,42,17,33,34.0,raymoma01
Wayne Simmonds,331,2009,20,LAK,RW,82,9,14,23,-8,73,1.5,7,2,0,2,10,3,1,127,7.1,1135,13:50,42,132,9,16,36.0,simmowa01
Stéphane Veilleux,332,2009,27,MIN,LW,81,13,10,23,-17,40,1.3,12,0,1,1,9,1,0,146,8.9,1280,15:48,31,98,6,16,27.3,veillst01
Ryan Whitney,333,2009,25,TOT,D,48,2,21,23,-14,28,2.2,1,1,0,0,11,10,0,71,2.8,1146,23:52,69,37,0,0,,whitnry01
Tyler Arnason,334,2009,29,COL,C,71,5,17,22,-16,14,0.8,3,2,0,1,16,1,0,108,4.6,945,13:19,15,6,332,389,46.0,arnasty01
