Player,Rk,Year,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
Martin Nečas,167,2020,21,CAR,C,64,16,20,36,-6,20,3.5,11,5,0,3,16,4,0,88,18.2,907,14:10,19,65,13,35,27.1,necasma01
Nico Hischier,168,2020,21,NJD,C,58,14,22,36,-16,12,2.9,11,2,1,1,13,8,1,123,11.4,1048,18:04,37,48,507,473,51.7,hischni01
Nazem Kadri,169,2020,29,COL,C,51,19,17,36,7,97,4.2,15,4,0,1,10,7,0,133,14.3,889,17:26,9,61,407,310,56.8,kadrina01
Oliver Bjorkstrand,170,2020,24,CBJ,RW,49,21,15,36,8,12,4.9,18,3,0,5,12,3,0,162,13.0,879,17:56,16,43,6,13,31.6,bjorkol01
Tomáš Hertl,171,2020,26,SJS,C,48,16,20,36,-18,16,3.3,12,2,2,1,15,5,0,117,13.7,885,18:27,25,29,433,357,54.8,hertlto01
Carl Söderberg,172,2020,34,ARI,C,70,17,18,35,6,18,4.0,11,6,0,1,13,5,0,135,12.6,1113,15:54,41,77,245,296,45.3,soderca01
Miro Heiskanen,173,2020,20,DAL,D,68,8,27,35,14,12,7.8,8,0,0,0,20,7,0,163,4.9,1616,23:46,84,40,0,0,,heiskmi01
Ryan Pulock,174,2020,25,NYI,D,68,10,25,35,8,14,6.8,7,3,0,3,20,5,0,163,6.1,1524,22:24,139,110,0,0,,pulocry01
Nick Bonino,175,2020,31,NSH,C,67,18,17,35,17,16,4.1,17,1,0,3,17,0,0,104,17.3,1107,16:31,89,17,488,440,52.6,boninni01
Drew Doughty,176,2020,30,LAK,D,67,7,28,35,-16,36,5.4,2,5,0,2,18,9,1,141,5.0,1730,25:49,87,106,0,0,,doughdr01
Dustin Brown,177,2020,35,LAK,RW,66,17,18,35,-1,22,3.5,16,1,0,1,14,4,0,169,10.1,1215,18:24,15,143,7,9,43.8,browndu01
Jared McCann,178,2020,23,PIT,C,66,14,21,35,6,17,3.5,12,2,0,4,17,4,0,150,9.3,1006,15:15,27,89,265,306,46.4,mccanja01
Jake DeBrusk,179,2020,23,BOS,LW,65,19,16,35,-1,14,3.8,12,7,0,5,13,3,0,161,11.8,1043,16:03,15,35,9,17,34.6,debruja01
Samuel Girard,180,2020,21,COL,D,70,4,30,34,1,17,4.6,3,1,0,1,18,12,0,96,4.2,1492,21:19,92,46,0,0,,girarsa01
Mikhail Sergachev,181,2020,21,TBL,D,70,10,24,34,15,58,6.3,4,5,1,0,16,8,0,118,8.5,1426,20:22,99,106,0,0,,sergami01
Kevin Shattenkirk,182,2020,31,TBL,D,70,8,26,34,22,38,6.6,7,1,0,0,20,6,0,131,6.1,1323,18:54,66,62,0,0,,shattke01
Frank Vatrano,183,2020,25,FLA,LW,69,16,18,34,-8,30,2.8,12,2,2,4,18,0,0,162,9.9,1036,15:01,43,102,12,28,30.0,vatrafr01
Calle Järnkrok,184,2020,28,NSH,C,64,15,19,34,4,14,3.3,11,2,2,1,12,7,0,136,11.0,1020,15:56,27,28,33,37,47.1,jarnkca01
Oscar Klefbom,185,2020,26,EDM,D,62,5,29,34,-17,24,4.4,3,2,0,0,13,16,0,159,3.1,1576,25:25,180,45,0,0,,klefbos01
Alexander Radulov,186,2020,33,DAL,RW,60,15,19,34,8,46,3.9,8,7,0,3,16,3,0,132,11.4,1005,16:45,42,48,4,10,28.6,radulal01
Zack Kassian,187,2020,29,EDM,RW,59,15,19,34,0,69,3.6,15,0,0,1,19,0,0,99,15.2,924,15:40,8,157,1,2,33.3,kassiza01
Darnell Nurse,188,2020,24,EDM,D,71,5,28,33,-2,48,5.5,5,0,0,1,23,5,0,170,2.9,1665,23:27,141,172,0,0,,nurseda01
Kevin Labanc,189,2020,24,SJS,RW,70,14,19,33,-33,38,1.9,11,3,0,3,13,6,0,176,8.0,1125,16:04,24,46,2,10,16.7,labanke01
Brett Connolly,190,2020,27,FLA,RW,69,19,14,33,-3,26,3.3,15,4,0,3,12,2,0,117,16.2,1000,14:30,17,56,6,11,35.3,connobr01
Rasmus Ristolainen,191,2020,25,BUF,D,69,6,27,33,-2,46,5.4,4,2,0,0,19,7,1,128,4.7,1573,22:48,82,203,0,0,,ristora01
Mattias Ekholm,192,2020,29,NSH,D,68,8,25,33,-1,32,4.9,7,0,1,2,19,5,1,154,5.2,1589,23:22,100,49,0,0,,ekholma01
Matt Niskanen,193,2020,33,PHI,D,68,8,25,33,15,29,6.4,3,4,1,0,16,9,0,126,6.3,1490,21:54,84,124,0,0,,niskama01
Joonas Donskoi,194,2020,27,COL,RW,65,16,17,33,2,26,3.1,12,4,0,2,16,1,0,111,14.4,1056,16:15,38,25,9,12,42.9,donskjo01
Roope Hintz,195,2020,23,DAL,LW,60,19,14,33,3,16,4.2,14,3,2,5,3,11,0,120,15.8,885,14:45,28,73,172,173,49.9,hintzro01
Alexander Edler,196,2020,33,VAN,D,59,5,28,33,13,62,5.8,4,1,0,1,22,6,0,118,4.2,1334,22:37,162,108,0,0,,edleral01
Adam Gaudette,197,2020,23,VAN,C,59,12,21,33,-7,37,3.0,8,4,0,1,13,8,0,75,16.0,731,12:23,20,29,187,267,41.2,gaudead01
Brandon Saad,198,2020,27,CHI,LW,58,21,12,33,2,16,3.9,18,1,2,5,12,0,0,140,15.0,971,16:45,19,36,23,35,39.7,saadbr01
Alex Goligoski,199,2020,34,ARI,D,70,4,28,32,8,24,6.4,2,2,0,0,19,9,0,101,4.0,1614,23:03,134,91,0,0,,goligal01
Adrian Kempe,200,2020,23,LAK,LW,69,11,21,32,-10,29,2.4,7,2,2,2,11,8,2,148,7.4,1105,16:01,17,71,92,131,41.3,kempead01
Andrew Mangiapane,201,2020,23,CGY,LW,68,17,15,32,4,18,3.8,17,0,0,2,14,1,0,109,15.6,932,13:42,25,73,12,31,27.9,mangian01
Charlie McAvoy,202,2020,22,BOS,D,67,5,27,32,24,41,6.9,4,1,0,1,25,1,1,101,5.0,1552,23:10,131,131,0,0,,mcavoch01
Derick Brassard,203,2020,32,NYI,C,66,10,22,32,-2,16,2.7,7,3,0,1,15,7,0,110,9.1,904,13:42,24,115,197,160,55.2,brassde01
Blake Coleman,204,2020,28,TOT,C,66,21,11,32,0,56,3.7,17,1,3,2,8,2,1,200,10.5,1103,16:43,46,191,47,102,31.5,colembl01
Pavel Zacha,205,2020,22,NJD,C,65,8,24,32,-12,14,2.0,3,3,2,1,17,5,2,97,8.2,1057,16:16,19,62,283,371,43.3,zachapa01
Jared Spurgeon,206,2020,30,MIN,D,62,12,20,32,-1,18,5.4,9,3,0,2,10,10,0,112,10.7,1400,22:34,102,61,0,1,0.0,spurgja01
Robby Fabbri,207,2020,24,TOT,C,61,15,17,32,-33,20,2.2,9,6,0,3,14,3,0,111,13.5,985,16:09,14,75,27,40,40.3,fabbrro01
Jesper Bratt,208,2020,21,NJD,W,60,16,16,32,-6,6,3.4,15,1,0,2,11,5,0,101,15.8,839,13:59,22,29,3,10,23.1,brattje01
John Klingberg,209,2020,27,DAL,D,58,6,26,32,-10,22,5.0,4,2,0,0,11,15,0,120,5.0,1286,22:10,72,29,0,0,,klingjo01
Patric Hörnqvist,210,2020,33,PIT,RW,52,17,15,32,9,36,3.9,14,3,0,2,11,4,0,168,10.1,828,15:56,41,107,2,4,33.3,hornqpa01
Joe Thornton,211,2020,40,SJS,C,70,7,24,31,-19,34,1.6,4,3,0,1,19,5,0,76,9.2,1085,15:30,29,20,323,331,49.4,thornjo01
Damon Severson,212,2020,25,NJD,D,69,8,23,31,-20,52,4.4,5,3,0,2,16,7,0,114,7.0,1584,22:58,97,81,0,0,,severda01
Craig Smith,213,2020,30,NSH,C,69,18,13,31,18,34,4.0,14,4,0,2,10,3,0,184,9.8,926,13:25,19,60,14,15,48.3,smithcr01
J.T. Compher,214,2020,24,COL,LW,67,11,20,31,9,18,2.6,10,1,0,3,13,4,3,106,10.4,1122,16:45,60,36,341,374,47.7,comphj.01
Nick Foligno,215,2020,32,CBJ,LW,67,10,21,31,-3,62,2.3,8,2,0,1,18,2,1,131,7.6,1251,18:40,50,212,159,160,49.8,foligni01
Joe Pavelski,216,2020,35,DAL,C,67,14,17,31,6,29,3.2,8,6,0,3,11,5,1,125,11.2,1134,16:56,52,62,351,301,53.8,paveljo01
Rocco Grimaldi,217,2020,26,NSH,C,66,10,21,31,10,10,3.1,10,0,0,1,21,0,0,122,8.2,835,12:39,14,23,1,5,16.7,grimaro01
Filip Hronek,218,2020,22,DET,D,65,9,22,31,-38,46,3.6,8,1,0,0,13,9,0,125,7.2,1553,23:54,74,105,0,0,,hronefi01
Tyler Johnson,219,2020,29,TBL,C,65,14,17,31,9,16,3.1,13,1,0,2,11,6,0,113,12.4,945,14:33,22,62,173,180,49.0,johnsty01
Josh Morrissey,220,2020,24,WPG,D,65,5,26,31,1,24,4.9,4,1,0,0,15,11,0,120,4.2,1480,22:46,59,34,0,0,,morrijo04
Vladislav Namestnikov,221,2020,27,TOT,C,65,17,14,31,-5,45,3.0,11,2,4,2,10,2,2,98,17.3,979,15:03,47,108,22,25,46.8,namesvl01
Luke Kunin,222,2020,22,MIN,C,63,15,16,31,-10,55,2.6,14,0,1,1,14,2,0,128,11.7,974,15:28,54,64,210,262,44.5,kuninlu01
Kyle Turris,223,2020,30,NSH,C,62,9,22,31,-9,22,2.0,7,2,0,4,14,8,0,88,10.2,956,15:25,25,18,246,272,47.5,turriky01
Mark Giordano,224,2020,36,CGY,D,60,5,26,31,2,34,5.4,3,2,0,0,15,9,2,157,3.2,1433,23:53,148,42,0,0,,giordma01
Nate Schmidt,225,2020,28,VEG,D,59,7,24,31,11,12,5.6,6,1,0,0,18,6,0,112,6.3,1279,21:41,91,25,0,0,,schmina01
Dominik Kahun,226,2020,24,TOT,C,56,12,19,31,8,8,3.4,11,1,0,2,18,1,0,87,13.8,744,13:17,22,5,29,31,48.3,kahundo01
James Neal,227,2020,32,EDM,LW,55,19,12,31,-20,12,3.0,7,12,0,2,7,5,0,112,17.0,897,16:18,17,88,11,20,35.5,nealja01
Yanni Gourde,228,2020,28,TBL,C,70,10,20,30,-5,49,2.0,7,1,2,5,14,5,1,110,9.1,985,14:04,20,78,93,79,54.1,gourdya01
Warren Foegele,229,2020,23,CAR,LW,68,13,17,30,9,34,3.1,10,0,3,1,17,0,0,129,10.1,932,13:43,17,64,18,21,46.2,foegewa01
Oliver Ekman-Larsson,230,2020,28,ARI,D,66,9,21,30,-3,38,5.7,6,2,1,1,16,5,0,135,6.7,1519,23:01,65,129,0,0,,ekmanol01
Mikael Granlund,231,2020,27,NSH,C,63,17,13,30,-4,28,2.6,12,4,1,4,11,2,0,130,13.1,1122,17:48,55,42,73,77,48.7,granlmi01
Marcus Johansson,232,2020,29,BUF,C,60,9,21,30,-12,20,1.9,8,1,0,1,16,5,0,87,10.3,1029,17:09,22,39,197,294,40.1,johanma03
Joel Armia,233,2020,26,MTL,RW,58,16,14,30,2,28,3.2,10,3,3,2,12,1,1,155,10.3,999,17:14,25,146,4,7,36.4,armiajo01
Zach Sanford,234,2020,25,STL,LW,58,16,14,30,13,28,3.9,15,1,0,3,14,0,0,90,17.8,797,13:44,32,109,1,8,11.1,sanfoza01
Seth Jones,235,2020,25,CBJ,D,56,6,24,30,10,20,6.5,4,2,0,0,16,7,1,126,4.8,1416,25:17,123,62,0,0,,jonesse01
Jack Roslovic,236,2020,23,WPG,C,71,12,17,29,4,12,2.5,11,1,0,0,16,1,0,117,10.3,1058,14:54,21,58,70,78,47.3,rosloja01
Jesper Fast,237,2020,28,NYR,RW,69,12,17,29,16,20,2.5,10,0,2,1,17,0,0,84,14.3,1146,16:36,53,125,9,17,34.6,fastje01
Derek Ryan,238,2020,33,CGY,C,68,10,19,29,9,10,2.8,8,1,1,0,15,3,1,102,9.8,989,14:33,34,12,383,349,52.3,ryande01
Tyler Bozak,239,2020,33,STL,C,67,13,16,29,0,10,2.6,10,2,1,2,14,2,0,109,11.9,1026,15:19,33,32,363,297,55.0,bozakty01
Nino Niederreiter,240,2020,27,CAR,RW,67,11,18,29,-3,42,2.2,7,4,0,2,11,7,0,115,9.6,993,14:49,19,52,1,3,25.0,niedeni01
Erik Gustafsson,241,2020,27,TOT,D,66,6,23,29,-9,27,3.9,4,2,0,0,16,7,0,103,5.8,1345,20:23,58,86,0,0,,gustaer02
Ryan Dzingel,242,2020,27,CAR,C,64,8,21,29,3,30,2.3,4,4,0,1,16,5,0,98,8.2,906,14:09,25,36,9,20,31.0,dzingry01
Denis Gurianov,243,2020,22,DAL,RW,64,20,9,29,5,13,4.0,13,7,0,4,4,5,0,132,15.2,831,12:59,18,63,0,0,,guriade01
Joel Eriksson Ek,244,2020,23,MIN,C,62,8,21,29,7,22,2.3,7,1,0,4,20,0,1,102,7.8,974,15:43,43,93,367,428,46.2,eriksjo02
Cam Fowler,245,2020,28,ANA,D,59,9,20,29,0,20,5.3,7,2,0,2,14,6,0,117,7.7,1297,21:59,58,25,0,0,,fowleca01
Derek Stepan,246,2020,29,ARI,C,70,10,18,28,-4,16,2.0,8,1,1,2,12,6,0,158,6.3,1235,17:39,54,43,569,628,47.5,stepade01
Jonas Brodin,247,2020,26,MIN,D,69,2,26,28,15,24,5.2,2,0,0,0,23,1,2,103,1.9,1487,21:33,112,41,0,0,,brodijo01
Devon Toews,248,2020,25,NYI,D,68,6,22,28,1,16,5.0,5,1,0,1,17,5,0,122,4.9,1395,20:31,75,55,0,0,,toewsde01
Jordan Greenway,249,2020,22,MIN,LW,67,8,20,28,2,54,2.0,8,0,0,1,17,3,0,93,8.6,949,14:10,44,95,15,12,55.6,greenjo02
Alexander Kerfoot,250,2020,25,TOR,C,65,9,19,28,-2,32,1.8,8,1,0,1,17,2,0,88,10.2,960,14:46,41,48,191,216,46.9,kerfoal01
Colton Parayko,251,2020,26,STL,D,64,10,18,28,8,16,5.7,7,3,0,1,15,2,1,162,6.2,1472,23:00,106,87,0,0,,parayco01
Viktor Arvidsson,252,2020,26,NSH,LW,57,15,13,28,-4,26,2.6,11,4,0,1,9,4,0,127,11.8,924,16:12,24,27,11,8,57.9,arvidvi01
Artturi Lehkonen,253,2020,24,MTL,LW,70,13,14,27,2,24,2.4,12,0,1,1,14,0,0,140,9.3,1080,15:26,38,120,12,14,46.2,lehkoar01
Jacob Trouba,254,2020,25,NYR,D,70,7,20,27,-12,61,3.3,3,4,0,1,14,4,2,168,4.2,1580,22:34,128,173,0,0,,troubja01
Dmitry Orlov,255,2020,28,WSH,D,69,4,23,27,5,36,4.0,3,1,0,2,18,4,1,105,3.8,1530,22:10,82,106,0,0,,orlovdm01
Jordan Staal,256,2020,31,CAR,C,68,8,19,27,3,40,1.6,6,2,0,0,18,1,0,125,6.4,1190,17:30,36,149,699,585,54.4,staaljo01
Noel Acciari,257,2020,28,FLA,C,66,20,7,27,2,21,2.9,19,0,1,5,7,0,0,108,18.5,1054,15:58,103,121,381,414,47.9,acciano01
Valeri Nichushkin,258,2020,24,COL,RW,65,13,14,27,26,14,3.4,11,1,1,3,14,0,0,113,11.5,915,14:04,22,84,2,3,40.0,nichuva01
Duncan Keith,259,2020,36,CHI,D,61,3,24,27,1,18,4.2,1,2,0,0,15,9,0,111,2.7,1488,24:23,117,26,0,0,,keithdu01
Jeff Carter,260,2020,35,LAK,C,60,17,10,27,-21,36,2.2,14,3,0,7,8,2,0,182,9.3,1016,16:56,23,66,382,364,51.2,carteje01
Scott Laughton,261,2020,25,PHI,C,49,13,14,27,13,26,3.3,13,0,0,2,14,0,0,74,17.6,716,14:36,26,109,146,125,53.9,laughsc01
Morgan Rielly,262,2020,25,TOR,D,47,3,24,27,6,24,3.9,3,0,0,2,17,7,0,123,2.4,1137,24:12,67,38,0,1,0.0,riellmo01
Barclay Goodrow,263,2020,26,TOT,RW,70,8,18,26,-8,97,1.5,8,0,0,2,15,2,1,102,7.8,1115,15:56,66,162,393,406,49.2,goodrba01
Ivan Barbashev,264,2020,24,STL,C,69,11,15,26,3,23,2.4,9,0,2,2,14,0,1,75,14.7,928,13:27,33,144,149,179,45.4,barbaiv01
Ryan Graves,265,2020,24,COL,D,69,9,17,26,40,45,7.2,9,0,0,0,15,0,2,134,6.7,1307,18:57,150,112,0,0,,gravery01
Danton Heinen,266,2020,24,TOT,C,67,10,16,26,-2,10,2.1,7,3,0,2,13,3,0,109,9.2,969,14:28,34,35,5,8,38.5,heineda01
Ian Cole,267,2020,30,COL,D,65,4,22,26,21,36,5.1,4,0,0,1,22,0,0,92,4.3,1150,17:42,122,83,0,0,,coleia01
Alexander Nylander,268,2020,21,CHI,LW,65,10,16,26,-2,10,2.2,10,0,0,1,14,2,0,94,10.6,789,12:08,14,29,5,14,26.3,nylanal01
Chandler Stephenson,269,2020,25,TOT,C,65,11,15,26,24,16,3.1,8,1,2,5,13,1,1,73,15.1,931,14:19,32,52,233,281,45.3,stephch02
Jakob Chychrun,270,2020,21,ARI,D,63,12,14,26,4,38,6.0,7,5,0,2,11,3,0,149,8.1,1413,22:26,95,75,0,0,,chychja01
Andrew Copp,271,2020,25,WPG,C,63,10,16,26,-3,10,1.6,9,1,0,5,13,0,3,121,8.3,1115,17:42,27,59,310,275,53.0,coppan01
John Marino,272,2020,22,PIT,D,56,6,20,26,17,20,5.6,5,1,0,0,17,3,0,61,9.8,1134,20:15,77,72,0,0,,marinjo01
Andreas Athanasiou,273,2020,25,TOT,C,55,11,15,26,-46,30,0.8,8,3,0,2,11,4,0,129,8.5,871,15:51,24,36,43,60,41.7,athanan01
Ilya Kovalchuk,274,2020,36,TOT,LW,46,10,16,26,-4,18,2.3,8,2,0,3,13,3,0,115,8.7,780,16:58,23,52,8,16,33.3,kovalil01
Cam Atkinson,275,2020,30,CBJ,RW,44,12,14,26,2,6,2.9,9,3,0,2,9,5,0,148,8.1,785,17:51,21,18,27,30,47.4,atkinca01
Kailer Yamamoto,276,2020,21,EDM,RW,27,11,15,26,17,12,3.7,9,2,0,0,15,0,0,44,25.0,469,17:23,13,45,1,0,100.0,yamamka01
Travis Sanheim,277,2020,23,PHI,D,69,8,17,25,4,32,4.7,8,0,0,0,13,4,0,110,7.3,1391,20:09,79,41,0,0,,sanhetr01
Travis Zajac,278,2020,34,NJD,C,69,9,16,25,-12,28,1.2,7,1,1,1,14,0,2,72,12.5,1180,17:06,39,58,576,514,52.8,zajactr01
Wayne Simmonds,279,2020,31,TOT,RW,68,8,17,25,-21,66,1.0,3,5,0,1,13,4,0,119,6.7,1015,14:55,29,145,29,45,39.2,simmowa01
Brandon Tanev,280,2020,28,PIT,LW,68,11,14,25,-1,16,1.9,9,0,2,4,12,1,1,95,11.6,1004,14:46,65,244,6,9,40.0,tanevbr01
Lucas Wallmark,281,2020,24,TOT,C,67,12,13,25,0,18,2.3,9,3,0,0,9,3,1,84,14.3,856,12:47,26,57,379,374,50.3,wallmlu01
Lawson Crouse,282,2020,22,ARI,LW,66,15,10,25,0,33,2.8,14,0,1,3,10,0,0,109,13.8,896,13:35,29,201,24,23,51.1,crousla01
Nick Cousins,283,2020,26,TOT,C,65,10,15,25,0,35,2.2,7,3,0,0,13,2,0,115,8.7,878,13:31,31,91,35,38,47.9,cousini01
Marcus Foligno,284,2020,28,MIN,LW,59,11,14,25,8,30,2.4,11,0,0,0,14,0,0,86,12.8,861,14:35,36,184,9,15,37.5,foligma01
Carl Hagelin,285,2020,31,WSH,LW,58,8,17,25,12,16,2.3,7,0,1,2,15,0,2,107,7.5,831,14:19,19,24,13,15,46.4,hagelca01
Jason Spezza,286,2020,36,TOR,C,58,9,16,25,-3,18,2.1,7,2,0,0,11,5,0,73,12.3,628,10:50,19,13,215,183,54.0,spezzja01
Derek Grant,287,2020,29,TOT,C,56,15,10,25,1,30,2.9,10,2,3,5,8,0,2,94,16.0,779,13:55,25,54,358,336,51.6,grantde01
Matt Calvert,288,2020,30,COL,LW,50,12,13,25,13,39,3.0,9,0,3,1,12,0,1,89,13.5,705,14:05,22,58,12,14,46.2,calvema01
Boone Jenner,289,2020,26,CBJ,C,70,11,13,24,-14,36,1.2,9,2,0,1,10,2,1,179,6.1,1268,18:07,80,109,644,523,55.2,jennebo01
Sean Walker,290,2020,25,LAK,D,70,5,19,24,-12,26,3.8,5,0,0,0,14,5,0,127,3.9,1319,18:50,84,81,0,0,,walkese01
Mathew Dumba,291,2020,25,MIN,D,69,6,18,24,-7,41,3.6,5,1,0,1,10,7,1,167,3.6,1552,22:30,88,98,0,0,,dumbama01
Jake Gardiner,292,2020,29,CAR,D,68,4,20,24,-24,30,2.0,3,1,0,2,10,10,0,87,4.6,1133,16:40,42,43,0,0,,gardija01
Brady Skjei,293,2020,25,TOT,D,67,8,16,24,-10,45,3.2,8,0,0,1,14,0,2,139,5.8,1386,20:41,96,103,0,0,,skjeibr01
Alex Chiasson,294,2020,29,EDM,RW,65,11,13,24,-3,42,2.2,5,6,0,3,6,7,0,97,11.3,853,13:07,15,56,0,4,0.0,chiasal01
Alex Galchenyuk,295,2020,25,TOT,C,59,8,16,24,-5,16,1.8,6,2,0,0,11,5,0,86,9.3,726,12:18,17,52,67,64,51.1,galchal01
Ondřej Kaše,296,2020,24,TOT,RW,55,7,17,24,-7,14,1.5,6,0,1,0,15,2,0,144,4.9,910,16:33,17,13,6,23,20.7,kaseon01
Erik Haula,297,2020,28,TOT,LW,48,12,12,24,1,22,2.4,8,4,0,2,8,4,0,92,13.0,760,15:50,15,27,381,323,54.1,haulaer01
Vince Dunn,298,2020,23,STL,D,71,9,14,23,15,27,5.3,5,4,0,1,8,6,0,138,6.5,1155,16:16,47,50,0,0,,dunnvi02
Sean Kuraly,299,2020,27,BOS,C,69,6,17,23,-2,34,1.4,6,0,0,0,15,1,1,95,6.3,917,13:17,31,145,254,267,48.8,kuralse01
Esa Lindell,300,2020,25,DAL,D,69,3,20,23,5,12,5.4,2,1,0,2,11,6,3,98,3.1,1615,23:25,127,89,0,0,,lindees01
Miles Wood,301,2020,24,NJD,LW,68,11,12,23,-19,57,1.4,11,0,0,1,12,0,0,141,7.8,900,13:14,26,102,0,1,0.0,woodmi01
Tyson Jost,302,2020,21,COL,C,67,8,15,23,11,22,2.0,7,1,0,0,11,4,0,115,7.0,855,12:46,18,58,85,170,33.3,jostty01
Kaapo Kakko,303,2020,18,NYR,RW,66,10,13,23,-26,14,0.5,8,2,0,3,2,11,0,109,9.2,942,14:17,11,20,2,4,33.3,kakkoka01
Blake Lizotte,304,2020,22,LAK,C,65,6,17,23,-4,20,1.5,2,2,2,0,15,1,1,87,6.9,907,13:58,22,42,312,310,50.2,lizotbl01
Kirby Dach,305,2020,19,CHI,C,64,8,15,23,-1,24,1.5,8,0,0,2,12,3,0,101,7.9,913,14:16,23,33,75,147,33.8,dachki01
Pat Maroon,306,2020,31,TBL,LW,64,9,14,23,4,71,1.9,8,1,0,1,12,2,0,80,11.3,794,12:25,13,104,6,3,66.7,maroopa01
Conor Sheary,307,2020,27,TOT,LW,63,10,13,23,-5,10,1.9,9,1,0,1,11,2,0,102,9.8,826,13:06,26,28,1,3,25.0,shearco01
Ryan Donato,308,2020,23,MIN,C,62,14,9,23,5,12,2.8,14,0,0,1,7,2,0,95,14.7,659,10:38,14,53,40,62,39.2,donatry01
Colin White,309,2020,23,OTT,C,61,7,16,23,-12,39,1.0,6,1,0,0,13,3,0,83,8.4,958,15:42,30,47,275,305,47.4,whiteco02
Filip Chytil,310,2020,20,NYR,C,60,14,9,23,-7,10,1.8,13,1,0,2,7,2,0,114,12.3,890,14:50,31,13,198,317,38.4,chytifi01
Jeff Skinner,311,2020,27,BUF,LW,59,14,9,23,-22,18,1.4,14,0,0,1,6,3,0,183,7.7,973,16:29,11,29,32,54,37.2,skinnje01
Oskar Sundqvist,312,2020,25,STL,C,57,12,11,23,5,28,2.4,11,0,1,1,10,0,1,97,12.4,820,14:23,26,60,105,132,44.3,sundqos01
Hampus Lindholm,313,2020,26,ANA,D,56,2,21,23,-10,34,3.0,1,1,0,1,11,7,2,109,1.8,1269,22:39,71,34,0,0,,lindhha01
Sonny Milano,314,2020,23,TOT,LW,55,7,16,23,-7,26,1.8,6,1,0,2,14,2,0,75,9.3,720,13:06,13,26,0,0,,milanso01
Jake Muzzin,315,2020,30,TOR,D,53,6,17,23,12,40,4.3,6,0,0,1,16,0,1,99,6.1,1145,21:36,110,109,0,0,,muzzija01
Sami Vatanen,316,2020,28,NJD,D,47,5,18,23,-12,22,3.2,4,1,0,0,8,9,1,95,5.3,1022,21:45,80,50,0,0,,vatansa01
Ilya Mikheyev,317,2020,25,TOR,F,39,8,15,23,7,4,2.3,7,0,1,1,15,0,0,98,8.2,607,15:35,13,26,3,1,75.0,mikheil01
Rasmus Andersson,318,2020,23,CGY,D,70,5,17,22,-7,57,3.8,5,0,0,0,13,4,0,124,4.0,1396,19:56,83,51,0,0,,anderra01
Noah Hanifin,319,2020,23,CGY,D,70,5,17,22,-12,12,3.5,4,1,0,0,13,4,0,132,3.8,1482,21:10,89,82,0,0,,hanifno01
Pierre-Édouard Bellemare,320,2020,34,COL,LW,69,9,13,22,2,17,1.5,7,0,2,0,11,0,2,85,10.6,926,13:25,46,43,419,371,53.0,bellepi01
Teddy Blueger,321,2020,25,PIT,C,69,9,13,22,2,25,1.4,9,0,0,2,11,0,2,102,8.8,1091,15:49,35,83,402,489,45.1,bluegte01
Marcus Pettersson,322,2020,23,PIT,D,69,2,20,22,9,35,4.3,2,0,0,0,18,2,0,79,2.5,1339,19:24,84,106,0,0,,pettema01
Vinnie Hinostroza,323,2020,25,ARI,C,68,5,17,22,1,14,1.5,5,0,0,0,15,1,1,132,3.8,891,13:06,26,51,26,35,42.6,hinosvi01
Patrick Marleau,324,2020,40,TOT,C,66,11,11,22,-5,14,1.7,10,1,0,3,11,0,0,117,9.4,1028,15:35,24,57,36,40,47.4,marlepa01
Sam Steel,325,2020,21,ANA,C,65,6,16,22,-13,20,0.8,5,1,0,1,9,7,0,85,7.1,1011,15:33,25,24,369,365,50.3,steelsa01
Dominik Simon,326,2020,25,PIT,C,64,7,15,22,-9,12,1.1,7,0,0,0,14,1,0,102,6.9,922,14:24,20,57,15,27,35.7,simondo01
Richard Pánik,327,2020,28,WSH,RW,59,9,13,22,16,36,2.5,9,0,0,1,13,0,0,67,13.4,669,11:20,19,75,11,8,57.9,panikri01
Alexander Wennberg,328,2020,25,CBJ,C,57,5,17,22,-5,16,1.2,4,1,0,1,13,4,0,72,6.9,951,16:41,31,21,309,364,45.9,wennbal01
Ethan Bear,329,2020,22,EDM,D,71,5,16,21,-4,33,4.0,4,1,0,1,15,1,0,99,5.1,1560,21:58,106,59,0,0,,bearet01
Valtteri Filppula,330,2020,35,DET,C,70,6,15,21,-42,24,-0.4,4,1,1,0,11,4,0,63,9.5,1163,16:37,31,28,324,398,44.9,filppva01
Matthew Nieto,331,2020,27,COL,LW,70,8,13,21,7,6,1.5,6,0,2,3,13,0,0,85,9.4,945,13:30,23,37,2,3,40.0,nietoma01
Ben Chiarot,332,2020,28,MTL,D,69,9,12,21,5,61,4.9,9,0,0,3,12,0,0,130,6.9,1596,23:08,128,152,0,0,,chiarbe01
Matt Grzelcyk,333,2020,26,BOS,D,68,4,17,21,15,34,4.7,3,1,0,1,10,6,1,112,3.6,1228,18:04,67,56,0,0,,grzelma01
Tyler Myers,334,2020,29,VAN,D,68,6,15,21,-7,49,3.3,4,1,1,1,9,6,0,134,4.5,1463,21:30,108,99,0,0,,myersty01
Jason Dickinson,335,2020,24,DAL,C,65,9,12,21,7,6,1.9,9,0,0,1,11,0,1,85,10.6,973,14:59,55,89,196,251,43.8,dickija01
