Player,Rk,Year,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
Brian Rafalski,155,2010,36,DET,D,78,8,34,42,23,26,9.7,3,5,0,1,20,14,0,134,6.0,1890,24:14,101.0,39,0.0,0.0,,rafalbr01
Éric Bélanger,156,2010,32,TOT,C,77,15,26,41,2,32,4.1,12,3,0,3,20,6,0,151,9.9,1194,15:31,29.0,47,521.0,403.0,56.4,belaner01
Jamie Benn,157,2010,20,DAL,LW,82,22,19,41,-1,45,4.6,20,2,0,3,14,5,0,182,12.1,1206,14:42,39.0,186,109.0,127.0,46.2,bennja01
Jason Blake,158,2010,36,TOT,C,82,16,25,41,-10,36,3.3,10,6,0,2,21,4,0,239,6.7,1304,15:54,26.0,70,31.0,50.0,38.3,blakeja01
Sam Gagner,159,2010,20,EDM,C,68,15,26,41,-8,33,3.8,9,6,0,1,15,11,0,170,8.8,1108,16:17,16.0,30,336.0,373.0,47.4,gagnesa01
Stéphane Robidas,160,2010,32,DAL,D,82,10,31,41,-10,70,6.1,3,7,0,1,19,12,0,199,5.0,2008,24:29,177.0,269,0.0,0.0,,robidst01
Keith Yandle,161,2010,23,PHX,D,82,12,29,41,16,45,9.0,7,5,0,2,18,11,0,145,8.3,1659,20:14,81.0,36,0.0,0.0,,yandlke01
Troy Brouwer,162,2010,24,CHI,RW,78,22,18,40,9,66,4.6,14,7,1,7,12,6,0,116,19.0,1277,16:22,46.0,189,5.0,4.0,55.6,brouwtr01
Simon Gagné,163,2010,29,PHI,LW,58,17,23,40,-1,47,4.4,12,5,0,4,9,14,0,183,9.3,1080,18:37,26.0,38,1.0,3.0,25.0,gagnesi01
Guillaume Latendresse,164,2010,22,TOT,RW,78,27,13,40,-3,16,5.3,20,7,0,4,12,1,0,160,16.9,1166,14:57,20.0,157,1.0,8.0,11.1,latengu01
Wayne Simmonds,165,2010,21,LAK,RW,78,16,24,40,22,116,4.9,16,0,0,2,24,0,0,127,12.6,1129,14:29,32.0,123,3.0,7.0,30.0,simmowa01
Brandon Sutter,166,2010,20,CAR,C,72,21,19,40,-1,2,4.4,16,5,0,3,14,5,0,168,12.5,1191,16:33,45.0,55,489.0,508.0,49.0,suttebr03
Eric Fehr,167,2010,24,WSH,RW,69,21,18,39,18,24,5.3,18,3,0,3,15,3,0,145,14.5,837,12:08,21.0,39,1.0,1.0,50.0,fehrer01
T.J. Galiardi,168,2010,21,COL,LW,70,15,24,39,6,28,3.6,12,2,1,3,21,0,3,120,12.5,1273,18:11,43.0,87,165.0,162.0,50.5,galiatj01
Erik Johnson,169,2010,21,STL,D,79,10,29,39,1,79,7.4,4,6,0,2,20,9,0,186,5.4,1694,21:27,77.0,70,0.0,0.0,,johnser01
Kimmo Timonen,170,2010,34,PHI,D,82,6,33,39,-2,50,6.9,3,1,2,1,14,18,1,121,5.0,1876,22:53,168.0,75,0.0,0.0,,timonki01
Ryan Whitney,171,2010,26,TOT,D,81,7,32,39,1,70,6.7,4,3,0,1,18,14,0,151,4.6,2005,24:45,115.0,89,0.0,1.0,0.0,whitnry01
Brian Campbell,172,2010,30,CHI,D,68,7,31,38,18,18,7.7,4,3,0,2,22,8,1,131,5.3,1579,23:13,79.0,37,0.0,0.0,,campbbr02
Pascal Dupuis,173,2010,30,PIT,LW,81,18,20,38,5,16,4.1,18,0,0,5,20,0,0,157,11.5,1149,14:11,48.0,85,13.0,20.0,39.4,dupuipa01
Pavel Kubina,174,2010,32,ATL,D,76,6,32,38,0,66,5.9,4,2,0,1,23,8,1,159,3.8,1720,22:38,111.0,94,0.0,0.0,,kubinpa01
Andrew Ladd,175,2010,24,CHI,LW,82,17,21,38,2,67,3.8,17,0,0,1,20,1,0,148,11.5,1123,13:42,33.0,104,5.0,7.0,41.7,laddan01
David Legwand,176,2010,29,NSH,C,82,11,27,38,-5,24,2.5,10,0,1,3,21,6,0,151,7.3,1534,18:42,46.0,38,538.0,586.0,47.9,legwada01
Frans Nielsen,177,2010,25,NYI,C,76,12,26,38,4,6,3.2,11,0,1,1,17,8,1,136,8.8,1308,17:13,41.0,39,583.0,582.0,50.0,nielsfr01
Steve Reinprecht,178,2010,33,FLA,C,82,16,22,38,-1,18,3.5,13,3,0,1,15,7,0,124,12.9,1319,16:05,64.0,32,472.0,517.0,47.7,reinpst01
Blake Wheeler,179,2010,23,BOS,RW,82,18,20,38,-4,53,3.9,14,3,1,2,14,5,1,159,11.3,1295,15:47,32.0,70,13.0,14.0,48.1,wheelbl01
Ian White,180,2010,25,TOT,D,83,13,25,38,8,51,8.0,10,3,0,1,19,6,0,173,7.5,1891,22:47,134.0,54,0.0,0.0,,whiteia01
Gilbert Brulé,181,2010,23,EDM,C,65,17,20,37,-8,38,3.9,15,2,0,3,17,3,0,121,14.0,925,14:14,25.0,112,144.0,130.0,52.6,brulegi01
Ryan Callahan,182,2010,24,NYR,RW,77,19,18,37,-12,48,3.2,10,9,0,3,6,11,1,204,9.3,1494,19:24,81.0,285,17.0,18.0,48.6,callary01
Michael Del Zotto,183,2010,19,NYR,D,80,9,28,37,-20,32,5.2,5,4,0,1,10,18,0,81,11.1,1518,18:58,92.0,162,0.0,0.0,,delzomi01
Alex Goligoski,184,2010,24,PIT,D,69,8,29,37,7,22,6.5,6,2,0,0,14,15,0,98,8.2,1478,21:25,93.0,48,0.0,0.0,,goligal01
Andy Greene,185,2010,27,NJD,D,78,6,31,37,9,14,8.0,2,4,0,4,19,11,1,86,7.0,1836,23:32,155.0,55,0.0,0.0,,greenan01
Daymond Langkow,186,2010,33,CGY,C,72,14,23,37,2,30,3.4,12,1,1,2,13,8,2,126,11.1,1362,18:55,55.0,80,488.0,630.0,43.6,langkda01
Peter Mueller,187,2010,21,TOT,C,69,13,24,37,-1,16,3.7,9,4,0,2,17,7,0,124,10.5,965,13:59,12.0,39,18.0,25.0,41.9,muellpe01
Brian Rolston,188,2010,36,NJD,C,80,20,17,37,2,22,4.2,13,7,0,3,11,6,0,232,8.6,1354,16:56,19.0,91,32.0,31.0,50.8,rolstbr01
Cory Stillman,189,2010,36,FLA,LW,58,15,22,37,-3,22,3.7,12,3,0,4,16,6,0,126,11.9,1019,17:34,22.0,66,18.0,11.0,62.1,stillco01
Marco Sturm,190,2010,31,BOS,LW,76,22,15,37,14,30,5.0,17,4,1,2,9,6,0,203,10.8,1275,16:46,24.0,69,2.0,9.0,18.2,sturmma01
Ryan Suter,191,2010,25,NSH,D,82,4,33,37,4,48,6.8,2,2,0,1,18,15,0,125,3.2,1966,23:59,112.0,55,0.0,1.0,0.0,suterry01
Alex Tanguay,192,2010,30,TBL,LW,80,10,27,37,-2,32,2.8,7,3,0,2,23,4,0,91,11.0,1263,15:47,30.0,42,11.0,13.0,45.8,tangual01
Derick Brassard,193,2010,22,CBJ,C,79,9,27,36,-17,48,2.0,5,4,0,0,21,6,0,125,7.2,1180,14:57,11.0,97,210.0,293.0,41.7,brassde01
Shawn Horcoff,194,2010,31,EDM,C,77,13,23,36,-29,51,1.5,9,4,0,1,15,6,2,123,10.6,1496,19:26,62.0,33,609.0,707.0,46.3,horcosh01
Jack Johnson,195,2010,23,LAK,D,80,8,28,36,-15,48,5.4,5,3,0,0,18,10,0,130,6.2,1809,22:37,85.0,143,0.0,0.0,,johnsja02
Nikolai Kulemin,196,2010,23,TOR,LW,78,16,20,36,0,16,3.2,15,0,1,3,18,2,0,145,11.0,1277,16:22,41.0,136,27.0,39.0,40.9,kulemni01
Steve Ott,197,2010,27,DAL,C,73,22,14,36,-14,153,3.5,13,8,1,2,10,3,1,146,15.1,1202,16:28,19.0,251,200.0,152.0,56.8,ottst01
Devin Setoguchi,198,2010,23,SJS,RW,70,20,16,36,0,19,4.0,12,8,0,4,14,2,0,165,12.1,1071,15:18,18.0,124,3.0,7.0,30.0,setogde01
Raffi Torres,199,2010,28,TOT,LW,74,19,17,36,-11,34,3.7,12,7,0,3,14,3,0,120,15.8,1001,13:32,15.0,84,18.0,32.0,36.0,torrera01
Josh Bailey,200,2010,20,NYI,C,73,16,19,35,5,18,3.7,12,3,1,2,12,7,0,112,14.3,1106,15:09,36.0,67,171.0,255.0,40.1,bailejo01
Matt Carle,201,2010,25,PHI,D,80,6,29,35,19,16,8.2,4,2,0,1,17,12,0,137,4.4,1871,23:23,137.0,35,0.0,0.0,,carlema01
Blake Comeau,202,2010,23,NYI,RW,61,17,18,35,-2,40,3.8,16,0,1,2,12,3,3,133,12.8,940,15:25,31.0,111,10.0,11.0,47.6,comeabl01
Valtteri Filppula,203,2010,25,DET,C,55,11,24,35,-4,24,3.2,9,1,1,1,16,7,1,114,9.6,1003,18:14,25.0,34,292.0,266.0,52.3,filppva01
Mikhail Grabovski,204,2010,26,TOR,C,59,10,25,35,3,10,3.1,7,2,1,3,22,3,0,126,7.9,991,16:48,27.0,26,366.0,369.0,49.8,grabomi01
Clarke MacArthur,205,2010,24,TOT,LW,81,16,19,35,-16,49,2.7,11,4,1,3,15,4,0,129,12.4,1190,14:42,32.0,61,66.0,85.0,43.7,macarcl01
Tuomo Ruutu,206,2010,26,CAR,C,54,14,21,35,-4,50,3.6,9,5,0,1,14,7,0,122,11.5,885,16:23,12.0,152,19.0,28.0,40.4,ruututu01
James van Riemsdyk,207,2010,20,PHI,LW,78,15,20,35,-1,30,3.8,11,4,0,6,17,3,0,173,8.7,1011,12:58,21.0,37,0.0,2.0,0.0,vanrija01
Marc-André Bergeron,208,2010,29,MTL,D,60,13,21,34,-7,16,5.7,6,7,0,4,6,15,0,123,10.6,904,15:04,47.0,57,0.0,0.0,,bergema02
Dustin Byfuglien,209,2010,24,CHI,D,82,17,17,34,-7,94,6.1,11,6,0,3,12,5,0,211,8.1,1346,16:25,38.0,215,1.0,1.0,50.0,byfugdu01
Jason Chimera,210,2010,30,TOT,LW,78,15,19,34,-1,98,3.0,14,1,0,1,19,0,0,160,9.4,1068,13:42,16.0,78,22.0,18.0,55.0,chimeja01
Daniel Cleary,211,2010,31,DET,LW,64,15,19,34,-3,29,3.4,13,2,0,2,14,5,0,140,10.7,1103,17:14,25.0,119,59.0,60.0,49.6,clearda01
Ed Jovanovski,212,2010,33,PHX,D,66,10,24,34,-12,55,5.5,5,5,0,2,13,9,2,117,8.5,1428,21:38,106.0,105,0.0,1.0,0.0,jovaned01
Bryan Little,213,2010,22,ATL,C,79,13,21,34,-6,20,2.4,10,3,0,1,18,3,0,165,7.9,1244,15:45,18.0,45,68.0,86.0,44.2,littlbr01
Andrei Markov,214,2010,31,MTL,D,45,6,28,34,11,32,6.6,2,4,0,1,15,12,1,85,7.1,1071,23:48,61.0,47,0.0,0.0,,markoan01
Milan Michálek,215,2010,25,OTT,RW,66,22,12,34,-12,18,3.6,12,8,2,3,8,4,0,163,13.5,1205,18:15,30.0,77,4.0,4.0,50.0,michami01
Patrick O'Sullivan,216,2010,24,EDM,C,73,11,23,34,-35,32,1.2,7,3,1,3,14,9,0,191,5.8,1279,17:31,51.0,32,71.0,124.0,36.4,osullpa01
Drew Stafford,217,2010,24,BUF,RW,71,14,20,34,4,35,3.5,9,5,0,1,14,6,0,181,7.7,1027,14:28,15.0,59,41.0,45.0,47.7,staffdr01
Anton Strålman,218,2010,23,CBJ,D,73,6,28,34,-17,37,4.4,2,4,0,0,10,18,0,121,5.0,1496,20:29,55.0,63,0.0,0.0,,stralan01
Joel Ward,219,2010,29,NSH,RW,71,13,21,34,-5,18,2.8,9,3,1,1,20,1,0,134,9.7,1246,17:33,62.0,42,31.0,50.0,38.3,wardjo02
Curtis Glencross,220,2010,27,CGY,LW,67,15,18,33,11,58,4.0,10,2,3,2,15,2,1,117,12.8,1053,15:43,28.0,78,9.0,14.0,39.1,glenccu01
Martin Hanzal,221,2010,22,PHX,C,81,11,22,33,0,104,2.3,9,2,0,0,18,4,0,147,7.5,1497,18:29,41.0,171,552.0,536.0,50.7,hanzama01
Andrei Kostitsyn,222,2010,24,MTL,LW,59,15,18,33,1,32,3.8,9,6,0,2,15,3,0,136,11.0,943,15:59,17.0,102,1.0,5.0,16.7,kostian01
Manny Malhotra,223,2010,29,SJS,C,71,14,19,33,17,41,3.7,12,2,0,4,13,6,0,111,12.6,1109,15:37,38.0,66,415.0,249.0,62.5,malhoma01
Owen Nolan,224,2010,37,MIN,RW,73,16,17,33,-12,40,2.9,11,4,1,3,12,5,0,151,10.6,1212,16:36,20.0,51,184.0,206.0,47.2,nolanow01
Michael Ryder,225,2010,29,BOS,RW,82,18,15,33,3,35,3.7,11,7,0,1,12,3,0,191,9.4,1254,15:18,24.0,108,2.0,13.0,13.3,rydermi01
Marc Savard,226,2010,32,BOS,C,41,10,23,33,2,14,3.6,4,6,0,2,12,11,0,90,11.1,762,18:35,11.0,13,307.0,320.0,49.0,savarma01
Kyle Brodziak,227,2010,25,MIN,C,82,9,23,32,-3,22,2.3,9,0,0,3,20,3,0,140,6.4,1257,15:20,52.0,69,484.0,517.0,48.4,brodzky01
Carlo Colaiacovo,228,2010,27,STL,D,67,7,25,32,8,60,6.3,2,4,1,1,21,3,1,74,9.5,1159,17:18,52.0,52,1.0,0.0,100.0,colaica01
Nigel Dawes,229,2010,24,CGY,LW,66,14,18,32,1,18,3.5,10,4,0,2,13,5,0,96,14.6,960,14:32,32.0,66,0.0,1.0,0.0,dawesni01
Chris Drury,230,2010,33,NYR,C,77,14,18,32,-10,31,2.4,12,2,0,1,11,6,1,148,9.5,1369,17:47,97.0,67,638.0,568.0,52.9,drurych01
Radek Dvořák,231,2010,32,FLA,RW,76,14,18,32,-7,20,2.4,10,1,3,1,16,2,0,140,10.0,1325,17:26,52.0,50,3.0,14.0,17.6,dvorara01
Chris Kelly,232,2010,29,OTT,C,81,15,17,32,-7,38,2.8,15,0,0,3,17,0,0,112,13.4,1212,14:58,44.0,65,403.0,476.0,45.8,kellych01
Chris Kunitz,233,2010,30,PIT,LW,50,13,19,32,3,39,3.5,10,2,1,0,14,5,0,131,9.9,822,16:26,15.0,106,6.0,9.0,40.0,kunitch01
Dion Phaneuf,234,2010,24,TOT,D,81,12,20,32,1,83,7.0,7,5,0,3,9,11,0,225,5.3,1964,24:14,100.0,194,0.0,0.0,,phanedi01
Ryan Potulny,235,2010,25,EDM,C,64,15,17,32,-21,28,2.4,7,7,1,2,13,3,1,152,9.9,1042,16:17,67.0,39,379.0,423.0,47.3,potulry01
Dennis Seidenberg,236,2010,28,TOT,D,79,4,28,32,6,39,6.4,2,2,0,1,20,7,1,153,2.6,1811,22:55,215.0,166,0.0,1.0,0.0,seidede01
Keith Tkachuk,237,2010,37,STL,LW,67,13,19,32,-2,56,3.4,8,5,0,1,13,5,1,120,10.8,905,13:30,13.0,98,389.0,306.0,56.0,tkachke01
Fedor Tyutin,238,2010,26,CBJ,D,80,6,26,32,-7,49,5.4,3,3,0,2,11,15,0,149,4.0,1882,23:31,124.0,84,1.0,2.0,33.3,tyutife01
Scottie Upshall,239,2010,26,PHX,RW,49,18,14,32,5,50,4.4,16,2,0,4,13,1,0,119,15.1,737,15:03,13.0,80,7.0,10.0,41.2,upshasc01
Sean Avery,240,2010,29,NYR,C,69,11,20,31,0,160,3.1,8,3,0,1,14,6,0,139,7.9,923,13:23,17.0,145,4.0,10.0,28.6,averyse01
Tom Gilbert,241,2010,27,EDM,D,82,5,26,31,-10,16,4.9,3,1,1,0,17,8,1,98,5.1,1839,22:25,162.0,52,0.0,0.0,,gilbeto01
John-Michael Liles,242,2010,29,COL,D,59,6,25,31,-2,30,4.5,3,3,0,2,8,17,0,96,6.3,1089,18:28,89.0,40,0.0,0.0,,lilesjo01
Richard Park,243,2010,33,NYI,C,81,9,22,31,-9,28,1.6,8,0,1,4,21,1,0,146,6.2,1276,15:45,56.0,39,536.0,504.0,51.5,parkri01
Rob Blake*,244,2010,40,SJS,D,70,7,23,30,14,60,6.3,3,4,0,1,18,4,1,182,3.8,1495,21:21,114.0,68,0.0,0.0,,blakero01
Matt Cooke,245,2010,31,PIT,LW,79,15,15,30,17,106,3.4,13,2,0,1,13,1,1,105,14.3,1168,14:47,53.0,180,13.0,11.0,54.2,cookema01
Ruslan Fedotenko,246,2010,31,PIT,LW,80,11,19,30,-17,50,1.6,8,3,0,3,15,4,0,158,7.0,1172,14:39,46.0,129,10.0,18.0,35.7,fedotru01
Vernon Fiddler,247,2010,29,PHX,C,76,8,22,30,13,46,2.9,5,0,3,1,22,0,0,119,6.7,1090,14:21,47.0,94,579.0,530.0,52.2,fiddlve01
Mark Giordano,248,2010,26,CGY,D,82,11,19,30,17,81,8.0,6,5,0,1,10,9,0,111,9.9,1709,20:50,124.0,151,0.0,0.0,,giordma01
Marcel Goc,249,2010,26,NSH,C,73,12,18,30,10,14,3.1,12,0,0,1,18,0,0,118,10.2,1072,14:41,26.0,51,475.0,437.0,52.1,gocma01
Mike Modano*,250,2010,39,DAL,C,59,14,16,30,-6,22,3.0,11,3,0,2,9,7,0,115,12.2,844,14:18,11.0,22,427.0,420.0,50.4,modanmi01
Brent Seabrook,251,2010,24,CHI,D,78,4,26,30,20,59,6.9,4,0,0,2,18,6,2,129,3.1,1811,23:13,153.0,208,0.0,0.0,,seabrbr01
Dennis Wideman,252,2010,26,BOS,D,76,6,24,30,-14,34,5.5,4,2,0,2,11,11,2,146,4.1,1790,23:33,110.0,98,0.0,0.0,,widemde01
James Wisniewski,253,2010,25,ANA,D,69,3,27,30,-5,56,4.5,1,2,0,0,17,7,3,146,2.1,1680,24:21,102.0,129,0.0,0.0,,wisnija01
Colby Armstrong,254,2010,27,ATL,RW,79,15,14,29,6,61,2.7,14,0,1,1,10,2,2,101,14.9,1169,14:48,29.0,74,10.0,10.0,50.0,armstco01
Jay Bouwmeester,255,2010,26,CGY,D,82,3,26,29,-4,48,5.8,2,1,0,0,13,11,2,130,2.3,2125,25:55,125.0,72,0.0,0.0,,bouwmja01
Robert Lang,256,2010,39,PHX,C,64,9,20,29,-4,28,2.4,6,3,0,1,11,9,0,84,10.7,965,15:05,21.0,30,372.0,351.0,51.5,langro01
Jay McClement,257,2010,26,STL,C,82,11,18,29,0,22,2.1,11,0,0,3,16,0,2,109,10.1,1372,16:44,52.0,66,701.0,711.0,49.6,mccleja01
Glen Metropolit,258,2010,35,MTL,C,69,16,13,29,-1,24,3.4,6,10,0,1,10,3,0,115,13.9,936,13:34,29.0,32,327.0,334.0,49.5,metrogl01
Derek Morris,259,2010,31,TOT,D,76,4,25,29,2,37,6.1,2,2,0,0,14,11,0,120,3.3,1630,21:27,110.0,64,0.0,1.0,0.0,morride01
Rostislav Olesz,260,2010,24,FLA,C,78,14,15,29,-4,28,2.4,11,3,0,3,12,3,0,178,7.9,1201,15:24,34.0,81,2.0,7.0,22.2,oleszro01
Kyle Quincey,261,2010,24,COL,D,79,6,23,29,9,76,5.8,5,1,0,0,12,10,1,139,4.3,1865,23:37,143.0,115,0.0,1.0,0.0,quincky01
Peter Regin,262,2010,23,OTT,C,75,13,16,29,10,20,3.3,12,1,0,1,12,4,0,135,9.6,967,12:54,26.0,68,238.0,296.0,44.6,reginpe01
Sergei Samsonov,263,2010,31,CAR,LW,72,14,15,29,-15,32,2.3,12,2,0,2,10,5,0,104,13.5,963,13:23,17.0,34,0.0,3.0,0.0,samsose01
Justin Williams,264,2010,28,LAK,RW,49,10,19,29,3,39,2.9,9,1,0,1,13,6,0,140,7.1,802,16:23,17.0,34,4.0,7.0,36.4,williju01
Artem Anisimov,265,2010,21,NYR,C,82,12,16,28,-2,32,2.6,11,1,0,2,15,1,0,124,9.7,1058,12:54,41.0,45,310.0,380.0,44.9,anisiar01
Adrian Aucoin,266,2010,36,PHX,D,82,8,20,28,2,56,6.3,7,1,0,2,9,11,0,144,5.6,1849,22:33,67.0,131,1.0,0.0,100.0,aucoiad01
Keith Ballard,267,2010,27,FLA,D,82,8,20,28,-7,88,5.1,7,1,0,1,11,8,1,90,8.9,1837,22:24,201.0,156,0.0,0.0,,ballake01
Andrew Cogliano,268,2010,22,EDM,C,82,10,18,28,-5,31,1.9,9,1,0,1,16,2,0,139,7.2,1162,14:11,28.0,76,160.0,211.0,43.1,coglian01
Trent Hunter,269,2010,29,NYI,RW,61,11,17,28,3,18,2.6,8,3,0,1,14,3,0,159,6.9,926,15:11,18.0,126,2.0,7.0,22.2,huntetr01
Filip Kuba,270,2010,33,OTT,D,53,3,25,28,-5,28,4.3,1,2,0,0,16,9,0,90,3.3,1211,22:51,86.0,27,0.0,1.0,0.0,kubafi01
Chad Larose,271,2010,27,CAR,RW,56,11,17,28,-2,24,2.6,10,0,1,0,17,0,0,138,8.0,879,15:42,14.0,115,2.0,10.0,16.7,larosch01
Dominic Moore,272,2010,29,TOT,C,69,10,18,28,-3,43,2.2,6,2,2,0,18,0,0,119,8.4,1024,14:50,34.0,57,365.0,298.0,55.1,mooredo01
Benoît Pouliot,273,2010,23,TOT,LW,53,17,11,28,8,43,3.9,13,4,0,3,9,2,0,111,15.3,820,15:28,19.0,61,5.0,6.0,45.5,poulibe01
Sami Salo,274,2010,35,VAN,D,68,9,19,28,14,18,5.9,3,6,0,3,10,7,2,119,7.6,1406,20:41,60.0,43,0.0,0.0,,salosa01
Tyler Bozak,275,2010,23,TOR,C,37,8,19,27,-5,6,2.2,6,2,0,1,16,3,0,51,15.7,712,19:14,15.0,52,358.0,290.0,55.2,bozakty01
Aleš Kotalík,276,2010,31,TOT,RW,71,11,16,27,-17,67,1.8,6,5,0,4,4,12,0,172,6.4,1007,14:11,23.0,116,5.0,5.0,50.0,kotalal01
Kris Letang,277,2010,22,PIT,D,73,3,24,27,1,51,4.5,3,0,0,0,19,5,0,174,1.7,1574,21:34,95.0,116,0.0,0.0,,letankr01
Robert Nilsson,278,2010,25,EDM,C,60,11,16,27,-17,12,1.9,8,3,0,1,11,5,0,104,10.6,885,14:45,34.0,30,1.0,2.0,33.3,nilssro01
Brad Richardson,279,2010,24,LAK,RW,81,11,16,27,1,37,2.3,10,0,1,4,15,0,1,148,7.4,1041,12:51,17.0,123,188.0,202.0,48.2,richabr02
Marc Staal,280,2010,23,NYR,D,82,8,19,27,11,44,7.0,8,0,0,2,19,0,0,78,10.3,1897,23:08,97.0,178,0.0,0.0,,staalma01
Dainius Zubrus,281,2010,31,NJD,RW,51,10,17,27,4,28,2.9,9,1,0,4,14,2,1,86,11.6,840,16:29,24.0,61,194.0,206.0,48.5,zubruda01
François Beauchemin,282,2010,29,TOR,D,82,5,21,26,-13,33,3.9,1,4,0,1,15,6,0,170,2.9,2088,25:28,155.0,88,3.0,1.0,75.0,beaucfr01
Patrik Berglund,283,2010,21,STL,C,71,13,13,26,-5,16,2.5,7,6,0,4,10,3,0,129,10.1,959,13:30,11.0,70,220.0,284.0,43.7,berglpa01
Erik Christensen,284,2010,26,TOT,C,58,8,18,26,11,26,2.8,7,1,0,1,15,3,0,86,9.3,861,14:51,16.0,52,329.0,345.0,48.8,chriser01
Nick Foligno,285,2010,22,OTT,LW,61,9,17,26,6,53,2.6,7,2,0,2,13,4,0,83,10.8,873,14:19,23.0,78,17.0,33.0,34.0,foligni01
Ron Hainsey,286,2010,28,ATL,D,80,5,21,26,-6,39,4.1,5,0,0,0,14,5,2,121,4.1,1771,22:08,148.0,42,0.0,0.0,,hainsro01
Roman Hamrlík,287,2010,35,MTL,D,75,6,20,26,-2,56,5.5,4,2,0,1,12,7,1,100,6.0,1758,23:26,157.0,59,0.0,0.0,,hamrlro01
Evander Kane,288,2010,18,ATL,C,66,14,12,26,2,62,2.6,13,0,1,3,12,0,0,127,11.0,924,14:00,24.0,97,14.0,12.0,53.8,kaneev01
Erik Karlsson,289,2010,19,OTT,D,60,5,21,26,-5,24,4.3,4,1,0,0,12,9,0,112,4.5,1207,20:07,48.0,43,0.0,0.0,,karlser01
Tim Kennedy,290,2010,23,BUF,LW,78,10,16,26,-3,50,2.0,9,1,0,3,15,1,0,98,10.2,1010,12:57,20.0,83,132.0,262.0,33.5,kenneti01
Vyacheslav Kozlov,291,2010,37,ATL,LW,55,8,18,26,-15,33,1.4,5,3,0,1,9,9,0,113,7.1,840,15:16,10.0,17,6.0,9.0,40.0,kozlovy01
Jordan Leopold,292,2010,29,TOT,D,81,11,15,26,-2,28,5.5,10,1,0,3,14,1,0,95,11.6,1777,21:56,138.0,68,0.0,0.0,,leopojo01
Ryan O'Reilly,293,2010,18,COL,C,81,8,18,26,4,18,1.2,6,0,2,2,18,0,0,135,5.9,1358,16:46,53.0,37,485.0,529.0,47.8,oreilry01
Jarkko Ruutu,294,2010,34,OTT,LW,82,12,14,26,-2,121,2.2,12,0,0,1,12,1,1,106,11.3,1095,13:21,43.0,133,5.0,19.0,20.8,ruutuja01
Todd White,295,2010,34,ATL,C,65,7,19,26,-11,24,1.2,5,2,0,3,11,8,0,92,7.6,991,15:15,28.0,31,401.0,344.0,53.8,whiteto02
Tyler Kennedy,296,2010,23,PIT,C,64,13,12,25,10,31,3.0,12,1,0,4,12,0,0,175,7.4,805,12:35,12.0,66,27.0,37.0,42.2,kennety01
Brooks Orpik,297,2010,29,PIT,D,73,2,23,25,6,64,4.5,2,0,0,0,21,1,1,61,3.3,1467,20:06,112.0,254,0.0,0.0,,orpikbr01
Rob Schremp,298,2010,23,NYI,C,44,7,18,25,-4,8,2.2,2,5,0,0,13,5,0,74,9.5,612,13:54,18.0,18,187.0,208.0,47.3,schrero01
Kyle Wellwood,299,2010,26,VAN,C,75,14,11,25,6,12,2.4,11,3,0,2,9,2,0,98,14.3,1040,13:52,18.0,30,390.0,335.0,53.8,wellwky01
Arron Asham,300,2010,31,PHI,RW,72,10,14,24,-2,126,2.4,10,0,0,2,14,0,0,91,11.0,725,10:04,16.0,92,2.0,11.0,15.4,ashamar01
Dustin Boyd,301,2010,23,TOT,C,78,11,13,24,6,19,2.5,11,0,0,3,10,2,1,112,9.8,954,12:14,42.0,80,244.0,228.0,51.7,boyddu01
Matt Bradley,302,2010,31,WSH,RW,77,10,14,24,6,47,1.9,9,0,1,5,14,0,0,98,10.2,849,11:02,19.0,112,11.0,17.0,39.3,bradlma01
David Clarkson,303,2010,25,NJD,RW,46,11,13,24,3,85,2.9,8,3,0,2,10,3,0,106,10.4,664,14:27,13.0,99,6.0,14.0,30.0,clarkda03
Dan Girardi,304,2010,25,NYR,D,82,6,18,24,-2,53,5.2,4,1,1,1,15,3,0,108,5.6,1762,21:29,180.0,178,0.0,0.0,,girarda01
Dan Hamhuis,305,2010,27,NSH,D,78,5,19,24,4,49,5.1,5,0,0,0,18,1,0,115,4.3,1658,21:15,95.0,148,0.0,0.0,,hamhuda01
Darren Helm,306,2010,23,DET,C,75,11,13,24,-2,18,1.9,8,0,3,3,13,0,0,165,6.7,1087,14:30,48.0,185,437.0,428.0,50.5,helmda01
Scott Parse,307,2010,25,LAK,C,59,11,13,24,13,22,3.2,11,0,0,1,13,0,0,78,14.1,621,10:32,28.0,50,6.0,5.0,54.5,parsesc01
Chris Phillips,308,2010,31,OTT,D,82,8,16,24,8,45,6.2,6,1,1,2,12,3,1,82,9.8,1833,22:21,142.0,97,0.0,0.0,,phillch02
Tom Poti,309,2010,32,WSH,D,70,4,20,24,26,42,4.7,2,2,0,0,16,4,0,69,5.8,1498,21:24,121.0,19,0.0,0.0,,potito01
Darcy Tucker,310,2010,34,COL,C,71,10,14,24,-3,47,1.9,7,3,0,1,7,7,0,73,13.7,860,12:07,24.0,87,29.0,16.0,64.4,tuckeda01
Sean Bergenheim,311,2010,25,NYI,LW,63,10,13,23,1,45,2.0,8,0,2,0,12,0,1,133,7.5,886,14:04,37.0,127,5.0,12.0,29.4,bergese01
