Player,Rk,Year,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
Nail Yakupov,313,2014,20,EDM,RW,63,11,13,24,-33,36,1.1,7,4,0,1,11,2,0,122,9.0,902,14:19,23.0,64,0.0,0.0,,yakupna01
Johnny Boychuk,314,2014,30,BOS,D,75,5,18,23,31,45,6.4,5,0,0,1,15,0,3,142,3.5,1589,21:12,151.0,158,0.0,0.0,,boychjo01
Danny DeKeyser,315,2014,23,DET,D,65,4,19,23,10,30,5.1,2,1,1,0,16,3,0,84,4.8,1407,21:38,116.0,64,0.0,0.0,,dekeyda01
Vernon Fiddler,316,2014,33,DAL,C,76,6,17,23,3,37,1.6,6,0,0,1,14,1,2,109,5.5,1010,13:17,52.0,44,504.0,463.0,52.1,fiddlve01
Shawn Matthias,317,2014,25,TOT,C,77,12,11,23,-3,26,2.2,12,0,0,0,11,0,0,127,9.4,1002,13:01,29.0,93,183.0,250.0,42.3,matthsh01
Marc Methot,318,2014,28,OTT,D,75,6,17,23,0,28,4.1,6,0,0,1,14,3,0,117,5.1,1632,21:45,110.0,181,0.0,0.0,,methoma01
Steve Ott,319,2014,31,TOT,C,82,9,14,23,-38,92,0.0,3,6,0,1,12,2,0,127,7.1,1495,18:14,35.0,246,494.0,423.0,53.9,ottst01
Brad Richardson,320,2014,28,VAN,RW,73,11,12,23,1,39,2.3,8,1,2,2,11,0,1,85,12.9,1088,14:54,52.0,63,533.0,433.0,55.2,richabr02
Jakob Silfverberg,321,2014,23,ANA,RW,52,10,13,23,2,12,2.3,7,1,2,1,13,0,0,119,8.4,742,14:16,20.0,31,1.0,11.0,8.3,silfvja01
Ryan Smyth,322,2014,37,EDM,LW,72,10,13,23,-18,44,1.2,5,5,0,1,11,2,0,129,7.8,1111,15:25,29.0,58,91.0,91.0,50.0,smythry01
Patrick Wiercioch,323,2014,23,OTT,D,53,4,19,23,-1,20,3.4,1,3,0,0,10,9,0,97,4.1,868,16:22,48.0,54,0.0,2.0,0.0,wiercpa01
Patrick Dwyer,324,2014,30,CAR,RW,75,8,14,22,-2,14,1.7,6,0,2,2,14,0,0,134,6.0,1099,14:39,48.0,107,9.0,15.0,37.5,dwyerpa01
Alexander Edler,325,2014,27,VAN,D,63,7,15,22,-39,50,1.8,3,4,0,0,7,8,0,178,3.9,1467,23:17,136.0,112,2.0,1.0,66.7,edleral01
Zemgus Girgensons,326,2014,20,BUF,C,70,8,14,22,-6,14,1.8,7,0,1,1,13,0,1,115,7.0,1072,15:19,43.0,161,100.0,140.0,41.7,girgeze01
Sergei Gonchar,327,2014,39,DAL,D,76,2,20,22,-12,20,2.5,1,1,0,1,7,13,0,89,2.2,1338,17:37,80.0,70,0.0,0.0,,gonchse01
Radko Gudas,328,2014,23,TBL,D,73,3,19,22,2,152,3.8,2,1,0,1,16,3,0,114,2.6,1396,19:08,138.0,273,0.0,0.0,,gudasra01
Dan Hamhuis,329,2014,31,VAN,D,79,5,17,22,13,26,6.6,5,0,0,0,14,3,0,150,3.3,1893,23:57,130.0,87,0.0,0.0,,hamhuda01
Martin Havlát,330,2014,32,SJS,RW,48,12,10,22,14,10,3.2,11,1,0,2,9,1,0,72,16.7,707,14:43,14.0,9,0.0,4.0,0.0,havlama01
Thomas Hickey,331,2014,24,NYI,D,82,4,18,22,5,34,4.6,4,0,0,0,16,1,1,96,4.2,1547,18:52,132.0,72,0.0,0.0,,hicketh01
Kris Letang,332,2014,26,PIT,D,37,11,11,22,-8,16,4.0,5,6,0,1,5,6,0,108,10.2,897,24:14,51.0,43,0.0,0.0,,letankr01
Andrei Loktionov,333,2014,23,TOT,C,68,7,15,22,-2,14,1.9,5,2,0,2,11,4,0,78,9.0,883,12:59,15.0,33,154.0,215.0,41.7,loktian01
Alec Martinez,334,2014,26,LAK,D,61,11,11,22,17,14,6.5,8,3,0,2,6,5,0,79,13.9,957,15:41,75.0,96,0.0,0.0,,martial01
Andrej Meszároš,335,2014,28,TOT,D,52,7,15,22,5,40,4.3,6,1,0,0,14,1,0,84,8.3,925,17:47,64.0,67,0.0,0.0,,meszaan01
Dave Moss,336,2014,32,PHX,RW,79,8,14,22,-1,18,1.3,8,0,0,1,12,2,0,151,5.3,1158,14:39,49.0,120,21.0,30.0,41.2,mossda01
Tyler Myers,337,2014,23,BUF,D,62,9,13,22,-26,58,3.7,6,3,0,0,7,6,0,99,9.1,1358,21:54,81.0,107,0.0,0.0,,myersty01
Michael Raffl,338,2014,25,PHI,LW,68,9,13,22,2,28,2.0,9,0,0,3,13,0,0,101,8.9,883,12:59,44.0,113,52.0,41.0,55.9,rafflmi01
Zack Smith,339,2014,25,OTT,C,82,13,9,22,-9,111,1.1,12,0,1,4,7,1,1,154,8.4,1274,15:32,28.0,175,680.0,611.0,52.7,smithza01
Paul Byron,340,2014,24,CGY,C,47,7,14,21,6,27,2.3,4,2,1,1,10,1,3,46,15.2,679,14:27,10.0,63,7.0,25.0,21.9,byronpa01
Gregory Campbell,341,2014,30,BOS,C,82,8,13,21,1,47,1.4,7,0,1,2,11,1,1,84,9.5,976,11:54,46.0,134,358.0,391.0,47.8,campbgr01
Justin Fontaine,342,2014,26,MIN,RW,66,13,8,21,6,26,2.7,12,1,0,1,7,1,0,79,16.5,809,12:15,23.0,9,2.0,0.0,100.0,fontaju01
Paul Gaustad,343,2014,31,NSH,C,75,10,11,21,-6,61,1.4,10,0,0,0,11,0,0,74,13.5,1036,13:48,55.0,122,696.0,504.0,58.0,gaustpa01
Boyd Gordon,344,2014,30,EDM,C,74,8,13,21,-15,20,0.9,6,1,1,1,9,3,1,80,10.0,1092,14:45,89.0,27,843.0,649.0,56.5,gordobo01
Elias Lindholm,345,2014,19,CAR,C,58,9,12,21,-14,4,1.5,5,4,0,2,9,3,0,70,12.9,843,14:32,17.0,51,106.0,123.0,46.3,lindhel01
Ryan Murray,346,2014,20,CBJ,D,66,4,17,21,4,10,4.5,1,3,0,0,12,4,1,62,6.5,1311,19:52,94.0,25,0.0,0.0,,murrary01
Eric Nystrom,347,2014,30,NSH,LW,79,15,6,21,-25,60,0.9,14,0,1,1,6,0,0,120,12.5,1174,14:52,35.0,154,2.0,8.0,20.0,nystrer01
Michael Stone,348,2014,23,PHX,D,70,8,13,21,-10,38,3.6,6,2,0,1,8,4,1,105,7.6,1274,18:12,114.0,153,0.0,0.0,,stonemi01
Sami Vatanen,349,2014,22,ANA,D,48,6,15,21,9,22,3.9,4,2,0,0,10,5,0,73,8.2,838,17:27,47.0,66,0.0,0.0,,vatansa01
Dennis Wideman,350,2014,30,CGY,D,46,4,17,21,-15,18,2.8,2,2,0,0,14,2,1,102,3.9,1044,22:42,75.0,62,0.0,0.0,,widemde01
Jordie Benn,351,2014,26,DAL,D,78,3,17,20,16,30,4.9,2,1,0,0,15,1,1,91,3.3,1494,19:09,121.0,117,1.0,0.0,100.0,bennjo01
Kyle Chipchura,352,2014,27,PHX,C,80,5,15,20,3,45,1.6,5,0,0,0,15,0,0,46,10.9,777,9:43,9.0,116,176.0,155.0,53.2,chipcky01
Pascal Dupuis,353,2014,34,PIT,LW,39,7,13,20,6,8,2.1,7,0,0,0,13,0,0,97,7.2,690,17:42,29.0,68,2.0,4.0,33.3,dupuipa01
Jannik Hansen,354,2014,27,VAN,RW,71,11,9,20,-9,43,1.5,10,0,1,3,8,1,0,112,9.8,1112,15:40,22.0,99,12.0,17.0,41.4,hanseja01
Darren Helm,355,2014,27,DET,C,42,12,8,20,2,14,2.6,9,1,2,3,8,0,0,83,14.5,637,15:10,16.0,73,269.0,279.0,49.1,helmda01
Shawn Horcoff,356,2014,35,DAL,C,77,7,13,20,1,52,1.3,2,4,1,0,13,0,0,68,10.3,990,12:52,28.0,62,209.0,208.0,50.1,horcosh01
Rob Klinkhammer,357,2014,27,PHX,C,72,11,9,20,6,19,2.3,10,1,0,1,9,0,0,103,10.7,818,11:22,7.0,168,1.0,5.0,16.7,klinkro01
Nikolai Kulemin,358,2014,27,TOR,LW,70,9,11,20,-4,24,1.1,9,0,0,4,11,0,0,81,11.1,1136,16:14,63.0,153,38.0,70.0,35.2,kulemni01
James Sheppard,359,2014,25,SJS,LW,67,4,16,20,3,35,1.4,4,0,0,0,15,1,0,84,4.8,815,12:10,34.0,105,105.0,128.0,45.1,sheppja01
David Booth,360,2014,29,VAN,LW,66,9,10,19,1,18,1.9,9,0,0,0,9,1,0,117,7.7,889,13:28,17.0,121,13.0,10.0,56.5,boothda01
Jonas Brodin,361,2014,20,MIN,D,79,8,11,19,0,22,5.0,5,3,0,0,7,4,0,74,10.8,1888,23:54,117.0,33,0.0,0.0,,brodijo01
J.T. Brown,362,2014,23,TBL,RW,63,4,15,19,-9,6,0.7,4,0,0,0,12,2,1,113,3.5,821,13:02,32.0,70,7.0,15.0,31.8,brownjt01
Cal Clutterbuck,363,2014,26,NYI,RW,73,12,7,19,-9,50,1.3,9,0,3,1,6,0,1,172,7.0,1046,14:20,14.0,270,7.0,9.0,43.8,cluttca01
Marcus Foligno,364,2014,22,BUF,LW,74,7,12,19,-17,82,0.8,6,0,1,3,11,1,0,79,8.9,1115,15:04,43.0,206,146.0,155.0,48.5,foligma01
Nathan Horton,365,2014,28,CBJ,RW,36,5,14,19,-3,24,1.6,3,2,0,2,12,2,0,48,10.4,556,15:27,14.0,53,1.0,0.0,100.0,hortona01
Matt Irwin,366,2014,26,SJS,D,62,2,17,19,5,35,3.7,1,1,0,0,12,6,0,147,1.4,1167,18:49,93.0,62,0.0,1.0,0.0,irwinma01
Jakub Kindl,367,2014,26,DET,D,66,2,17,19,-4,24,3.0,2,0,0,0,10,7,0,93,2.2,1137,17:14,42.0,57,0.0,0.0,,kindlja01
Dmitry Kulikov,368,2014,23,FLA,D,81,8,11,19,-26,66,2.3,5,2,1,0,8,3,0,127,6.3,1757,21:42,92.0,125,0.0,0.0,,kulikdm01
Brendan Smith,369,2014,24,DET,D,71,5,14,19,-2,68,3.7,4,1,0,0,14,0,0,90,5.6,1306,18:23,69.0,57,0.0,0.0,,smithbr05
Karl Alzner,370,2014,25,WSH,D,82,2,16,18,-7,26,3.0,2,0,0,1,13,1,2,95,2.1,1684,20:32,158.0,73,0.0,0.0,,alzneka01
Mark Arcobello,371,2014,25,EDM,C,41,4,14,18,-7,8,1.2,3,1,0,1,12,2,0,70,5.7,618,15:04,23.0,78,206.0,198.0,51.0,arcobma01
Matt Bartkowski,372,2014,25,BOS,D,64,0,18,18,22,30,4.3,0,0,0,0,18,0,0,91,0.0,1250,19:32,56.0,155,0.0,0.0,,bartkma01
Brian Boyle,373,2014,29,NYR,C,82,6,12,18,1,56,1.1,5,1,0,1,9,1,2,137,4.4,1047,12:46,54.0,154,306.0,272.0,52.9,boylebr01
Andrew Ference,374,2014,34,EDM,D,71,3,15,18,-18,63,2.4,3,0,0,1,13,2,0,77,3.9,1495,21:04,108.0,135,2.0,1.0,66.7,ferenan01
Travis Hamonic,375,2014,23,NYI,D,69,3,15,18,2,68,3.9,1,2,0,0,14,1,0,134,2.2,1726,25:01,132.0,93,0.0,0.0,,hamontr01
Jimmy Hayes,376,2014,24,TOT,RW,55,11,7,18,-5,18,2.1,8,3,0,0,6,1,0,72,15.3,603,10:58,19.0,115,11.0,19.0,36.7,hayesji01
Chris Kelly,377,2014,33,BOS,C,57,9,9,18,2,32,1.5,8,0,1,0,9,0,0,69,13.0,838,14:42,29.0,72,283.0,296.0,48.9,kellych01
Nikita Kucherov,378,2014,20,TBL,RW,52,9,9,18,3,14,1.9,6,3,0,3,8,1,0,102,8.8,682,13:07,19.0,15,1.0,0.0,100.0,kucheni01
Ben Lovejoy,379,2014,29,ANA,D,78,5,13,18,21,39,4.5,5,0,0,2,12,1,0,107,4.7,1513,19:24,150.0,215,0.0,0.0,,lovejbe01
Derek MacKenzie,380,2014,32,CBJ,C,71,9,9,18,0,47,1.7,7,0,2,0,8,0,1,70,12.9,800,11:16,32.0,237,251.0,236.0,51.5,mackede01
Colin McDonald,381,2014,29,NYI,RW,70,8,10,18,-22,34,0.5,8,0,0,0,10,0,0,96,8.3,867,12:23,15.0,217,7.0,8.0,46.7,mcdonco01
Dominic Moore,382,2014,33,NYR,C,73,6,12,18,0,18,1.4,5,0,1,1,10,0,2,96,6.3,856,11:44,24.0,62,354.0,294.0,54.6,mooredo01
Daniel Paille,383,2014,29,BOS,LW,72,9,9,18,9,6,1.9,8,0,1,1,9,0,0,71,12.7,789,10:58,30.0,70,11.0,6.0,64.7,paillda01
Viktor Stålberg,384,2014,28,NSH,LW,70,8,10,18,-14,32,0.8,8,0,0,1,10,0,0,114,7.0,881,12:35,25.0,55,1.0,2.0,33.3,stalbvi01
Ryan Strome,385,2014,20,NYI,C,37,7,11,18,-1,8,1.8,3,4,0,1,8,3,0,89,7.9,562,15:11,8.0,29,165.0,209.0,44.1,stromry01
Jesse Winchester,386,2014,30,FLA,C,52,9,9,18,-2,38,1.9,8,1,0,2,9,0,0,100,9.0,662,12:44,21.0,65,63.0,67.0,48.5,winchje01
Joakim Andersson,387,2014,24,DET,C,65,8,9,17,-11,12,0.8,8,0,0,1,8,0,1,78,10.3,899,13:50,25.0,26,345.0,326.0,51.4,anderjo03
François Beauchemin,388,2014,33,ANA,D,70,4,13,17,26,39,4.7,3,1,0,1,11,1,1,100,4.0,1617,23:06,171.0,112,0.0,0.0,,beaucfr01
Justin Braun,389,2014,26,SJS,D,82,4,13,17,19,20,5.4,3,1,0,1,13,0,0,121,3.3,1721,20:59,146.0,77,0.0,0.0,,braunju01
Eric Brewer,390,2014,34,TBL,D,77,4,13,17,10,59,4.0,4,0,0,2,11,0,2,83,4.8,1352,17:33,99.0,139,0.0,0.0,,breweer01
Braydon Coburn,391,2014,28,PHI,D,82,5,12,17,-6,63,3.3,4,0,1,2,12,0,0,122,4.1,1840,22:27,115.0,109,0.0,0.0,,coburbr01
Andrew Desjardins,392,2014,27,SJS,C,81,3,14,17,-8,86,0.3,3,0,0,1,14,0,0,95,3.2,903,11:09,43.0,103,371.0,304.0,55.0,desjaan01
Brenden Dillon,393,2014,23,DAL,D,80,6,11,17,9,86,4.4,4,0,2,1,11,0,0,97,6.2,1687,21:06,148.0,165,0.0,0.0,,dillobr01
Alexei Emelin,394,2014,27,MTL,D,59,3,14,17,-1,59,3.6,2,1,0,0,12,2,0,58,5.2,1136,19:15,127.0,189,0.0,0.0,,emelial01
T.J. Galiardi,395,2014,25,CGY,LW,62,4,13,17,-13,21,0.4,3,0,1,0,12,0,1,100,4.0,906,14:37,43.0,77,62.0,93.0,40.0,galiatj01
Brian Gibbons,396,2014,25,PIT,C,41,5,12,17,5,6,1.9,4,1,0,0,11,0,1,29,17.2,490,11:57,19.0,24,9.0,13.0,40.9,gibbobr02
Colin Greening,397,2014,27,OTT,C,76,6,11,17,-15,41,-0.1,4,2,0,1,10,1,0,108,5.6,1045,13:45,30.0,225,22.0,37.0,37.3,greenco01
Carl Gunnarsson,398,2014,27,TOR,D,80,3,14,17,12,34,4.3,3,0,0,1,13,1,0,48,6.3,1553,19:25,176.0,166,0.0,0.0,,gunnaca01
Jan Hejda,399,2014,35,COL,D,78,6,11,17,8,40,4.0,6,0,0,0,11,0,0,75,8.0,1741,22:20,144.0,170,0.0,0.0,,hejdaja01
David Jones,400,2014,29,CGY,RW,48,9,8,17,1,10,1.8,7,2,0,1,8,0,0,104,8.7,742,15:28,31.0,102,38.0,35.0,52.1,jonesda01
Tyler Kennedy,401,2014,27,SJS,RW,67,4,13,17,-10,34,0.4,4,0,0,1,12,1,0,143,2.8,852,12:43,11.0,54,57.0,79.0,41.9,kennety01
Jamie McBain,402,2014,25,BUF,D,69,6,11,17,-13,14,3.9,4,2,0,0,7,3,1,98,6.1,1391,20:10,113.0,34,0.0,0.0,,mcbaija02
Derek Morris,403,2014,35,PHX,D,63,5,12,17,-2,41,3.5,5,0,0,0,11,1,0,82,6.1,1225,19:27,104.0,99,0.0,0.0,,morride01
Jeff Petry,404,2014,26,EDM,D,80,7,10,17,-22,42,2.6,6,1,0,0,9,1,0,96,7.3,1727,21:35,132.0,181,0.0,0.0,,petryje01
Sami Salo,405,2014,39,TBL,D,71,4,13,17,11,18,4.1,4,0,0,0,7,6,0,81,4.9,1292,18:11,66.0,57,0.0,0.0,,salosa01
Marco Scandella,406,2014,23,MIN,D,76,3,14,17,10,20,4.6,3,0,0,1,14,0,0,80,3.8,1430,18:49,102.0,70,0.0,0.0,,scandma01
Chris Tanev,407,2014,24,VAN,D,64,6,11,17,12,8,5.3,5,0,1,2,11,0,0,65,9.2,1327,20:44,136.0,25,0.0,0.0,,tanevch01
Todd Bertuzzi,408,2014,38,DET,RW,59,9,7,16,-17,40,0.6,3,6,0,0,6,1,0,100,9.0,865,14:39,14.0,72,9.0,9.0,50.0,bertuto01
Rene Bourque,409,2014,32,MTL,RW,63,9,7,16,-1,32,1.4,6,3,0,2,6,1,0,118,7.6,894,14:11,15.0,90,4.0,4.0,50.0,bourqre01
Chris Butler,410,2014,27,CGY,D,82,2,14,16,-23,39,2.1,2,0,0,1,13,0,1,83,2.4,1662,20:16,211.0,68,0.0,0.0,,butlech01
Casey Cizikas,411,2014,22,NYI,C,80,6,10,16,-12,30,0.1,5,1,0,1,7,1,2,79,7.6,1070,13:22,48.0,128,489.0,522.0,48.4,cizikca01
Blake Comeau,412,2014,27,CBJ,LW,61,5,11,16,-2,36,1.0,5,0,0,0,11,0,0,107,4.7,736,12:04,14.0,193,10.0,7.0,58.8,comeabl01
Erik Condra,413,2014,27,OTT,RW,76,6,10,16,0,30,0.8,5,0,1,0,9,0,1,85,7.1,885,11:39,44.0,28,1.0,14.0,6.7,condrer01
Calvin de Haan,414,2014,22,NYI,D,51,3,13,16,-7,30,2.4,2,1,0,1,11,2,0,71,4.2,1072,21:01,104.0,114,0.0,0.0,,dehaaca01
Michael Del Zotto,415,2014,23,TOT,D,67,3,13,16,-9,18,2.7,2,1,0,0,9,4,0,90,3.3,1153,17:12,75.0,78,0.0,1.0,0.0,delzomi01
Matt Donovan,416,2014,23,NYI,D,52,2,14,16,-9,26,2.0,1,1,0,0,9,5,0,86,2.3,940,18:04,72.0,68,0.0,0.0,,donovma01
Michal Handzuš,417,2014,36,CHI,C,59,4,12,16,0,16,0.6,3,0,1,2,11,0,1,50,8.0,805,13:39,55.0,35,329.0,335.0,49.5,handzmi01
Johnny Oduya,418,2014,32,CHI,D,77,3,13,16,11,38,3.5,3,0,0,1,12,0,1,83,3.6,1548,20:06,114.0,49,1.0,0.0,100.0,oduyajo01
Ryan Stanton,419,2014,24,VAN,D,64,1,15,16,5,32,3.6,1,0,0,0,15,0,0,65,1.5,942,14:43,81.0,97,1.0,0.0,100.0,stantry01
Nate Thompson,420,2014,29,TBL,C,81,9,7,16,3,27,1.0,7,0,2,1,7,0,0,105,8.6,1042,12:52,45.0,114,496.0,478.0,50.9,thompna01
Dale Weise,421,2014,25,TOT,RW,61,6,10,16,3,59,1.9,5,1,0,1,10,0,0,41,14.6,513,8:25,26.0,103,0.0,4.0,0.0,weiseda01
Bryan Bickell,422,2014,27,CHI,LW,59,11,4,15,-6,28,1.3,11,0,0,2,4,0,0,93,11.8,670,11:21,10.0,105,1.0,1.0,50.0,bickebr01
Lance Bouma,423,2014,23,CGY,LW,78,5,10,15,-4,41,0.5,4,0,1,0,10,0,0,82,6.1,983,12:36,87.0,181,22.0,63.0,25.9,boumala01
Alexandre Burrows,424,2014,32,VAN,LW,49,5,10,15,-9,71,0.6,3,2,0,0,5,4,1,104,4.8,873,17:49,33.0,84,23.0,32.0,41.8,burroal01
Jared Cowen,425,2014,23,OTT,D,68,6,9,15,0,45,3.0,6,0,0,2,8,1,0,68,8.8,1395,20:31,99.0,214,0.0,0.0,,cowenja01
Raphael Diaz,426,2014,28,TOT,D,63,2,13,15,-2,16,3.1,2,0,0,0,8,4,1,68,2.9,1133,17:59,127.0,36,0.0,1.0,0.0,diazra01
Ron Hainsey,427,2014,32,CAR,D,82,4,11,15,-9,45,3.3,4,0,0,1,10,0,1,72,5.6,1758,21:26,124.0,96,0.0,0.0,,hainsro01
Jay Harrison,428,2014,31,CAR,D,68,4,11,15,-1,44,3.3,3,1,0,1,6,5,0,103,3.9,1131,16:38,82.0,141,0.0,0.0,,harrija01
Erik Haula,429,2014,22,MIN,C,46,6,9,15,14,29,2.2,5,0,1,1,9,0,0,56,10.7,467,10:09,17.0,23,161.0,187.0,46.3,haulaer01
Barret Jackman,430,2014,32,STL,D,79,3,12,15,11,97,4.4,3,0,0,1,12,0,0,83,3.6,1416,17:56,130.0,96,0.0,1.0,0.0,jackmba01
Tomáš Jurčo,431,2014,21,DET,RW,36,8,7,15,0,14,1.8,6,2,0,0,6,1,0,77,10.4,485,13:28,9.0,67,0.0,0.0,,jurcoto01
Brooks Laich,432,2014,30,WSH,C,51,8,7,15,-7,16,0.8,6,1,1,1,4,2,1,75,10.7,880,17:15,35.0,62,203.0,257.0,44.1,laichbr01
Maxim Lapierre,433,2014,28,STL,C,71,9,6,15,-3,78,1.2,9,0,0,1,6,0,0,78,11.5,793,11:10,18.0,87,301.0,292.0,50.8,lapiema01
Ville Leino,434,2014,30,BUF,LW,58,0,15,15,-16,10,-0.1,0,0,0,0,9,6,0,38,0.0,837,14:26,25.0,26,125.0,162.0,43.6,leinovi01
Ryan Malone,435,2014,34,TBL,LW,57,5,10,15,-7,67,0.7,5,0,0,0,7,3,0,95,5.3,671,11:47,26.0,75,2.0,5.0,28.6,malonry01
Paul Martin,436,2014,32,PIT,D,39,3,12,15,-4,10,2.8,2,1,0,2,4,8,0,54,5.6,958,24:34,74.0,30,0.0,0.0,,martipa01
Drew Miller,437,2014,29,DET,LW,82,7,8,15,-11,21,0.0,7,0,0,1,8,0,0,117,6.0,1159,14:08,63.0,122,9.0,14.0,39.1,milledr01
John Moore,438,2014,23,NYR,D,74,4,11,15,7,25,4.1,4,0,0,2,9,2,0,115,3.5,1134,15:20,57.0,59,0.0,0.0,,moorejo01
Nikita Nikitin,439,2014,27,CBJ,D,66,2,13,15,9,20,3.8,2,0,0,1,13,0,0,95,2.1,1130,17:07,72.0,84,0.0,0.0,,nikitni01
Chris Phillips,440,2014,35,OTT,D,70,1,14,15,-12,30,1.2,0,1,0,0,7,7,0,90,1.1,1346,19:14,95.0,140,0.0,0.0,,phillch02
David Savard,441,2014,23,CBJ,D,70,5,10,15,2,28,3.7,4,1,0,1,7,3,0,63,7.9,1248,17:50,81.0,149,1.0,0.0,100.0,savarda01
Brandon Bollig,442,2014,27,CHI,LW,82,7,7,14,-1,92,0.6,7,0,0,1,7,0,0,109,6.4,843,10:17,22.0,203,1.0,0.0,100.0,bollibr01
Michael Bournival,443,2014,21,MTL,LW,60,7,7,14,-6,18,1.2,6,1,0,1,5,2,0,78,9.0,619,10:19,42.0,67,28.0,33.0,45.9,bournmi01
Josh Gorges,444,2014,29,MTL,D,66,1,13,14,6,12,3.9,1,0,0,0,11,1,1,35,2.9,1402,21:15,177.0,97,0.0,1.0,0.0,gorgejo01
Nicklas Grossmann,445,2014,29,PHI,D,78,1,13,14,-6,55,2.2,1,0,0,0,12,0,1,71,1.4,1491,19:07,174.0,189,0.0,0.0,,grossni01
Anders Lee,446,2014,23,NYI,C,22,9,5,14,3,14,2.1,7,2,0,0,5,0,0,68,13.2,346,15:43,2.0,48,1.0,5.0,16.7,leean01
Matt Martin,447,2014,24,NYI,LW,79,8,6,14,-11,90,0.4,8,0,0,3,6,0,0,120,6.7,940,11:54,42.0,359,3.0,6.0,33.3,martima02
Chris Neil,448,2014,34,OTT,RW,76,8,6,14,-10,211,0.3,8,0,0,0,5,1,0,99,8.1,897,11:48,18.0,253,1.0,2.0,33.3,neilch01
Paul Ranger,449,2014,29,TOR,D,53,6,8,14,-1,36,2.8,5,0,1,0,8,0,0,59,10.2,923,17:25,72.0,115,0.0,0.0,,rangepa01
Robyn Regehr,450,2014,33,LAK,D,79,3,11,14,6,46,4.4,3,0,0,1,11,0,0,73,4.1,1498,18:57,96.0,211,0.0,0.0,,regehro01
Marc Staal,451,2014,27,NYR,D,72,3,11,14,-1,24,3.6,2,1,0,0,10,0,1,92,3.3,1477,20:31,84.0,83,1.0,0.0,100.0,staalma01
Joe Vitale,452,2014,28,PIT,C,53,1,13,14,-1,29,0.7,1,0,0,1,12,1,0,42,2.4,582,10:58,22.0,89,200.0,120.0,62.5,vitaljo01
Brian Flynn,453,2014,25,BUF,C,79,6,7,13,-10,14,0.3,5,0,1,0,7,0,0,102,5.9,1139,14:25,55.0,51,184.0,205.0,47.3,flynnbr01
Tanner Glass,454,2014,30,PIT,LW,67,4,9,13,-8,90,0.2,4,0,0,0,9,0,0,56,7.1,790,11:47,57.0,247,9.0,10.0,47.4,glassta01
Manny Malhotra,455,2014,33,CAR,C,69,7,6,13,0,18,1.1,7,0,0,1,5,0,1,53,13.2,800,11:36,56.0,82,566.0,386.0,59.5,malhoma01
Cody McLeod,456,2014,29,COL,LW,71,5,8,13,2,122,0.6,4,0,1,0,8,0,0,76,6.6,733,10:20,33.0,148,2.0,8.0,20.0,mcleoco01
Brooks Orpik,457,2014,33,PIT,D,72,2,11,13,-3,46,3.2,2,0,0,0,11,0,0,50,4.0,1526,21:12,143.0,221,0.0,0.0,,orpikbr01
Richard Pánik,458,2014,22,TBL,RW,50,3,10,13,-9,21,0.2,3,0,0,0,6,4,0,56,5.4,635,12:42,16.0,70,3.0,5.0,37.5,panikri01
Roman Polák,459,2014,27,STL,D,72,4,9,13,3,71,3.4,4,0,0,0,9,0,0,83,4.8,1248,17:20,131.0,151,0.0,0.0,,polakro01
Brandon Prust,460,2014,29,MTL,LW,52,6,7,13,-1,121,1.1,6,0,0,3,5,1,1,49,12.2,667,12:49,35.0,92,65.0,60.0,52.0,prustbr01
Kyle Quincey,461,2014,28,DET,D,82,4,9,13,-5,88,2.9,4,0,0,1,9,0,0,106,3.8,1706,20:48,109.0,88,0.0,0.0,,quincky01
Anton Strålman,462,2014,27,NYR,D,81,1,12,13,9,26,4.3,1,0,0,0,12,0,0,104,1.0,1571,19:24,64.0,75,0.0,0.0,,stralan01
Mark Stuart,463,2014,29,WPG,D,69,2,11,13,11,101,3.6,2,0,0,0,11,0,0,73,2.7,1286,18:38,160.0,229,0.0,0.0,,stuarma01
Mike Weaver,464,2014,35,TOT,D,72,1,12,13,0,31,2.8,1,0,0,0,12,0,0,53,1.9,1331,18:29,128.0,121,1.0,0.0,100.0,weavemi01
Steve Bernier,465,2014,28,NJD,RW,78,3,9,12,-15,33,-0.3,3,0,0,1,8,1,0,104,2.9,971,12:27,23.0,118,6.0,12.0,33.3,bernist01
Dave Bolland,466,2014,27,TOR,C,23,8,4,12,-1,24,1.7,6,1,1,2,3,1,0,33,24.2,333,14:28,13.0,38,152.0,185.0,45.1,bollada01
Drayson Bowman,467,2014,24,CAR,LW,70,4,8,12,-2,16,0.6,4,0,0,0,8,0,0,80,5.0,725,10:21,18.0,45,6.0,4.0,60.0,bowmadr01
Grant Clitsome,468,2014,28,WPG,D,32,2,10,12,-5,18,1.6,2,0,0,0,8,2,0,42,4.8,633,19:47,42.0,51,0.0,0.0,,clitsgr01
Matt D'Agostini,469,2014,27,TOT,RW,57,5,7,12,-15,26,0.2,3,2,0,2,7,0,0,110,4.5,847,14:51,40.0,55,5.0,10.0,33.3,dagosma01
Deryk Engelland,470,2014,31,PIT,D,56,6,6,12,-6,58,2.3,6,0,0,1,5,1,0,59,10.2,730,13:03,52.0,117,0.0,0.0,,engelde01
