Player,Rk,Year,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
Luke Schenn,336,2011,21,TOR,D,82,5,17,22,-7,34,4.2,5,0,0,0,16,0,1,128,3.9,1834,22:22,168,251,0,0,,schenlu01
Tyler Seguin,337,2011,19,BOS,C,74,11,11,22,-4,18,1.7,10,1,0,0,9,2,0,131,8.4,904,12:13,21,20,150,153,49.5,seguity01
Steve Sullivan,338,2011,36,NSH,C,44,10,12,22,4,28,2.5,7,3,0,1,8,4,0,79,12.7,705,16:02,10,18,5,8,38.5,sullist01
Mattias Tedenby,339,2011,20,NJD,LW,58,8,14,22,3,14,2.6,6,2,0,2,11,3,0,87,9.2,728,12:33,2,24,0,0,,tedenma01
Brandon Yip,340,2011,25,COL,RW,71,12,10,22,-22,54,0.9,8,3,1,1,8,2,0,127,9.4,975,13:44,21,77,5,9,35.7,yipbr01
Nikolai Zherdev,341,2011,26,PHI,RW,56,16,6,22,5,22,2.9,15,1,0,1,4,2,0,135,11.9,720,12:51,6,39,2,5,28.6,zherdni01
Bobby Butler,342,2011,23,OTT,LW,36,10,11,21,-16,10,2.0,9,1,0,3,7,4,0,73,13.7,555,15:26,15,28,0,2,0.0,butlebo01
Chris Campoli,343,2011,26,TOT,D,77,4,17,21,0,36,4.7,3,1,0,1,16,1,0,84,4.8,1474,19:08,91,99,0,0,,campoch01
Jake Dowell,344,2011,25,CHI,C,79,6,15,21,5,63,1.4,6,0,0,0,12,0,3,74,8.1,933,11:49,43,107,319,333,48.9,dowelja01
Brandon McMillan,345,2011,20,ANA,LW,60,11,10,21,-5,18,1.8,7,2,2,2,7,1,2,77,14.3,844,14:04,24,53,114,179,38.9,mcmilbr01
Michal Rozsíval,346,2011,32,TOT,D,65,6,15,21,6,42,4.7,4,2,0,3,9,6,0,55,10.9,1365,21:00,108,100,0,0,,rozsimi01
Maxime Talbot,347,2011,26,PIT,C,82,8,13,21,-3,66,1.0,6,0,2,2,12,0,1,117,6.8,1236,15:04,40,154,425,449,48.6,talboma01
Tim Brent,348,2011,26,TOR,C,79,8,12,20,-4,33,1.3,7,0,1,1,7,4,1,60,13.3,920,11:39,58,104,410,378,52.0,brentti01
Alexander Burmistrov,349,2011,19,ATL,C,74,6,14,20,-12,27,0.6,6,0,0,2,13,0,1,92,6.5,978,13:13,22,62,282,401,41.3,burmial01
Matt Calvert,350,2011,21,CBJ,LW,42,11,9,20,3,12,2.6,8,3,0,1,8,1,0,50,22.0,466,11:06,8,51,3,6,33.3,calvema01
Patrick Eaves,351,2011,26,DET,RW,63,13,7,20,-2,14,2.0,10,2,1,1,7,0,0,108,12.0,800,12:42,27,106,3,7,30.0,eavespa01
Eric Fehr,352,2011,25,WSH,RW,52,10,10,20,0,16,2.2,7,3,0,1,6,4,0,120,8.3,655,12:35,20,32,0,1,0.0,fehrer01
Carl Gunnarsson,353,2011,24,TOR,D,68,4,16,20,-2,14,3.7,3,1,0,1,13,3,0,69,5.8,1240,18:15,120,63,0,0,,gunnaca01
Jan Hejda,354,2011,32,CBJ,D,77,5,15,20,-6,28,3.6,5,0,0,0,14,0,1,79,6.3,1626,21:07,158,152,1,0,100.0,hejdaja01
Jay McClement,355,2011,27,TOT,C,80,7,13,20,-21,30,-0.4,6,1,0,1,12,0,1,127,5.5,1335,16:42,63,75,595,557,51.6,mccleja01
Cody McCormick,356,2011,27,BUF,C,81,8,12,20,2,142,1.5,8,0,0,1,11,1,0,104,7.7,887,10:57,60,108,132,184,41.8,mccorco01
Kyle Okposo,357,2011,22,NYI,RW,38,5,15,20,3,40,1.8,5,0,0,2,10,5,0,72,6.9,630,16:35,16,31,36,51,41.4,okposky01
Samuel Påhlsson,358,2011,33,CBJ,C,82,7,13,20,-13,30,0.1,6,0,1,1,13,0,0,108,6.5,1258,15:20,49,162,675,623,52.0,pahlssa01
Brad Stuart,359,2011,31,DET,D,67,3,17,20,4,40,3.7,2,1,0,1,15,1,1,81,3.7,1442,21:32,114,131,0,0,,stuarbr02
Shawn Thornton,360,2011,33,BOS,RW,79,10,10,20,8,122,2.1,10,0,0,2,10,0,0,151,6.6,796,10:05,18,141,17,14,54.8,thornsh01
Justin Abdelkader,361,2011,23,DET,LW,74,7,12,19,15,61,1.7,7,0,0,1,11,0,1,129,5.4,910,12:18,39,188,227,203,52.8,abdelju01
Grant Clitsome,362,2011,25,CBJ,D,31,4,15,19,2,16,3.2,2,2,0,0,7,8,0,50,8.0,659,21:16,29,67,0,0,,clitsgr01
J.P. Dumont,363,2011,32,NSH,RW,70,10,9,19,2,16,1.9,9,1,0,2,6,3,0,89,11.2,783,11:11,8,45,1,1,50.0,dumonjp01
Ron Hainsey,364,2011,29,ATL,D,82,3,16,19,3,24,3.9,3,0,0,2,14,1,1,83,3.6,1483,18:05,168,49,0,0,,hainsro01
Zbyněk Michálek,365,2011,28,PIT,D,73,5,14,19,0,30,4.4,4,1,0,2,11,3,0,104,4.8,1594,21:50,149,56,0,0,,michazb01
Rob Niedermayer,366,2011,36,BUF,C,71,5,14,19,-8,22,0.7,5,0,0,1,14,0,0,80,6.3,906,12:46,21,37,129,147,46.7,niedero01
Brad Richardson,367,2011,25,LAK,RW,68,7,12,19,-13,47,1.1,6,0,1,1,12,0,0,103,6.8,800,11:46,11,84,92,89,50.8,richabr02
Jack Skille,368,2011,23,TOT,RW,62,8,11,19,-9,29,1.3,7,1,0,1,11,0,0,154,5.2,739,11:55,20,134,3,7,30.0,skillja01
Chris Thorburn,369,2011,27,ATL,C,82,9,10,19,-4,77,0.9,7,2,0,0,9,1,0,114,7.9,1131,13:48,71,128,125,126,49.8,thorbch01
David Clarkson,370,2011,26,NJD,RW,82,12,6,18,-20,116,1.1,11,1,0,1,5,1,0,192,6.3,1117,13:37,19,170,19,26,42.2,clarkda03
Patrick Dwyer,371,2011,27,CAR,RW,80,8,10,18,-6,12,0.8,7,0,1,2,9,1,0,104,7.7,1006,12:35,62,163,80,154,34.2,dwyerpa01
Jason Garrison,372,2011,26,FLA,D,73,5,13,18,-2,26,4.5,5,0,0,3,10,3,0,116,4.3,1627,22:18,127,136,0,0,,garrija01
Adam Hall,373,2011,30,TBL,RW,82,7,11,18,-12,32,0.1,7,0,0,1,11,0,0,167,4.2,1218,14:51,59,152,360,295,55.0,hallad01
Kevin Klein,374,2011,26,NSH,D,81,2,16,18,9,24,5.0,2,0,0,0,15,0,1,99,2.0,1684,20:48,173,128,0,0,,kleinke01
Tom Kostopoulos,375,2011,32,TOT,RW,76,8,10,18,-4,74,1.0,6,2,0,0,9,1,0,79,10.1,938,12:20,40,119,18,49,26.9,kostoto01
Drew Miller,376,2011,26,DET,LW,67,10,8,18,-2,13,1.4,9,0,1,2,8,0,0,85,11.8,787,11:45,58,84,4,13,23.5,milledr01
Sean O'Donnell,377,2011,39,PHI,D,81,1,17,18,8,87,3.2,1,0,0,0,16,0,1,34,2.9,1259,15:33,76,53,0,0,,odonnse01
Cal O'Reilly,378,2011,24,NSH,C,38,6,12,18,4,2,1.7,5,1,0,1,9,3,0,44,13.6,642,16:54,13,5,231,266,46.5,oreilca01
Anton Strålman,379,2011,24,CBJ,D,51,1,17,18,-11,22,2.0,0,1,0,1,8,9,0,80,1.3,1006,19:44,46,39,0,0,,stralan01
Jordin Tootoo,380,2011,27,NSH,RW,54,8,10,18,8,61,2.1,8,0,0,1,10,0,0,85,9.4,641,11:53,17,95,2,1,66.7,tootojo01
Marc-Édouard Vlasic,381,2011,23,SJS,D,80,4,14,18,14,18,5.0,4,0,0,2,13,1,0,116,3.4,1669,20:52,147,50,0,0,,vlasima01
Bryan Allen,382,2011,30,TOT,D,72,4,13,17,-1,82,3.8,4,0,0,1,13,0,0,58,6.9,1319,18:19,103,118,0,0,,allenbr01
François Beauchemin,383,2011,30,TOT,D,81,5,12,17,-8,32,3.6,4,1,0,0,10,2,0,106,4.7,1869,23:04,182,122,0,1,0.0,beaucfr01
Zach Bogosian,384,2011,20,ATL,D,71,5,12,17,-27,29,1.5,5,0,0,1,8,4,0,155,3.2,1591,22:24,89,111,0,0,,bogosza01
Evgenii Dadonov,385,2011,21,FLA,RW,36,8,9,17,0,14,1.9,7,1,0,0,9,0,0,60,13.3,513,14:15,11,45,1,4,20.0,dadonev01
Derek Dorsett,386,2011,24,CBJ,RW,76,4,13,17,-15,184,-0.2,4,0,0,0,10,0,3,112,3.6,1004,13:13,37,195,19,32,37.3,dorsede01
Philippe Dupuis,387,2011,25,COL,C,74,6,11,17,-4,40,1.0,5,0,1,0,10,0,1,101,5.9,674,9:07,28,128,153,178,46.2,dupuiph01
Ben Eager,388,2011,27,TOT,LW,68,7,10,17,4,120,1.5,7,0,0,1,10,0,0,84,8.3,723,10:38,28,87,0,2,0.0,eagerbe01
Lars Eller,389,2011,21,MTL,C,77,7,10,17,-4,48,1.1,7,0,0,2,10,0,0,79,8.9,858,11:08,22,85,183,248,42.5,ellerla01
Milan Jurčina,390,2011,27,NYI,D,46,4,13,17,-4,30,2.8,2,1,1,0,8,4,1,76,5.3,831,18:04,93,125,0,1,0.0,jurcimi01
Ben Lovejoy,391,2011,26,PIT,D,47,3,14,17,11,48,3.9,3,0,0,0,12,1,1,60,5.0,705,15:00,60,44,0,0,,lovejbe01
Johnny Oduya,392,2011,29,ATL,D,82,2,15,17,-15,22,2.3,2,0,0,0,11,4,0,90,2.2,1699,20:43,148,64,0,0,,oduyajo01
Rostislav Olesz,393,2011,25,FLA,C,44,6,11,17,-1,8,1.5,5,1,0,1,11,0,0,71,8.5,611,13:53,19,68,2,8,20.0,oleszro01
Nick Palmieri,394,2011,21,NJD,RW,43,9,8,17,9,6,2.5,8,1,0,2,7,1,0,66,13.6,616,14:20,8,36,2,0,100.0,palmini01
Darroll Powe,395,2011,25,PHI,C,81,7,10,17,-6,41,0.3,5,0,2,2,9,0,1,87,8.0,995,12:17,60,196,66,68,49.3,poweda01
Robyn Regehr,396,2011,30,CGY,D,79,2,15,17,2,58,3.6,1,1,0,0,13,1,1,72,2.8,1697,21:29,142,180,0,0,,regehro01
Peter Regin,397,2011,24,OTT,C,55,3,14,17,-4,12,1.0,3,0,0,1,12,2,0,87,3.4,736,13:23,20,30,132,184,41.8,reginpe01
Mike Rupp,398,2011,31,PIT,C,81,9,8,17,-4,124,1.3,9,0,0,1,7,1,0,81,11.1,814,10:03,17,181,82,80,50.6,ruppmi01
Cory Sarich,399,2011,32,CGY,D,76,4,13,17,11,75,4.3,4,0,0,1,13,0,0,75,5.3,1359,17:53,109,175,0,1,0.0,saricco01
Nick Schultz,400,2011,28,MIN,D,74,3,14,17,-4,38,3.8,3,0,0,0,12,1,1,46,6.5,1496,20:13,132,78,1,0,100.0,schulni01
Jeff Tambellini,401,2011,26,VAN,LW,62,9,8,17,10,18,1.9,8,1,0,0,5,3,0,114,7.9,731,11:47,21,113,19,16,54.3,tambeje01
Mike Weber,402,2011,23,BUF,D,58,4,13,17,13,69,4.1,4,0,0,0,13,0,0,53,7.5,980,16:54,99,158,0,0,,webermi01
Johnny Boychuk,403,2011,27,BOS,D,69,3,13,16,15,45,3.9,2,1,0,1,12,1,0,154,1.9,1415,20:30,115,117,0,0,,boychjo01
Eric Brewer,404,2011,31,TOT,D,76,9,7,16,6,81,4.7,9,0,0,1,7,0,0,110,8.2,1675,22:03,120,145,0,0,,breweer01
Braydon Coburn,405,2011,25,PHI,D,82,2,14,16,15,53,3.8,2,0,0,0,13,0,1,114,1.8,1728,21:04,133,177,0,0,,coburbr01
Chris Conner,406,2011,27,PIT,RW,60,7,9,16,5,10,1.5,7,0,0,3,9,0,0,91,7.7,709,11:49,20,50,1,3,25.0,connech01
Alex Frolov,407,2011,28,NYR,LW,43,7,9,16,4,8,1.7,7,0,0,2,8,1,0,78,9.0,620,14:26,15,39,1,6,14.3,froloal01
Tim Gleason,408,2011,28,CAR,D,82,2,14,16,-11,85,2.5,2,0,0,0,12,1,1,84,2.4,1719,20:58,138,215,0,0,,gleasti01
Mike Grier,409,2011,36,BUF,RW,73,5,11,16,0,12,0.4,5,0,0,0,11,0,0,107,4.7,1051,14:24,48,112,10,21,32.3,griermi01
Chuck Kobasew,410,2011,28,MIN,RW,63,9,7,16,-6,19,1.3,9,0,0,1,7,0,0,74,12.2,746,11:50,20,31,6,7,46.2,kobasch01
Filip Kuba,411,2011,34,OTT,D,64,2,14,16,-26,16,1.9,2,0,0,1,6,7,1,76,2.6,1327,20:44,104,23,0,0,,kubafi01
Sami Lepistö,412,2011,26,TOT,D,70,4,12,16,10,55,3.8,4,0,0,0,12,0,0,56,7.1,1229,17:33,90,72,1,0,100.0,lepissa01
Radek Martínek,413,2011,34,NYI,D,64,3,13,16,-5,35,2.9,2,1,0,0,13,0,0,97,3.1,1334,20:51,128,69,0,0,,martira01
Alec Martinez,414,2011,23,LAK,D,60,5,11,16,11,18,4.6,4,1,0,0,7,4,0,74,6.8,917,15:17,73,69,0,0,,martial01
Shawn Matthias,415,2011,22,FLA,C,51,6,10,16,0,16,1.4,6,0,0,0,8,2,0,90,6.7,604,11:50,20,60,188,182,50.8,matthsh01
Travis Moen,416,2011,28,MTL,LW,79,6,10,16,-4,96,0.6,5,0,1,0,10,0,0,99,6.1,1042,13:11,42,129,8,14,36.4,moentr01
Derek Morris,417,2011,32,PHX,D,77,5,11,16,-2,58,3.1,4,1,0,1,10,0,1,83,6.0,1622,21:04,136,117,2,1,66.7,morride01
Chris Neil,418,2011,31,OTT,RW,80,6,10,16,-14,210,0.3,6,0,0,2,10,0,0,105,5.7,1021,12:46,21,258,3,3,50.0,neilch01
Fernando Pisani,419,2011,34,CHI,RW,60,7,9,16,0,10,1.1,6,1,0,1,9,0,0,72,9.7,754,12:34,21,69,34,32,51.5,pisanfe01
Jaroslav Špaček,420,2011,36,MTL,D,59,1,15,16,9,45,4.1,1,0,0,0,11,3,1,65,1.5,1135,19:15,90,61,0,0,,spaceja01
Marco Sturm,421,2011,32,TOT,LW,35,5,11,16,6,23,1.8,4,1,0,1,8,2,1,57,8.8,498,14:14,6,23,6,9,40.0,sturmma01
Henrik Tallinder,422,2011,32,NJD,D,82,5,11,16,-6,40,5.2,4,0,1,2,9,2,0,102,4.9,1848,22:32,74,67,0,0,,tallihe01
Ryan Wilson,423,2011,23,COL,D,67,3,13,16,-8,68,2.3,2,1,0,0,12,1,0,62,4.8,1327,19:48,110,135,0,0,,wilsory01
Brad Winchester,424,2011,29,TOT,LW,76,10,6,16,-18,114,0.7,7,3,0,1,5,1,0,90,11.1,797,10:29,18,171,2,6,25.0,winchbr01
Craig Adams,425,2011,33,PIT,RW,80,4,11,15,-5,76,0.2,2,0,2,1,9,0,2,90,4.4,975,12:11,64,171,194,271,41.7,adamscr01
Steve Bernier,426,2011,25,FLA,RW,68,5,10,15,-14,21,0.2,2,3,0,0,10,0,0,97,5.2,886,13:02,35,112,4,13,23.5,bernist01
Chris Clark,427,2011,34,CBJ,RW,53,5,10,15,-3,38,0.6,3,2,0,0,9,0,1,83,6.0,776,14:39,9,89,3,13,18.8,clarkch01
Joey Crabb,428,2011,27,TOR,RW,48,3,12,15,-1,24,0.8,2,0,1,2,12,0,0,51,5.9,623,12:59,20,99,5,17,22.7,crabbjo01
Jonathan Ericsson,429,2011,26,DET,D,74,3,12,15,8,87,3.5,2,1,0,0,12,0,0,89,3.4,1394,18:50,37,107,0,0,,ericsjo01
Andrew Ference,430,2011,31,BOS,D,70,3,12,15,22,60,4.3,3,0,0,0,10,1,1,78,3.8,1259,17:59,82,74,0,0,,ferenan01
T.J. Galiardi,431,2011,22,COL,LW,35,7,8,15,-6,12,1.1,7,0,0,1,6,2,0,62,11.3,567,16:12,19,41,62,72,46.3,galiatj01
Adam McQuaid,432,2011,24,BOS,D,67,3,12,15,30,96,4.9,3,0,0,0,12,0,0,46,6.5,996,14:52,131,102,0,0,,mcquaad01
Marc Methot,433,2011,25,CBJ,D,74,0,15,15,2,58,3.0,0,0,0,0,14,0,1,58,0.0,1472,19:53,98,176,0,0,,methoma01
Mike Modano*,434,2011,40,DET,C,40,4,11,15,-4,8,0.9,3,1,0,0,6,5,0,79,5.1,498,12:27,10,7,133,141,48.5,modanmi01
Alexei Ponikarovsky,435,2011,30,LAK,LW,61,5,10,15,1,36,1.0,4,1,0,1,8,2,0,94,5.3,769,12:36,28,139,1,4,20.0,ponikal01
Michael Sauer,436,2011,23,NYR,D,76,3,12,15,20,75,5.2,2,1,0,2,12,0,0,54,5.6,1331,17:31,96,78,0,0,,sauermi01
Rob Scuderi,437,2011,32,LAK,D,82,2,13,15,1,16,4.4,2,0,0,1,13,0,0,46,4.3,1664,20:17,122,64,0,0,,scudero01
Dana Tyrell,438,2011,21,TBL,C,78,6,9,15,-5,12,0.5,6,0,0,1,9,0,0,73,8.2,940,12:03,33,47,5,6,45.5,tyrelda01
Adam Burish,439,2011,28,DAL,C,63,8,6,14,2,91,1.0,8,0,0,1,6,0,0,89,9.0,904,14:21,70,77,255,222,53.5,burisad01
Mikkel Bødker,440,2011,21,PHX,LW,34,4,10,14,11,8,1.7,4,0,0,0,8,2,0,39,10.3,371,10:54,6,42,3,2,60.0,boedkmi01
Kyle Clifford,441,2011,20,LAK,LW,76,7,7,14,-10,141,0.8,7,0,0,0,7,0,0,69,10.1,722,9:30,17,138,8,7,53.3,cliffky01
B.J. Crombeen,442,2011,25,STL,RW,80,7,7,14,-18,154,-0.3,6,0,1,0,7,0,0,113,6.2,1024,12:48,15,93,19,45,29.7,crombbj01
Mark Fayne,443,2011,23,NJD,D,57,4,10,14,10,27,4.7,4,0,0,0,6,4,0,77,5.2,1017,17:50,39,51,0,0,,faynema01
Ed Jovanovski,444,2011,34,PHX,D,50,5,9,14,4,39,3.0,4,1,0,1,7,1,1,73,6.8,1024,20:29,91,87,0,0,,jovaned01
Matt Martin,445,2011,21,NYI,LW,68,5,9,14,-13,147,0.3,5,0,0,1,8,0,1,60,8.3,745,10:57,47,294,10,17,37.0,martima02
Jamal Mayers,446,2011,36,SJS,RW,78,3,11,14,3,124,0.7,3,0,0,0,11,0,0,62,4.8,693,8:53,19,105,53,45,54.1,mayerja01
Douglas Murray,447,2011,30,SJS,D,73,1,13,14,5,44,3.3,1,0,0,0,12,1,0,102,1.0,1432,19:37,140,203,0,0,,murrado01
Mathieu Perreault,448,2011,23,WSH,C,35,7,7,14,-3,20,1.5,6,1,0,1,5,2,0,41,17.1,416,11:53,8,13,133,156,46.0,perrema01
David Schlemko,449,2011,23,PHX,D,43,4,10,14,8,24,3.0,4,0,0,0,5,5,0,47,8.5,690,16:02,57,56,0,0,,schleda01
Nick Spaling,450,2011,22,NSH,C,74,8,6,14,-10,20,0.2,7,1,0,2,6,0,0,75,10.7,1031,13:56,33,37,253,244,50.9,spalini01
Jim Vandermeer,451,2011,30,EDM,D,62,2,12,14,-15,74,1.6,2,0,0,0,9,2,1,57,3.5,1128,18:12,78,122,0,0,,vandeji01
Darryl Boyce,452,2011,26,TOR,C,46,5,8,13,8,33,1.4,5,0,0,1,8,0,0,27,18.5,524,11:23,19,68,212,245,46.4,boyceda01
Colin Greening,453,2011,24,OTT,C,24,6,7,13,2,10,1.7,6,0,0,2,7,0,0,57,10.5,362,15:05,9,56,11,13,45.8,greenco01
Matt Hunwick,454,2011,25,TOT,D,73,1,12,13,-15,25,1.1,1,0,0,0,9,3,0,100,1.0,1351,18:31,71,65,0,0,,hunwima01
Barret Jackman,455,2011,29,STL,D,60,0,13,13,3,57,2.7,0,0,0,0,10,0,3,65,0.0,1248,20:48,114,78,0,0,,jackmba01
Randy Jones,456,2011,29,TBL,D,61,1,12,13,-4,15,2.2,1,0,0,0,12,0,0,52,1.9,1041,17:03,104,42,0,0,,jonesra01
Trevor Lewis,457,2011,24,LAK,C,72,3,10,13,-11,6,0.0,3,0,0,2,10,0,0,105,2.9,827,11:29,25,102,151,234,39.2,lewistr01
Brooks Orpik,458,2011,30,PIT,D,63,1,12,13,12,66,4.0,1,0,0,0,9,0,3,56,1.8,1316,20:53,94,194,1,0,100.0,orpikbr01
Daniel Paille,459,2011,26,BOS,LW,43,6,7,13,3,28,1.3,5,0,1,0,7,0,0,48,12.5,486,11:18,17,24,0,0,,paillda01
Theo Peckham,460,2011,23,EDM,D,71,3,10,13,-5,198,2.6,3,0,0,0,10,0,0,41,7.3,1320,18:36,123,196,0,0,,peckhth01
Dan Sexton,461,2011,23,ANA,RW,47,4,9,13,-6,4,0.6,3,1,0,0,9,0,0,78,5.1,545,11:35,20,29,1,3,25.0,sextoda01
Jerred Smithson,462,2011,31,NSH,C,82,5,8,13,-6,34,-0.4,5,0,0,0,8,0,0,73,6.8,1218,14:51,64,162,578,428,57.5,smithje01
Mike Weaver,463,2011,32,FLA,D,82,2,11,13,1,34,4.0,2,0,0,1,10,1,0,53,3.8,1706,20:48,132,98,0,0,,weavemi01
Kyle Wellwood,464,2011,27,SJS,C,35,5,8,13,10,0,1.5,5,0,0,0,7,1,0,50,10.0,479,13:41,7,8,65,67,49.2,wellwky01
Jesse Winchester,465,2011,27,OTT,C,72,4,9,13,-9,42,0.3,4,0,0,0,9,0,0,118,3.4,780,10:50,27,101,303,242,55.6,winchje01
Karl Alzner,466,2011,22,WSH,D,82,2,10,12,14,24,4.6,2,0,0,0,10,0,0,64,3.1,1641,20:01,130,98,0,0,,alzneka01
Blair Betts,467,2011,30,PHI,C,75,5,7,12,-3,8,0.1,4,0,1,2,6,0,1,51,9.8,784,10:27,72,82,411,406,50.3,bettsbl01
Jared Boll,468,2011,24,CBJ,RW,73,7,5,12,-2,182,0.9,7,0,0,2,5,0,0,66,10.6,560,7:40,18,144,0,6,0.0,bollja01
Keaton Ellerby,469,2011,22,FLA,D,54,2,10,12,-15,22,1.4,2,0,0,0,9,1,0,56,3.6,869,16:06,68,74,0,0,,ellerke01
Matt Halischuk,470,2011,22,NSH,RW,27,4,8,12,5,2,1.5,4,0,0,1,8,0,0,29,13.8,273,10:08,9,6,0,4,0.0,halisma01
Dustin Jeffrey,471,2011,22,PIT,C,25,7,5,12,5,4,1.8,6,1,0,1,5,0,0,39,17.9,324,12:58,10,14,109,138,44.1,jeffrdu01
Nazem Kadri,472,2011,20,TOR,C,29,3,9,12,-3,8,0.7,3,0,0,0,7,2,0,51,5.9,457,15:47,6,16,49,72,40.5,kadrina01
Maxim Lapierre,473,2011,25,TOT,C,78,6,6,12,-14,80,-0.2,6,0,0,0,6,0,0,129,4.7,907,11:38,23,194,173,167,50.9,lapiema01
Mike Lundin,474,2011,26,TBL,D,69,1,11,12,-3,12,2.5,1,0,0,0,11,0,0,55,1.8,1408,20:24,108,25,0,0,,lundimi01
Eric Nystrom,475,2011,27,MIN,LW,82,4,8,12,-16,30,-0.7,3,1,0,0,8,0,0,83,4.8,1091,13:19,31,169,45,86,34.4,nystrer01
Roman Polák,476,2011,24,STL,D,55,3,9,12,-4,33,2.2,3,0,0,1,9,0,0,54,5.6,1098,19:57,78,110,0,1,0.0,polakro01
Jarkko Ruutu,477,2011,35,TOT,LW,73,3,9,12,-2,97,0.3,3,0,0,1,8,0,1,66,4.5,830,11:22,29,131,8,12,40.0,ruutuja01
Jim Slater,478,2011,28,ATL,C,36,5,7,12,4,19,1.4,5,0,0,1,7,0,0,53,9.4,381,10:35,16,59,183,111,62.2,slateji01
Jared Spurgeon,479,2011,21,MIN,D,53,4,8,12,-1,2,2.7,2,2,0,1,4,4,0,38,10.5,799,15:04,45,37,0,0,,spurgja01
David Steckel,480,2011,28,TOT,C,75,6,6,12,-6,26,0.3,5,0,1,1,6,0,0,79,7.6,891,11:53,49,103,498,305,62.0,steckda01
Jiří Tlustý,481,2011,22,CAR,C,57,6,6,12,1,14,1.0,6,0,0,0,6,0,0,53,11.3,562,9:52,19,36,2,13,13.3,tlustji01
Arron Asham,482,2011,32,PIT,RW,44,5,6,11,0,46,1.0,5,0,0,0,6,0,0,60,8.3,420,9:33,16,107,3,6,33.3,ashamar01
Matt Bradley,483,2011,32,WSH,RW,61,4,7,11,-3,68,0.5,4,0,0,0,7,0,0,58,6.9,640,10:29,15,156,4,6,40.0,bradlma01
Justin Braun,484,2011,23,SJS,D,28,2,9,11,-1,2,1.7,0,2,0,0,9,0,0,44,4.5,462,16:30,21,27,0,0,,braunju01
Erik Condra,485,2011,24,OTT,RW,26,6,5,11,-1,12,1.2,5,1,0,2,4,0,1,48,12.5,413,15:52,21,4,2,2,50.0,condrer01
Michael Del Zotto,486,2011,20,NYR,D,47,2,9,11,-5,20,2.1,0,2,0,0,4,5,0,58,3.4,916,19:29,72,92,0,0,,delzomi01
Kris Draper,487,2011,39,DET,C,47,6,5,11,1,12,0.9,6,0,0,1,5,0,0,57,10.5,491,10:27,11,45,95,73,56.5,drapekr01
Oliver Ekman-Larsson,488,2011,19,PHX,D,48,1,10,11,3,24,2.0,1,0,0,0,8,2,0,50,2.0,722,15:02,31,41,0,0,,ekmanol01
John Erskine,489,2011,30,WSH,D,73,4,7,11,1,94,3.0,4,0,0,1,7,0,0,58,6.9,1083,14:50,120,165,0,0,,erskijo01
Matt Gilroy,490,2011,26,NYR,D,58,3,8,11,5,14,2.9,3,0,0,1,7,1,0,75,4.0,822,14:11,62,39,0,0,,gilroma01
Matt Greene,491,2011,27,LAK,D,71,2,9,11,3,70,3.5,2,0,0,1,9,0,0,50,4.0,1205,16:59,105,243,0,0,,greenma01
Scott Hannan,492,2011,32,TOT,D,78,1,10,11,4,34,3.2,1,0,0,0,9,0,1,56,1.8,1543,19:47,122,84,0,0,,hannasc01
Rostislav Klesla,493,2011,28,TOT,D,61,4,7,11,4,38,2.9,4,0,0,0,7,0,0,67,6.0,1164,19:04,131,61,1,0,100.0,kleslro01
Luca Sbisa,494,2011,21,ANA,D,68,2,9,11,-11,43,1.6,1,1,0,0,7,0,2,76,2.6,1142,16:48,85,170,0,0,,sbisalu01
Yannick Weber,495,2011,22,MTL,D,41,1,10,11,0,14,2.2,1,0,0,0,5,5,0,63,1.6,679,16:34,33,44,0,0,,weberya01
Kyle Wilson,496,2011,26,CBJ,C,32,4,7,11,-3,12,0.9,4,0,0,0,7,0,0,38,10.5,340,10:38,8,21,63,70,47.4,wilsoky01
Jeff Woywitka,497,2011,27,DAL,D,63,2,9,11,5,24,2.9,1,1,0,0,8,1,0,72,2.8,1131,17:57,97,43,0,0,,woywije01
Matt Beleskey,498,2011,22,ANA,LW,35,3,7,10,-10,36,0.2,3,0,0,0,6,0,1,58,5.2,454,12:59,20,64,3,5,37.5,belesma01
Francis Bouillon,499,2011,35,NSH,D,44,1,9,10,-3,27,2.0,1,0,0,0,7,2,0,47,2.1,890,20:14,51,133,0,0,,bouilfr01
Eric Boulton,500,2011,34,ATL,LW,69,6,4,10,1,87,0.7,6,0,0,1,4,0,0,51,11.8,618,8:57,19,92,0,3,0.0,boulter01
Deryk Engelland,501,2011,28,PIT,D,63,3,7,10,-5,123,1.9,3,0,0,0,7,0,0,49,6.1,840,13:20,54,122,0,0,,engelde01
Tanner Glass,502,2011,27,VAN,LW,73,3,7,10,-5,72,0.0,3,0,0,1,7,0,0,45,6.7,652,8:56,29,130,25,37,40.3,glassta01
Nicklas Grossmann,503,2011,26,DAL,D,59,1,9,10,7,35,2.8,1,0,0,0,9,0,0,38,2.6,1074,18:12,78,161,0,0,,grossni01
Jay Harrison,504,2011,28,CAR,D,72,3,7,10,5,72,2.8,3,0,0,0,7,0,0,49,6.1,1100,15:16,100,110,0,0,,harrija01
Niklas Hjalmarsson,505,2011,23,CHI,D,80,3,7,10,13,39,3.6,3,0,0,0,7,0,0,64,4.7,1478,18:29,166,46,0,0,,hjalmni01
