Player,Rk,Year,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
Andrew Copp,334,2019,24,WPG,C,69,11,14,25,20,6,2.9,10,0,1,2,14,0,0,82,13.4,839,12:10,34,71,198,160,55.3,coppan01
Pavel Zacha,335,2019,21,NJD,C,61,13,12,25,-6,15,2.3,7,4,2,2,9,2,1,99,13.1,981,16:05,24,68,348,364,48.9,zachapa01
Pontus Åberg,336,2019,25,TOT,LW,59,12,13,25,-14,20,2.0,9,3,0,1,9,4,0,101,11.9,861,14:36,11,45,2,17,10.5,abergpo01
Ryan Donato,337,2019,22,TOT,C,56,10,15,25,-15,6,1.8,7,3,0,1,10,5,0,139,7.2,767,13:42,21,24,11,17,39.3,donatry01
Nick Schmaltz,338,2019,22,TOT,C,40,7,18,25,-12,8,1.6,2,5,0,2,15,3,0,62,11.3,713,17:50,12,5,104,177,37.0,schmani01
David Savard,339,2019,28,CBJ,D,82,8,16,24,19,36,6.2,8,0,0,1,16,0,0,124,6.5,1619,19:45,123,122,0,0,,savarda01
Jordan Greenway,340,2019,21,MIN,LW,81,12,12,24,-12,29,1.7,12,0,0,0,12,0,0,109,11.0,1104,13:38,40,57,31,50,38.3,greenjo02
Jack Roslovic,341,2019,22,WPG,C,77,9,15,24,-2,4,1.9,4,5,0,0,13,2,0,74,12.2,750,9:45,21,32,91,118,43.5,rosloja01
Josh Leivo,342,2019,25,TOT,LW,76,14,10,24,5,32,2.3,11,3,0,2,6,4,0,151,9.3,1066,14:02,23,44,15,26,36.6,leivojo01
Brian Boyle,343,2019,34,TOT,C,73,18,6,24,-14,38,2.3,10,7,1,4,3,2,1,123,14.6,981,13:26,50,145,170,163,51.1,boylebr01
Kenny Agostino,344,2019,26,TOT,LW,63,6,18,24,-3,34,1.6,6,0,0,0,13,5,0,79,7.6,814,12:55,14,143,15,27,35.7,agostke01
Miles Wood,345,2019,23,NJD,LW,63,10,14,24,-10,91,1.9,9,1,0,1,12,2,0,159,6.3,863,13:42,27,97,0,2,0.0,woodmi01
Ron Hainsey,346,2019,37,TOR,D,81,5,18,23,30,21,5.6,4,0,1,0,18,0,0,81,6.2,1641,20:15,144,91,1,0,100.0,hainsro01
Luke Glendening,347,2019,29,DET,C,78,10,13,23,2,15,1.3,9,0,1,1,11,0,2,102,9.8,1231,15:47,102,198,658,524,55.7,glendlu01
Adam Lowry,348,2019,25,WPG,LW,78,12,11,23,6,33,1.8,11,0,1,3,9,0,2,105,11.4,1142,14:38,49,223,643,473,57.6,lowryad01
Troy Stecher,349,2019,24,VAN,D,78,2,21,23,9,32,5.1,1,0,1,0,19,2,0,105,1.9,1554,19:55,96,91,0,0,,stechtr01
Brian Dumoulin,350,2019,27,PIT,D,76,3,20,23,31,20,5.7,3,0,0,0,16,0,4,99,3.0,1598,21:02,129,141,0,0,,dumoubr01
Filip Chytil,351,2019,19,NYR,C,75,11,12,23,-22,8,0.9,8,3,0,2,8,4,0,133,8.3,1034,13:47,21,29,68,107,38.9,chytifi01
Braydon Coburn,352,2019,33,TBL,D,74,4,19,23,4,34,3.4,4,0,0,0,19,0,0,113,3.5,1192,16:07,62,96,0,0,,coburbr01
Cal Clutterbuck,353,2019,31,NYI,RW,73,8,15,23,6,44,1.7,5,3,0,2,14,0,1,95,8.4,1020,13:58,40,209,15,19,44.1,cluttca01
Derick Brassard,354,2019,31,TOT,C,70,14,9,23,-19,39,1.2,12,2,0,0,6,3,0,110,12.7,1050,15:00,15,102,283,305,48.1,brassde01
Brett Howden,355,2019,20,NYR,C,66,6,17,23,-16,14,0.7,6,0,0,1,15,2,0,74,8.1,986,14:56,47,64,353,376,48.4,howdebr01
Matthew Nieto,356,2019,26,COL,LW,64,4,19,23,2,8,1.3,3,0,1,1,17,0,2,86,4.7,881,13:46,26,50,9,8,52.9,nietoma01
Daniel Sprong,357,2019,21,TOT,RW,63,14,9,23,-16,10,2.0,12,2,0,3,6,3,0,125,11.2,753,11:57,14,35,4,10,28.6,spronda01
Brendan Leipsic,358,2019,24,TOT,LW,62,7,16,23,-14,24,1.3,6,1,0,1,13,3,0,92,7.6,855,13:47,28,56,7,6,53.8,leipsbr01
Cam Fowler,359,2019,27,ANA,D,59,5,18,23,-14,20,3.6,4,1,0,2,12,5,1,88,5.7,1379,23:22,91,32,0,0,,fowleca01
Joel Armia,360,2019,25,MTL,RW,57,13,10,23,0,14,2.0,10,2,1,2,6,4,0,134,9.7,900,15:48,21,113,5,24,17.2,armiajo01
Drake Caggiula,361,2019,24,TOT,LW,55,12,11,23,-5,28,1.9,11,0,1,2,11,0,0,96,12.5,794,14:26,26,135,16,27,37.2,caggidr01
Kyle Turris,362,2019,29,NSH,C,55,7,16,23,-6,33,1.4,3,4,0,1,14,2,0,78,9.0,863,15:42,15,24,281,272,50.8,turriky01
Filip Hronek,363,2019,21,DET,D,46,5,18,23,-10,30,2.9,4,1,0,0,13,4,1,73,6.8,918,19:58,32,66,0,0,,hronefi01
Brenden Dillon,364,2019,28,SJS,D,82,1,21,22,19,61,4.5,0,0,1,0,21,0,0,71,1.4,1455,17:45,78,201,0,0,,dillobr01
Jordie Benn,365,2019,31,MTL,D,81,5,17,22,15,39,4.8,5,0,0,1,17,0,0,93,5.4,1474,18:12,128,124,0,0,,bennjo01
Dylan DeMelo,366,2019,25,OTT,D,77,4,18,22,-1,32,3.9,4,0,0,0,14,3,1,109,3.7,1485,19:17,130,121,0,0,,demeldy01
Markus Granlund,367,2019,25,VAN,C,77,12,10,22,-4,20,1.6,10,2,0,1,8,1,1,123,9.8,1158,15:03,24,46,149,199,42.8,granlma01
Josh Archibald,368,2019,26,ARI,RW,68,12,10,22,1,15,2.4,12,0,0,1,9,0,1,92,13.0,923,13:34,39,161,12,25,32.4,archijo01
Jason Dickinson,369,2019,23,DAL,C,67,6,16,22,9,23,1.9,6,0,0,2,16,0,0,94,6.4,896,13:22,50,106,201,268,42.9,dickija01
Nic Dowd,370,2019,28,WSH,C,64,8,14,22,10,20,2.1,8,0,0,3,13,0,1,47,17.0,659,10:18,37,97,245,227,51.9,dowdni01
Roope Hintz,371,2019,22,DAL,LW,58,9,13,22,-11,24,1.6,6,3,0,3,10,3,0,99,9.1,815,14:03,36,87,217,183,54.3,hintzro01
Mathew Dumba,372,2019,24,MIN,D,32,12,10,22,-5,21,4.2,6,6,0,1,4,6,0,93,12.9,748,23:23,43,60,0,0,,dumbama01
Markus Nutivaara,373,2019,24,CBJ,D,80,5,16,21,3,6,4.2,5,0,0,1,16,0,0,99,5.1,1414,17:41,61,80,0,0,,nutivma01
Adam Pelech,374,2019,24,NYI,D,78,5,16,21,22,24,5.9,5,0,0,0,16,0,0,110,4.5,1453,18:38,116,149,0,0,,pelecad01
Troy Brouwer,375,2019,33,FLA,RW,75,12,9,21,-6,47,1.5,11,0,1,1,9,0,0,86,14.0,952,12:41,38,177,19,32,37.3,brouwtr01
Kyle Clifford,376,2019,28,LAK,LW,72,11,10,21,4,96,2.3,10,1,0,2,10,0,0,115,9.6,755,10:29,24,115,3,5,37.5,cliffky01
Sean Kuraly,377,2019,26,BOS,C,71,8,13,21,6,38,1.6,8,0,0,3,13,0,0,134,6.0,978,13:46,35,129,285,245,53.8,kuralse01
Brendan Perlini,378,2019,22,TOT,LW,68,14,7,21,-17,28,1.5,12,2,0,0,5,2,0,117,12.0,789,11:36,22,51,1,6,14.3,perlibr01
Jordan Weal,379,2019,26,TOT,C,63,8,13,21,-8,18,1.2,6,2,0,1,9,4,0,75,10.7,848,13:28,26,28,333,266,55.6,wealjo01
Austin Wagner,380,2019,21,LAK,LW,62,12,9,21,2,16,2.7,12,0,0,0,9,0,0,67,17.9,554,8:56,9,142,2,4,33.3,wagneau01
Robert Hägg,381,2019,23,PHI,D,82,5,15,20,-3,63,3.3,5,0,0,1,15,0,0,86,5.8,1390,16:57,158,258,0,0,,haggro01
Adam Larsson,382,2019,26,EDM,D,82,3,17,20,-28,44,1.8,3,0,0,0,16,0,1,117,2.6,1773,21:37,128,256,0,0,,larssad01
Nick Jensen,383,2019,28,TOT,D,80,2,18,20,4,21,3.8,2,0,0,0,17,0,1,94,2.1,1588,19:51,105,82,0,0,,jenseni02
Ryan Reaves,384,2019,32,VEG,RW,80,9,11,20,1,74,1.6,6,3,0,2,11,0,0,95,9.5,870,10:52,24,305,40,54,42.6,reavery01
Milan Lucic,385,2019,30,EDM,LW,79,6,14,20,-9,91,0.5,4,2,0,0,12,2,0,74,8.1,1046,13:14,22,259,25,20,55.6,lucicmi01
Ben Chiarot,386,2019,27,WPG,D,78,5,15,20,6,62,3.8,5,0,0,1,14,0,1,111,4.5,1452,18:37,139,171,0,0,,chiarbe01
Radko Gudas,387,2019,28,PHI,D,77,4,16,20,6,63,3.9,4,0,0,0,16,0,0,136,2.9,1376,17:53,133,255,0,0,,gudasra01
Matt Cullen,388,2019,42,PIT,C,71,7,13,20,6,14,1.5,5,0,2,2,11,0,2,87,8.0,817,11:31,31,32,320,320,50.0,cullema01
Jordan Oesterle,389,2019,26,ARI,D,71,6,14,20,-3,12,4.6,3,3,0,0,10,4,0,77,7.8,1342,18:54,139,58,0,0,,oestejo01
David Backes,390,2019,34,BOS,C,70,7,13,20,0,31,1.3,5,2,0,1,8,5,0,129,5.4,913,13:02,30,140,176,133,57.0,backeda01
Ben Hutton,391,2019,25,VAN,D,69,5,15,20,-23,43,2.7,4,1,0,1,7,7,1,114,4.4,1543,22:21,102,55,0,0,,huttobe01
Jesper Fast,392,2019,27,NYR,RW,66,8,12,20,-3,26,1.1,8,0,0,1,12,0,0,80,10.0,1038,15:43,47,120,7,13,35.0,fastje01
Adam Erne,393,2019,23,TBL,LW,65,7,13,20,10,40,1.7,5,2,0,3,13,0,0,70,10.0,686,10:33,26,159,11,12,47.8,ernead01
Carter Rowney,394,2019,29,ANA,RW,62,7,13,20,0,12,1.6,6,0,1,0,13,0,0,53,13.2,778,12:33,35,178,171,176,49.3,rowneca01
Zach Sanford,395,2019,24,STL,LW,60,8,12,20,8,21,2.0,8,0,0,2,11,1,0,77,10.4,755,12:35,37,48,8,5,61.5,sanfoza01
Oscar Lindberg,396,2019,27,TOT,C,55,9,11,20,4,28,2.0,9,0,0,0,10,1,0,91,9.9,686,12:28,27,104,101,122,45.3,lindbos02
Travis Boyd,397,2019,25,WSH,C,53,5,15,20,6,6,1.7,5,0,0,1,13,2,0,35,14.3,521,9:50,21,13,76,134,36.2,boydtr01
Jakob Chychrun,398,2019,20,ARI,D,53,5,15,20,-12,28,3.4,2,3,0,0,10,5,0,117,4.3,1074,20:15,77,74,0,0,,chychja01
Danny DeKeyser,399,2019,28,DET,D,52,5,15,20,2,39,3.8,5,0,0,3,15,0,0,59,8.5,1142,21:58,94,79,0,0,,dekeyda01
Ondřej Kaše,400,2019,23,ANA,RW,30,11,9,20,0,2,2.5,10,1,0,2,6,3,0,94,11.7,470,15:39,11,17,9,18,33.3,kaseon01
Marcus Foligno,401,2019,27,MIN,LW,82,7,12,19,-1,55,1.2,7,0,0,0,10,1,1,91,7.7,982,11:58,43,206,13,15,46.4,foligma01
Riley Sheahan,402,2019,27,TOT,C,82,9,10,19,-9,17,0.6,8,0,1,2,9,0,1,110,8.2,1104,13:28,44,72,360,328,52.3,sheahri01
Magnus Pääjärvi,403,2019,27,OTT,LW,80,11,8,19,-14,6,0.7,10,0,1,1,7,0,1,119,9.2,1078,13:28,67,65,7,9,43.8,paajama01
Rasmus Andersson,404,2019,22,CGY,D,79,2,17,19,17,23,3.8,2,0,0,0,15,2,0,115,1.7,1267,16:02,83,52,0,0,,anderra01
Scott Mayfield,405,2019,26,NYI,D,79,4,15,19,18,68,5.3,3,0,1,0,15,0,0,104,3.8,1480,18:44,159,118,0,1,0.0,mayfisc01
Garnet Hathaway,406,2019,27,CGY,RW,76,11,8,19,14,56,2.0,9,0,2,5,8,0,0,77,14.3,800,10:32,36,200,7,8,46.7,hathaga01
Chris Wagner,407,2019,27,BOS,C,76,12,7,19,3,51,1.6,12,0,0,1,7,0,0,135,8.9,1022,13:27,38,247,54,66,45.0,wagnech01
Johnny Boychuk,408,2019,35,NYI,D,74,3,16,19,10,25,4.5,2,1,0,1,13,2,1,157,1.9,1393,18:50,120,144,0,0,,boychjo01
Justin Abdelkader,409,2019,31,DET,LW,71,6,13,19,-14,38,0.1,4,1,1,0,12,1,0,95,6.3,1093,15:24,34,185,52,51,50.5,abdelju01
Travis Hamonic,410,2019,28,CGY,D,69,7,12,19,21,33,4.7,6,0,1,1,10,0,2,128,5.5,1440,20:52,167,44,0,1,0.0,hamontr01
Zach Bogosian,411,2019,28,BUF,D,65,3,16,19,-5,52,3.7,2,0,1,0,15,1,0,93,3.2,1406,21:38,116,83,0,0,,bogosza01
Brian Gibbons,412,2019,30,TOT,C,64,8,11,19,-5,20,1.4,8,0,0,0,11,0,0,50,16.0,699,10:55,29,40,13,25,34.2,gibbobr02
David Kämpf,413,2019,24,CHI,C,63,4,15,19,-6,14,0.4,4,0,0,0,15,0,0,72,5.6,877,13:55,30,39,276,333,45.3,kampfda01
James Neal,414,2019,31,CGY,LW,63,7,12,19,-5,28,0.6,5,2,0,1,8,4,0,141,5.0,942,14:57,19,46,5,6,45.5,nealja01
Carl Hagelin,415,2019,30,TOT,LW,58,5,14,19,7,30,1.2,5,0,0,2,14,0,0,99,5.1,854,14:44,20,64,6,21,22.2,hagelca01
Jonas Brodin,416,2019,25,MIN,D,82,4,14,18,-15,30,3.7,3,0,1,2,13,1,0,111,3.6,1685,20:33,135,61,0,0,,brodijo01
Blake Comeau,417,2019,32,DAL,RW,77,7,11,18,-7,42,0.6,7,0,0,2,11,0,0,102,6.9,1211,15:44,40,208,25,32,43.9,comeabl01
Zemgus Girgensons,418,2019,25,BUF,C,72,5,13,18,-11,17,0.4,5,0,0,0,13,0,0,78,6.4,980,13:37,29,144,28,41,40.6,girgeze01
Christian Fischer,419,2019,21,ARI,RW,71,11,7,18,-13,27,1.3,11,0,0,0,7,0,0,116,9.5,935,13:10,19,124,2,5,28.6,fischch01
Ryan Carpenter,420,2019,28,VEG,C,68,5,13,18,-6,8,0.7,4,0,1,0,12,0,1,102,4.9,858,12:37,17,126,161,145,52.6,carpery01
Michael Raffl,421,2019,30,PHI,LW,67,6,12,18,-1,32,1.0,5,0,1,1,12,0,0,65,9.2,765,11:25,29,96,14,20,41.2,rafflmi01
Matt Grzelcyk,422,2019,25,BOS,D,66,3,15,18,9,68,4.0,2,1,0,0,10,5,0,90,3.3,1263,19:08,60,46,0,0,,grzelma01
Michael Rasmussen,423,2019,19,DET,C,62,8,10,18,-8,29,1.0,4,4,0,0,10,0,0,74,10.8,749,12:05,28,84,23,41,35.9,rasmumi01
Jujhar Khaira,424,2019,24,EDM,LW,60,3,15,18,-12,43,0.4,2,0,1,0,14,0,1,64,4.7,754,12:34,33,123,55,71,43.7,khairju01
Alec Martinez,425,2019,31,LAK,D,60,4,14,18,-2,8,3.8,4,0,0,2,12,2,0,78,5.1,1282,21:22,135,78,0,0,,martial01
Austin Czarnik,426,2019,26,CGY,C,54,6,12,18,-1,8,1.2,6,0,0,3,9,3,0,65,9.2,612,11:20,24,10,30,34,46.9,czarnau01
Tyler Ennis,427,2019,29,TOR,C,51,12,6,18,-6,2,1.8,10,2,0,1,3,3,0,81,14.8,507,9:56,14,49,1,0,100.0,ennisty01
Henrik Borgström,428,2019,21,FLA,C,50,8,10,18,-14,4,1.1,5,3,0,0,6,4,0,54,14.8,600,12:00,12,11,165,240,40.7,borgshe01
Devon Toews,429,2019,24,NYI,D,48,5,13,18,7,4,3.8,4,1,0,2,10,3,0,81,6.2,859,17:54,30,24,0,1,0.0,toewsde01
Conor Garland,430,2019,22,ARI,RW,47,13,5,18,1,12,2.5,9,4,0,2,3,2,0,118,11.0,601,12:47,17,33,10,8,55.6,garlaco01
Brandon Pirri,431,2019,27,VEG,C,31,12,6,18,7,6,2.6,9,3,0,3,5,1,0,82,14.6,448,14:27,13,29,15,19,44.1,pirribr01
Barclay Goodrow,432,2019,25,SJS,RW,82,7,10,17,4,76,0.9,6,0,1,3,10,0,0,84,8.3,903,11:01,68,125,296,255,53.7,goodrba01
Cédric Paquette,433,2019,25,TBL,C,80,13,4,17,7,80,1.4,11,0,2,1,4,0,0,87,14.9,960,12:00,61,269,404,364,52.6,paquece01
Jay Bouwmeester,434,2019,35,STL,D,78,3,14,17,-3,40,3.5,3,0,0,1,14,0,0,82,3.7,1617,20:44,127,61,0,0,,bouwmja01
Andrew Cogliano,435,2019,31,TOT,LW,78,6,11,17,1,22,1.0,5,1,0,1,11,0,0,106,5.7,982,12:35,32,68,11,18,37.9,coglian01
Scott Harrington,436,2019,25,CBJ,D,73,2,15,17,6,23,3.3,2,0,0,0,15,0,0,54,3.7,952,13:03,81,73,0,0,,harrisc01
Matt Benning,437,2019,24,EDM,D,70,5,12,17,11,33,4.0,5,0,0,0,10,1,1,94,5.3,1046,14:57,59,109,0,0,,bennima01
Tomáš Nosek,438,2019,26,VEG,C,68,8,9,17,-10,18,0.8,7,0,1,1,9,0,0,116,6.9,848,12:28,23,75,82,50,62.1,nosekto01
Sven Andrighetto,439,2019,25,COL,RW,64,7,10,17,10,14,1.6,7,0,0,1,10,0,0,95,7.4,708,11:04,32,29,3,8,27.3,andrisv01
Travis Dermott,440,2019,22,TOR,D,64,4,13,17,-5,22,2.1,4,0,0,0,13,0,0,98,4.1,1108,17:18,57,100,0,0,,dermotr01
Brendan Lemieux,441,2019,22,TOT,LW,63,12,5,17,6,108,2.2,12,0,0,1,5,0,0,67,17.9,570,9:03,31,129,7,13,35.0,lemiebr01
Darren Helm,442,2019,32,DET,C,61,7,10,17,-11,20,0.5,6,0,1,0,7,0,3,107,6.5,889,14:35,26,50,16,20,44.4,helmda01
Brett Kulak,443,2019,25,MTL,D,57,6,11,17,12,31,3.9,5,0,1,3,11,0,0,102,5.9,1017,17:51,64,107,0,0,,kulakbr01
Ryan Callahan,444,2019,33,TBL,RW,52,7,10,17,7,14,1.5,6,1,0,3,9,0,1,76,9.2,579,11:08,25,89,6,15,28.6,callary01
Sami Vatanen,445,2019,27,NJD,D,50,4,13,17,-17,22,2.2,1,3,0,0,11,2,0,107,3.7,1086,21:44,77,68,0,0,,vatansa01
Luke Kunin,446,2019,21,MIN,C,49,6,11,17,-9,27,0.9,6,0,0,1,10,1,0,88,6.8,778,15:53,34,67,88,112,44.0,kuninlu01
Anton Strålman,447,2019,32,TBL,D,47,2,15,17,12,8,3.1,2,0,0,0,14,1,0,57,3.5,965,20:31,71,59,0,0,,stralan01
Zach Aston-Reese,448,2019,24,PIT,C,43,8,9,17,12,26,1.9,7,0,1,1,9,0,0,76,10.5,587,13:39,37,138,8,10,44.4,astonza01
Brayden McNabb,449,2019,28,VEG,D,81,4,12,16,11,52,4.3,4,0,0,1,11,0,1,84,4.8,1578,19:29,139,200,0,0,,mcnabbr01
Melker Karlsson,450,2019,28,SJS,C,79,12,4,16,-1,26,1.0,12,0,0,2,4,0,0,79,15.2,908,11:30,39,67,14,12,53.8,karlsme01
Justin Braun,451,2019,31,SJS,D,78,2,14,16,-14,35,1.6,2,0,0,0,13,1,0,105,1.9,1584,20:18,120,121,0,0,,braunju01
Josh Manson,452,2019,27,ANA,D,74,3,13,16,-8,62,3.5,3,0,0,0,12,0,1,96,3.1,1651,22:18,90,184,0,0,,mansojo01
Tyler Motte,453,2019,23,VAN,C,74,9,7,16,-12,10,0.7,7,0,2,1,7,0,0,114,7.9,945,12:46,52,200,15,33,31.3,mottety01
Kris Russell,454,2019,31,EDM,D,72,3,13,16,5,27,3.7,3,0,0,0,12,0,1,63,4.8,1471,20:26,185,93,0,0,,russekr01
Dan Girardi,455,2019,34,TBL,D,62,4,12,16,6,12,2.8,4,0,0,0,11,0,1,75,5.3,1104,17:48,108,151,0,0,,girarda01
Erik Černák,456,2019,21,TBL,D,58,5,11,16,25,58,4.3,4,1,0,1,11,0,0,107,4.7,1117,19:15,79,198,0,0,,cernaer01
Dennis Cholowski,457,2019,20,DET,D,52,7,9,16,-20,16,1.7,3,4,0,1,4,5,0,71,9.9,949,18:15,50,18,1,0,100.0,cholode01
Denis Malgin,458,2019,22,FLA,C,50,7,9,16,-10,14,0.9,7,0,0,0,8,1,0,66,10.6,644,12:53,21,40,36,56,39.1,malgide01
Alex Biega,459,2019,30,VAN,D,41,2,14,16,0,22,2.7,2,0,0,0,13,1,0,91,2.2,725,17:40,43,101,0,0,,biegaal01
Michael Grabner,460,2019,31,ARI,RW,41,9,7,16,-2,8,1.8,3,0,6,1,4,0,3,65,13.8,590,14:23,15,28,5,7,41.7,grabnmi01
Austin Watson,461,2019,27,NSH,LW,37,7,9,16,11,39,1.9,6,1,0,1,9,0,0,64,10.9,536,14:30,28,109,7,9,43.8,watsoau01
Warren Foegele,462,2019,22,CAR,LW,77,10,5,15,-17,20,0.4,10,0,0,3,5,0,0,106,9.4,962,12:30,19,126,10,11,47.6,foegewa01
Pierre-Édouard Bellemare,463,2019,33,VEG,LW,76,6,9,15,2,6,0.7,4,0,2,0,9,0,0,108,5.6,945,12:26,51,71,393,326,54.7,bellepi01
Eric Fehr,464,2019,33,MIN,RW,72,7,8,15,-8,30,0.8,7,0,0,0,7,0,1,67,10.4,795,11:03,48,40,364,345,51.3,fehrer01
Ian Cole,465,2019,29,COL,D,71,2,13,15,-1,115,2.6,2,0,0,0,13,0,0,82,2.4,1403,19:45,178,107,0,0,,coleia01
MacKenzie Weegar,466,2019,25,FLA,D,64,4,11,15,-3,64,2.7,4,0,0,2,10,1,0,79,5.1,1086,16:58,103,127,1,0,100.0,weegama01
Nick Holden,467,2019,31,VEG,D,61,3,12,15,5,14,3.2,3,0,0,0,10,0,2,77,3.9,1116,18:18,76,104,0,0,,holdeni01
Colton Sceviour,468,2019,29,FLA,C,59,5,10,15,-2,15,0.8,5,0,0,0,9,1,0,116,4.3,725,12:18,58,89,39,71,35.5,scevico01
Jonathon Merrill,469,2019,26,VEG,D,57,3,12,15,16,53,4.0,2,0,1,0,12,0,0,72,4.2,1019,17:53,72,71,0,0,,merrijo01
Maxime Lajoie,470,2019,21,OTT,D,56,7,8,15,-25,20,1.2,3,4,0,0,4,4,0,79,8.9,1059,18:54,82,34,0,0,,lajoima01
Justin Schultz,471,2019,28,PIT,D,29,2,13,15,0,4,2.0,1,1,0,0,8,5,0,47,4.3,595,20:30,41,25,0,0,,schulju01
Derek Forbort,472,2019,26,LAK,D,81,2,12,14,-13,52,2.8,2,0,0,1,12,0,0,75,2.7,1680,20:45,139,105,0,1,0.0,forbode01
Nikita Zaitsev,473,2019,27,TOR,D,81,3,11,14,2,18,2.4,3,0,0,0,11,0,0,71,4.2,1658,20:28,151,139,0,0,,zaitsni01
Trevor van Riemsdyk,474,2019,27,CAR,D,78,3,11,14,-4,10,2.7,3,0,0,1,11,0,0,102,2.9,1175,15:04,84,42,0,0,,vanritr01
Calvin de Haan,475,2019,27,CAR,D,74,1,13,14,1,20,3.1,1,0,0,1,13,0,0,102,1.0,1370,18:31,106,187,0,1,0.0,dehaaca01
Johan Larsson,476,2019,26,BUF,LW,73,6,8,14,-8,37,0.1,5,0,1,0,8,0,0,79,7.6,1043,14:18,44,112,503,490,50.7,larssjo02
Noel Acciari,477,2019,27,BOS,C,72,6,8,14,-3,47,0.4,6,0,0,2,8,0,0,99,6.1,935,12:59,36,221,200,203,49.6,acciano01
Frederik Gauthier,478,2019,23,TOR,C,70,3,11,14,3,12,0.7,3,0,0,0,11,0,0,46,6.5,586,8:22,28,98,240,207,53.7,gauthfr01
Nikita Zadorov,479,2019,23,COL,D,70,7,7,14,19,75,4.4,7,0,0,0,7,0,0,100,7.0,1204,17:12,67,228,0,0,,zadorni01
Matt Martin,480,2019,29,NYI,LW,67,6,8,14,5,53,1.0,6,0,0,1,8,0,0,62,9.7,766,11:26,42,275,6,9,40.0,martima02
Zdeno Chára,481,2019,41,BOS,D,62,5,9,14,22,57,4.8,4,1,0,2,7,2,0,99,5.1,1307,21:05,88,81,0,0,,charazd01
Brandon Dubinsky,482,2019,32,CBJ,C,61,6,8,14,-16,36,0.2,6,0,0,0,7,0,1,63,9.5,754,12:21,28,147,427,321,57.1,dubinbr01
Olli Määttä,483,2019,24,PIT,D,60,1,13,14,9,12,2.7,0,1,0,1,10,3,0,74,1.4,1115,18:35,116,97,0,0,,maattol01
Jake McCabe,484,2019,25,BUF,D,59,4,10,14,-4,35,3.0,3,0,1,0,10,0,0,64,6.3,1118,18:57,99,103,0,1,0.0,mccabja01
Joel Eriksson Ek,485,2019,22,MIN,C,58,7,7,14,-7,20,0.8,7,0,0,2,7,0,0,111,6.3,783,13:30,24,117,247,293,45.7,eriksjo02
Derek Grant,486,2019,28,TOT,C,56,4,10,14,-6,14,0.6,4,0,0,1,9,0,1,74,5.4,654,11:41,29,92,271,244,52.6,grantde01
Rūdolfs Balcers,487,2019,21,OTT,LW,36,5,9,14,-7,10,0.9,2,3,0,1,8,1,0,48,10.4,445,12:21,24,18,1,6,14.3,balceru01
Sven Baertschi,488,2019,26,VAN,LW,26,9,5,14,-9,6,1.4,6,3,0,0,1,4,0,43,20.9,394,15:08,13,18,1,3,25.0,baertsv01
Jack Johnson,489,2019,32,PIT,D,82,1,12,13,-4,41,1.8,0,1,0,0,9,1,2,86,1.2,1581,19:17,147,233,0,0,,johnsja02
Marc Staal,490,2019,32,NYR,D,79,3,10,13,-9,32,2.3,3,0,0,0,10,0,0,84,3.6,1534,19:25,119,94,0,0,,staalma01
Nate Thompson,491,2019,34,TOT,C,78,5,8,13,-1,17,0.2,5,0,0,0,8,0,0,71,7.0,1014,13:00,44,87,409,351,53.8,thompna01
Victor Mete,492,2019,20,MTL,D,71,0,13,13,17,6,3.5,0,0,0,0,13,0,0,65,0.0,1262,17:46,95,21,0,0,,metevi01
Vladimír Sobotka,493,2019,31,BUF,C,69,5,8,13,-20,26,-0.4,5,0,0,0,7,0,1,71,7.0,979,14:11,30,87,318,295,51.9,sobotvl01
Pär Lindholm,494,2019,27,TOT,C,65,1,12,13,5,18,0.2,1,0,0,0,12,0,0,65,1.5,738,11:21,55,58,204,203,50.1,lindhpa01
Marco Scandella,495,2019,28,BUF,D,63,6,7,13,-13,26,2.4,6,0,0,1,6,0,1,83,7.2,1109,17:37,75,53,0,0,,scandma01
Brendan Smith,496,2019,29,NYR,D,63,4,9,13,-7,71,2.0,4,0,0,0,8,0,1,66,6.1,964,15:18,48,100,0,1,0.0,smithbr05
John Moore,497,2019,28,BOS,D,61,4,9,13,0,26,2.8,2,2,0,1,8,1,0,97,4.1,1145,18:46,76,77,0,0,,moorejo01
Jay Beagle,498,2019,33,VAN,RW,57,3,10,13,-8,18,0.1,2,0,1,0,10,0,0,45,6.7,778,13:39,33,102,426,332,56.2,beaglja01
Drew Stafford,499,2019,33,NJD,RW,57,5,8,13,-7,18,0.6,4,1,0,0,7,1,0,77,6.5,699,12:16,19,50,16,23,41.0,staffdr01
Rocco Grimaldi,500,2019,25,NSH,C,53,5,8,13,-2,10,0.9,5,0,0,0,8,0,0,81,6.2,530,10:00,20,32,4,3,57.1,grimaro01
Connor Murphy,501,2019,25,CHI,D,52,5,8,13,12,40,3.0,5,0,0,1,8,0,0,84,6.0,1013,19:29,91,119,0,0,,murphco02
Brett Seney,502,2019,22,NJD,LW,51,5,8,13,-14,31,0.6,5,0,0,0,7,1,0,49,10.2,527,10:20,15,48,98,162,37.7,seneybr01
