Player,Rk,Year,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
Jason Dickinson,337,2021,25,DAL,C,51,7,8,15,-2,18,0.9,7,0,0,2,7,1,0,66,10.6,826,16:12,49,78,137,159,46.3,dickija01
Nic Dowd,338,2021,30,WSH,C,56,11,4,15,4,31,1.5,11,0,0,3,4,0,0,68,16.2,805,14:22,40,109,432,336,56.3,dowdni01
Valtteri Filppula,339,2021,36,DET,C,38,6,9,15,-1,12,1.3,6,0,0,1,9,0,0,25,24.0,593,15:36,15,9,109,133,45.0,filppva01
Sam Gagner,340,2021,31,DET,C,42,7,8,15,-4,15,1.2,6,1,0,1,8,0,0,88,8.0,649,15:26,14,5,83,97,46.1,gagnesa01
Luke Glendening,341,2021,31,DET,C,54,6,9,15,3,20,1.1,6,0,0,1,9,0,0,67,9.0,799,14:48,57,68,523,336,60.9,glendlu01
Derek Grant,342,2021,30,ANA,C,46,6,9,15,-4,25,1.1,5,0,1,1,9,0,0,66,9.1,670,14:34,40,65,289,277,51.1,grantde01
Ryan Graves,343,2021,25,COL,D,54,2,13,15,15,55,3.6,2,0,0,0,13,0,0,101,2.0,1029,19:03,91,77,0,0,,gravery01
Noah Hanifin,344,2021,24,CGY,D,47,4,11,15,-2,18,2.8,4,0,0,1,8,3,0,89,4.5,941,20:01,40,28,0,0,,hanifno01
Dominik Kahun,345,2021,25,EDM,C,48,9,6,15,-3,2,1.3,9,0,0,2,5,1,0,69,13.0,615,12:49,12,13,16,14,53.3,kahundo01
Duncan Keith,346,2021,37,CHI,D,54,4,11,15,-13,30,2.1,3,1,0,1,6,5,0,110,3.6,1264,23:25,91,33,0,0,,keithdu01
Scott Mayfield,347,2021,28,NYI,D,56,2,13,15,2,38,3.4,2,0,0,0,13,0,0,79,2.5,1091,19:29,108,76,0,0,,mayfisc01
Michael McLeod,348,2021,22,NJD,C,52,9,6,15,-12,42,0.7,9,0,0,2,6,0,0,60,15.0,718,13:49,20,89,326,307,51.5,mcleomi01
Connor Murphy,349,2021,27,CHI,D,50,3,12,15,1,35,3.0,2,1,0,1,11,0,1,78,3.8,1107,22:09,123,102,0,0,,murphco02
Nicolas Roy,350,2021,23,VEG,C,50,6,9,15,9,14,1.4,6,0,0,1,9,0,0,52,11.5,651,13:01,23,50,142,175,44.8,royni01
Travis Sanheim,351,2021,24,PHI,D,55,3,12,15,-22,23,1.0,3,0,0,1,12,0,0,100,3.0,1204,21:53,73,48,0,0,,sanhetr01
Nate Schmidt,352,2021,29,VAN,D,54,5,10,15,-7,4,2.7,5,0,0,1,9,0,1,76,6.6,1086,20:06,72,15,0,0,,schmina01
Kevin Shattenkirk,353,2021,32,ANA,D,55,2,13,15,-8,28,2.6,1,1,0,0,9,4,0,93,2.2,1166,21:12,58,57,0,0,,shattke01
Colton Sissons,354,2021,27,NSH,C,54,8,7,15,2,18,1.3,7,0,1,0,6,0,1,58,13.8,775,14:21,27,74,319,272,54.0,sissoco01
Jaccob Slavin,355,2021,26,CAR,D,52,3,12,15,22,2,4.8,3,0,0,0,10,1,1,101,3.0,1195,22:59,87,35,0,0,,slavija01
Teuvo Teräväinen,356,2021,26,CAR,F,21,5,10,15,5,4,1.7,5,0,0,2,8,2,0,49,10.2,345,16:26,9,8,13,7,65.0,teravte01
Alexandre Texier,357,2021,21,CBJ,C,49,4,11,15,-13,22,0.2,4,0,0,0,11,0,0,75,5.3,776,15:50,19,49,128,228,36.0,texieal01
Joel Armia,358,2021,27,MTL,RW,41,7,7,14,10,10,1.6,5,1,1,0,6,0,1,73,9.6,603,14:42,13,86,6,16,27.3,armiajo01
T.J. Brodie,359,2021,30,TOR,D,56,1,13,14,23,12,3.8,1,0,0,0,10,3,0,48,2.1,1207,21:33,84,34,0,0,,broditj01
Casey Cizikas,360,2021,29,NYI,C,56,7,7,14,-2,27,1.0,7,0,0,3,7,0,0,72,9.7,775,13:50,25,112,340,299,53.2,cizikca01
Blake Comeau,361,2021,34,DAL,RW,51,4,10,14,-13,37,0.1,4,0,0,0,8,0,2,76,5.3,803,15:44,18,106,53,57,48.2,comeabl01
Jake DeBrusk,362,2021,24,BOS,LW,41,5,9,14,1,6,1.1,3,2,0,1,8,1,0,92,5.4,611,14:54,20,33,6,9,40.0,debruja01
Noah Dobson,363,2021,21,NYI,D,46,3,11,14,1,8,2.9,3,0,0,0,6,5,0,69,4.3,754,16:24,59,40,0,0,,dobsono01
Brian Dumoulin,364,2021,29,PIT,D,41,4,10,14,18,12,3.5,4,0,0,0,9,0,1,50,8.0,917,22:21,55,63,0,0,,dumoubr01
Radek Faksa,365,2021,27,DAL,C,55,6,8,14,-15,30,0.0,4,1,1,0,7,1,0,94,6.4,959,17:26,45,100,424,336,55.8,faksara01
Danton Heinen,366,2021,25,ANA,C,43,7,7,14,-9,0,0.9,6,1,0,1,7,0,0,76,9.2,635,14:46,30,32,1,6,14.3,heineda01
Nick Jensen,367,2021,30,WSH,D,53,2,12,14,5,14,2.5,2,0,0,0,12,0,0,60,3.3,917,17:18,65,56,0,0,,jenseni02
Marcus Johansson,368,2021,30,MIN,C,36,6,8,14,-10,4,0.6,4,2,0,3,4,4,0,46,13.0,574,15:56,12,12,32,53,37.6,johanma03
Johan Larsson,369,2021,28,ARI,LW,52,8,6,14,-13,24,0.7,8,0,0,2,6,0,0,58,13.8,727,13:59,34,77,296,313,48.6,larssjo02
Oskar Lindblom,370,2021,24,PHI,LW,50,8,6,14,-9,9,0.7,8,0,0,1,6,0,0,58,13.8,659,13:11,24,43,3,2,60.0,lindbos01
Ryan Murray,371,2021,27,NJD,D,48,0,14,14,3,8,2.4,0,0,0,0,14,0,0,29,0.0,893,18:37,73,38,0,0,,murrary01
Jamie Oleksiak,372,2021,28,DAL,D,56,6,8,14,-3,35,3.2,6,0,0,2,8,0,0,84,7.1,1147,20:29,88,148,0,0,,oleksja01
Adam Pelech,373,2021,26,NYI,D,56,4,10,14,15,18,4.7,3,0,1,0,9,0,1,82,4.9,1179,21:03,73,66,0,0,,pelecad01
Evan Rodrigues,374,2021,27,PIT,C,35,7,7,14,-3,6,1.1,5,2,0,1,7,0,0,65,10.8,494,14:06,10,21,54,74,42.2,rodriev01
Kevin Rooney,375,2021,27,NYR,C,54,8,6,14,0,54,1.1,6,0,2,0,6,0,0,62,12.9,667,12:21,35,110,197,241,45.0,rooneke01
Bobby Ryan,376,2021,33,DET,LW,33,7,7,14,-14,27,0.9,6,1,0,0,5,2,0,73,9.6,506,15:19,17,31,5,11,31.3,ryanbo01
Jeff Skinner,377,2021,28,BUF,LW,53,7,7,14,-11,14,0.7,6,1,0,0,7,0,0,111,6.3,770,14:31,12,20,28,32,46.7,skinnje01
Vladimir Tarasenko,378,2021,29,STL,RW,24,4,10,14,-7,0,0.8,2,2,0,0,6,4,0,65,6.2,418,17:25,15,30,0,0,,tarasvl01
Tage Thompson,379,2021,23,BUF,C,38,8,6,14,-6,17,1.3,6,2,0,0,5,1,0,96,8.3,527,13:52,8,25,2,6,25.0,thompta01
Artem Zub,380,2021,25,OTT,D,47,3,11,14,4,26,2.8,3,0,0,1,11,0,0,39,7.7,864,18:23,70,89,0,0,,zubar01
Josh Archibald,381,2021,28,EDM,RW,52,7,6,13,2,37,1.0,7,0,0,0,6,0,0,62,11.3,704,13:33,35,192,4,4,50.0,archijo01
Erik Brännström,382,2021,21,OTT,D,30,2,11,13,3,25,2.2,1,1,0,0,9,2,0,42,4.8,491,16:21,18,26,0,0,,branner01
Michael Bunting,383,2021,25,ARI,LW,21,10,3,13,-1,12,1.8,7,3,0,1,3,0,0,38,26.3,351,16:42,1,28,7,5,58.3,buntimi01
Dylan Cozens,384,2021,19,BUF,C,41,4,9,13,-15,16,0.4,3,1,0,0,9,0,0,62,6.5,589,14:21,11,30,96,106,47.5,cozendy01
Lawson Crouse,385,2021,23,ARI,LW,51,4,9,13,-10,46,0.3,4,0,0,0,7,2,0,70,5.7,729,14:18,30,155,20,23,46.5,crousla01
Michael Del Zotto,386,2021,30,CBJ,D,53,4,9,13,5,8,3.3,4,0,0,0,9,0,0,77,5.2,948,17:53,54,125,0,0,,delzomi01
Matt Duchene,387,2021,30,NSH,C,34,6,7,13,-12,6,0.7,5,1,0,0,5,2,0,73,8.2,538,15:50,10,30,162,139,53.8,duchema01
Ryan Dzingel,388,2021,28,TOT,C,40,8,5,13,-5,21,1.2,6,2,0,0,4,1,0,48,16.7,508,12:42,10,44,3,9,25.0,dzingry01
Joel Edmundson,389,2021,27,MTL,D,55,3,10,13,28,25,4.8,3,0,0,0,10,0,0,77,3.9,1103,20:03,75,98,0,0,,edmunjo01
Jake Evans,390,2021,24,MTL,C,47,3,10,13,2,29,0.8,2,0,1,0,9,0,1,55,5.5,556,11:50,26,79,203,202,50.1,evansja02
Alex Galchenyuk,391,2021,26,TOT,C,34,5,8,13,-8,20,0.7,4,1,0,0,8,0,0,62,8.1,432,12:42,10,44,3,3,50.0,galchal01
Rocco Grimaldi,392,2021,27,NSH,C,40,10,3,13,-3,4,1.5,9,0,1,2,3,0,0,62,16.1,513,12:49,9,20,0,2,0.0,grimaro01
Keegan Kolesar,393,2021,23,VEG,RW,44,3,10,13,-4,30,0.7,3,0,0,0,10,0,0,46,6.5,420,9:33,15,107,62,73,45.9,koleske01
Curtis Lazar,394,2021,25,TOT,C,50,7,6,13,-6,6,0.9,7,0,0,1,6,0,0,55,12.7,666,13:19,22,99,160,175,47.8,lazarcu01
Artturi Lehkonen,395,2021,25,MTL,LW,47,7,6,13,-2,6,1.0,5,0,2,0,5,0,1,78,9.0,631,13:25,23,85,5,8,38.5,lehkoar01
John Leonard,396,2021,22,SJS,LW,44,3,10,13,-7,2,0.6,2,1,0,0,10,0,0,59,5.1,495,11:15,17,25,0,1,0.0,leonajo01
John Marino,397,2021,23,PIT,D,52,3,10,13,5,8,2.3,2,1,0,1,6,3,1,56,5.4,1078,20:44,50,48,0,0,,marinjo01
Jordan Martinook,398,2021,28,CAR,LW,44,4,9,13,-3,25,0.7,4,0,0,1,8,0,1,62,6.5,561,12:45,20,90,78,88,47.0,martijo01
Brock McGinn,399,2021,26,CAR,LW,37,8,5,13,0,6,1.3,7,0,1,1,5,0,0,58,13.8,554,14:59,12,44,3,11,21.4,mcginbr01
Kyle Okposo,400,2021,32,BUF,RW,35,2,11,13,-1,0,0.9,1,0,1,0,10,0,1,45,4.4,486,13:53,14,29,26,22,54.2,okposky01
Richard Pánik,401,2021,29,TOT,RW,48,4,9,13,-9,18,0.4,3,1,0,0,9,0,0,59,6.8,594,12:22,21,70,6,8,42.9,panikri01
Derek Ryan,402,2021,34,CGY,C,43,2,11,13,6,16,1.0,2,0,0,0,11,0,0,37,5.4,511,11:53,21,13,153,141,52.0,ryande01
Riley Sheahan,403,2021,29,BUF,C,53,4,9,13,-8,8,0.5,3,0,1,0,9,0,0,44,9.1,705,13:18,15,17,256,247,50.9,sheahri01
Eric Staal,404,2021,36,TOT,C,53,5,8,13,-30,10,-0.5,4,1,0,1,6,2,0,82,6.1,780,14:43,15,23,268,279,49.0,staaler01
Alexander Volkov,405,2021,23,TOT,RW,37,7,6,13,1,6,1.5,7,0,0,0,5,1,0,35,20.0,431,11:39,26,36,2,3,40.0,volkoal01
Trevor Zegras,406,2021,19,ANA,C,24,3,10,13,6,12,1.4,3,0,0,0,10,0,0,53,5.7,370,15:24,4,7,42,54,43.8,zegratr01
Nicolas Aubé-Kubel,407,2021,24,PHI,RW,50,3,9,12,-3,44,0.4,3,0,0,0,9,0,0,53,5.7,559,11:10,16,120,2,2,50.0,aubekni01
Ivan Barbashev,408,2021,25,STL,C,38,5,7,12,5,6,1.0,4,1,0,1,7,0,0,43,11.6,507,13:21,15,49,82,107,43.4,barbaiv01
Jake Bean,409,2021,22,CAR,D,42,1,11,12,-2,10,1.8,0,1,0,0,7,4,0,55,1.8,611,14:32,21,17,0,0,,beanja01
Ross Colton,410,2021,24,TBL,C,30,9,3,12,3,16,1.8,9,0,0,4,3,0,0,46,19.6,317,10:34,6,36,101,107,48.6,coltoro01
Danny DeKeyser,411,2021,30,DET,D,47,4,8,12,3,18,3.0,4,0,0,0,8,0,0,43,9.3,851,18:06,81,44,0,0,,dekeyda01
Pierre Engvall,412,2021,24,TOR,LW,42,7,5,12,2,16,1.0,7,0,0,1,5,0,0,61,11.5,501,11:56,12,43,102,135,43.0,engvapi01
Dante Fabbro,413,2021,22,NSH,D,40,2,10,12,-1,23,2.2,1,1,0,1,9,1,0,59,3.4,773,19:19,57,32,0,0,,fabbrda01
Derek Forbort,414,2021,28,WPG,D,56,2,10,12,1,35,2.6,2,0,0,0,10,0,0,67,3.0,1162,20:45,115,80,0,0,,forbode01
Dylan Gambrell,415,2021,24,SJS,C,49,5,7,12,-18,13,-0.2,4,0,1,1,7,0,0,48,10.4,785,16:02,54,77,279,358,43.8,gambrdy01
Vladislav Gavrikov,416,2021,25,CBJ,D,55,2,10,12,-13,14,1.7,2,0,0,1,10,0,0,48,4.2,1067,19:24,77,69,0,0,,gavrivl01
Mikhail Grigorenko,417,2021,26,CBJ,C,32,4,8,12,-2,6,0.9,4,0,0,1,8,0,0,36,11.1,440,13:45,17,14,9,15,37.5,grigomi01
Erik Gustafsson,418,2021,28,TOT,D,29,1,11,12,-1,0,1.6,1,0,0,0,6,5,0,33,3.0,485,16:43,21,21,0,0,,gustaer02
Vinnie Hinostroza,419,2021,26,TOT,C,26,4,8,12,0,8,1.1,4,0,0,0,8,0,0,33,12.1,319,12:16,3,37,3,17,15.0,hinosvi01
David Kämpf,420,2021,26,CHI,C,56,1,11,12,-3,20,-0.1,1,0,0,0,11,0,0,63,1.6,821,14:40,14,45,410,367,52.8,kampfda01
Ryan McDonagh,421,2021,31,TBL,D,50,4,8,12,13,14,3.7,4,0,0,0,8,0,0,85,4.7,1095,21:54,96,69,0,0,,mcdonry01
Colin Miller,422,2021,28,BUF,D,48,4,8,12,-20,27,1.4,3,1,0,0,5,3,0,64,6.3,864,18:00,51,91,0,0,,milleco02
K'Andre Miller,423,2021,21,NYR,D,53,5,7,12,9,20,3.3,5,0,0,1,5,1,1,62,8.1,1119,21:07,77,93,0,0,,milleka01
Colton Parayko,424,2021,27,STL,D,32,2,10,12,-2,14,1.8,2,0,0,0,10,0,0,60,3.3,683,21:20,64,35,0,0,,parayco01
Alexander Radulov,425,2021,34,DAL,RW,11,4,8,12,9,6,1.7,3,1,0,0,3,5,0,25,16.0,196,17:47,5,4,1,1,50.0,radulal01
Michael Rasmussen,426,2021,21,DET,C,40,3,9,12,-5,26,0.5,3,0,0,1,7,2,0,62,4.8,592,14:48,28,72,134,168,44.4,rasmumi01
Sam Steel,427,2021,22,ANA,C,42,6,6,12,-7,8,0.7,6,0,0,0,6,0,0,42,14.3,610,14:32,19,41,237,212,52.8,steelsa01
Brandon Sutter,428,2021,31,VAN,C,43,9,3,12,-9,2,0.9,7,0,2,0,3,0,0,65,13.8,648,15:05,28,18,276,221,55.5,suttebr03
Chris Tanev,429,2021,31,CGY,D,56,2,10,12,15,6,3.9,2,0,0,0,10,0,0,66,3.0,1217,21:44,107,33,0,0,,tanevch01
Robert Thomas,430,2021,21,STL,C,33,3,9,12,1,10,0.8,3,0,0,1,9,0,0,22,13.6,449,13:36,11,5,112,151,42.6,thomaro01
Jacob Trouba,431,2021,26,NYR,D,38,2,10,12,3,22,2.3,2,0,0,1,9,1,0,70,2.9,817,21:29,84,111,0,0,,troubja01
Zach Whitecloud,432,2021,24,VEG,D,51,2,10,12,9,24,2.8,2,0,0,1,10,0,0,54,3.7,909,17:49,75,85,0,0,,whiteza01
Noel Acciari,433,2021,29,FLA,C,41,4,7,11,0,9,0.4,3,1,0,1,4,2,1,68,5.9,631,15:24,63,91,272,247,52.4,acciano01
Michael Anderson,434,2021,21,LAK,D,54,1,10,11,0,30,2.9,1,0,0,1,8,0,2,52,1.9,1144,21:11,74,66,0,0,,andermi02
Jaret Anderson-Dolan,435,2021,21,LAK,C,34,7,4,11,-9,6,0.9,6,1,0,2,4,0,0,37,18.9,459,13:31,20,52,132,170,43.7,anderja01
Rasmus Asplund,436,2021,23,BUF,F,28,7,4,11,1,0,1.4,7,0,0,2,4,0,0,34,20.6,360,12:51,3,15,6,11,35.3,asplura01
Pierre-Édouard Bellemare,437,2021,35,COL,LW,53,9,2,11,6,21,1.2,9,0,0,0,2,0,0,60,15.0,600,11:20,36,26,260,168,60.7,bellepi01
Anders Bjork,438,2021,24,TOT,LW,45,5,6,11,-13,14,0.2,5,0,0,0,5,0,1,41,12.2,625,13:53,13,48,0,1,0.0,bjorkan01
Will Butcher,439,2021,26,NJD,D,23,1,10,11,-3,2,1.3,1,0,0,0,8,2,0,37,2.7,438,19:02,28,7,0,0,,butchwi01
Cal Clutterbuck,440,2021,33,NYI,RW,50,4,7,11,-5,10,0.4,3,0,1,1,7,0,0,50,8.0,672,13:26,23,191,0,1,0.0,cluttca01
Andrew Cogliano,441,2021,33,DAL,LW,54,5,6,11,-8,24,0.1,4,0,1,0,6,0,0,88,5.7,752,13:56,24,79,4,11,26.7,coglian01
Christian Djoos,442,2021,26,DET,D,36,2,9,11,-13,14,1.1,1,1,0,0,6,3,0,39,5.1,543,15:05,26,10,0,0,,djoosch01
Christian Fischer,443,2021,23,ARI,RW,52,3,8,11,-10,6,0.1,3,0,0,0,7,1,0,47,6.4,663,12:45,27,148,12,12,50.0,fischch01
Adam Gaudette,444,2021,24,TOT,C,40,5,6,11,-15,12,0.4,5,0,0,0,3,3,0,66,7.6,445,11:07,22,16,53,71,42.7,gaudead01
Carl Grundström,445,2021,23,LAK,RW,47,6,5,11,-10,16,0.6,6,0,0,3,3,2,0,66,9.1,586,12:28,23,104,3,4,42.9,grundca01
Radko Gudas,446,2021,30,FLA,D,54,2,9,11,6,40,2.4,2,0,0,1,9,0,0,84,2.4,949,17:34,72,250,0,0,,gudasra01
Nico Hischier,447,2021,22,NJD,C,21,6,5,11,-9,4,0.7,2,3,1,0,4,1,0,44,13.6,389,18:31,20,11,203,158,56.2,hischni01
Mark Jankowski,448,2021,26,PIT,C,45,4,7,11,4,6,0.8,4,0,0,0,7,0,0,35,11.4,482,10:43,21,35,151,172,46.7,jankoma01
Andreas Johnsson,449,2021,26,NJD,LW,50,5,6,11,-1,12,0.4,4,1,0,0,6,0,0,65,7.7,697,13:56,17,39,11,17,39.3,johnsan01
Max Jones,450,2021,22,ANA,LW,46,7,4,11,-9,36,0.6,5,2,0,1,3,1,0,77,9.1,652,14:10,11,100,5,5,50.0,jonesma03
Jujhar Khaira,451,2021,26,EDM,LW,40,3,8,11,-1,42,0.6,3,0,0,2,8,0,0,41,7.3,482,12:03,21,151,171,207,45.2,khairju01
Joel Kiviranta,452,2021,24,DAL,F,26,6,5,11,3,6,1.4,5,1,0,0,5,0,0,31,19.4,317,12:10,11,40,1,6,14.3,kivirjo01
Brendan Lemieux,453,2021,24,TOT,LW,49,4,7,11,-2,73,0.7,4,0,0,1,7,0,0,50,8.0,496,10:08,26,109,6,20,23.1,lemiebr01
Matt Martin,454,2021,31,NYI,LW,54,6,5,11,-2,36,0.8,5,1,0,0,4,1,0,68,8.8,598,11:04,23,181,3,9,25.0,martima02
Philippe Myers,455,2021,24,PHI,D,44,1,10,11,-10,22,1.0,1,0,0,0,10,0,0,77,1.3,830,18:52,40,69,0,0,,myersph01
Jordan Oesterle,456,2021,28,ARI,D,43,1,10,11,-10,10,1.5,0,1,0,0,7,3,0,38,2.6,770,17:54,64,45,1,0,100.0,oestejo01
Tyler Pitlick,457,2021,29,ARI,C,38,6,5,11,-1,16,0.8,5,0,1,0,4,1,0,56,10.7,622,16:22,41,81,6,9,40.0,pitlity01
Michael Raffl,458,2021,32,TOT,LW,44,4,7,11,-4,33,0.3,4,0,0,3,7,0,0,50,8.0,583,13:15,28,71,32,28,53.3,rafflmi01
Troy Stecher,459,2021,26,DET,D,44,3,8,11,-13,12,1.4,3,0,0,0,8,0,0,55,5.5,762,17:19,46,33,0,0,,stechtr01
Yakov Trenin,460,2021,24,NSH,C,45,5,6,11,4,22,1.0,5,0,0,0,6,0,0,62,8.1,520,11:34,21,94,4,8,33.3,treniya01
Juuso Välimäki,461,2021,22,CGY,D,49,2,9,11,-2,26,2.0,2,0,0,0,9,0,0,72,2.8,756,15:26,60,28,0,0,,valimju01
Nathan Bastian,462,2021,23,NJD,RW,41,3,7,10,0,21,0.4,3,0,0,0,7,0,0,46,6.5,517,12:37,25,136,12,21,36.4,bastina01
Jordie Benn,463,2021,33,TOT,D,39,1,9,10,7,9,2.3,1,0,0,0,9,0,0,45,2.2,575,14:45,51,19,0,0,,bennjo01
Travis Boyd,464,2021,27,TOT,C,39,5,5,10,-5,2,0.6,4,1,0,0,5,0,0,23,21.7,418,10:44,15,18,75,85,46.9,boydtr01
Drake Caggiula,465,2021,26,TOT,LW,38,3,7,10,-6,19,0.4,3,0,0,0,7,0,0,46,6.5,471,12:24,9,64,5,8,38.5,caggidr01
Zdeno Chára,466,2021,43,WSH,D,55,2,8,10,5,44,2.2,2,0,0,0,8,0,0,67,3.0,1008,18:19,67,88,0,0,,charazd01
Kirby Dach,467,2021,20,CHI,C,18,2,8,10,-3,4,0.6,1,1,0,0,8,0,0,26,7.7,334,18:34,12,7,77,114,40.3,dachki01
Calvin de Haan,468,2021,29,CHI,D,44,1,9,10,-16,14,0.6,1,0,0,1,8,1,0,58,1.7,819,18:37,85,99,0,0,,dehaaca01
Nicolas Deslauriers,469,2021,29,ANA,LW,49,5,5,10,-7,53,0.5,5,0,0,2,5,0,0,65,7.7,555,11:19,20,136,1,3,25.0,deslani01
Frédérick Gaudreau,470,2021,27,PIT,C,19,2,8,10,10,2,1.1,2,0,0,0,7,0,1,20,10.0,248,13:04,9,9,87,75,53.7,gaudrfr01
Cody Glass,471,2021,21,VEG,C,27,4,6,10,6,8,1.0,0,4,0,0,5,1,0,28,14.3,393,14:32,9,10,110,149,42.5,glassco01
Nikita Gusev,472,2021,28,TOT,LW,31,4,6,10,-12,2,0.2,4,0,0,0,4,2,0,72,5.6,445,14:21,1,4,0,0,,gusevni01
Travis Hamonic,473,2021,30,VAN,D,38,3,7,10,-3,39,1.9,3,0,0,0,7,0,0,79,3.8,736,19:22,81,48,0,1,0.0,hamontr01
Tanner Kero,474,2021,28,DAL,RW,39,3,7,10,0,6,0.7,3,0,0,2,5,2,0,39,7.7,413,10:36,14,31,24,14,63.2,kerota01
Nikolai Knyzhov,475,2021,22,SJS,D,56,2,8,10,-10,39,1.3,2,0,0,1,8,0,0,51,3.9,938,16:45,54,84,0,0,,knyzhni01
Adam Larsson,476,2021,28,EDM,D,56,4,6,10,2,24,2.7,4,0,0,0,6,0,0,52,7.7,1100,19:39,128,166,1,0,100.0,larssad01
Trevor Lewis,477,2021,34,WPG,C,56,5,5,10,7,2,0.9,3,0,2,1,5,0,0,68,7.4,552,9:52,22,71,11,8,57.9,lewistr01
Blake Lizotte,478,2021,23,LAK,C,41,3,7,10,2,16,0.7,3,0,0,0,7,0,0,42,7.1,521,12:42,21,32,180,174,50.8,lizotbl01
Mason Marchment,479,2021,25,FLA,F,33,2,8,10,4,18,0.5,2,0,0,0,8,0,0,50,4.0,466,14:08,8,73,13,21,38.2,marchma01
Nicholas Merkley,480,2021,23,NJD,RW,27,2,8,10,-5,7,0.5,2,0,0,0,7,1,0,38,5.3,311,11:30,5,28,2,6,25.0,merklni01
James Neal,481,2021,33,EDM,LW,29,5,5,10,-2,11,0.9,4,1,0,0,3,2,0,51,9.8,351,12:06,6,26,2,5,28.6,nealja01
Patrik Nemeth,482,2021,28,TOT,D,52,3,7,10,5,20,2.8,3,0,0,0,7,0,0,53,5.7,937,18:01,67,87,0,0,,nemetpa01
Markus Nutivaara,483,2021,26,FLA,D,30,0,10,10,1,12,1.4,0,0,0,0,10,0,0,45,0.0,479,15:59,13,35,0,0,,nutivma01
Matt Roy,484,2021,25,LAK,D,44,2,8,10,0,8,2.5,2,0,0,0,6,1,1,57,3.5,847,19:15,67,61,0,0,,royma04
Colton Sceviour,485,2021,31,PIT,C,46,5,5,10,0,2,0.7,5,0,0,0,5,0,0,53,9.4,441,9:35,28,64,5,13,27.8,scevico01
Brady Skjei,486,2021,26,CAR,D,52,3,7,10,6,30,2.9,3,0,0,1,6,0,1,104,2.9,1078,20:44,62,66,0,0,,skjeibr01
Brendan Smith,487,2021,31,NYR,D,48,5,5,10,3,73,2.3,5,0,0,0,5,0,0,58,8.6,789,16:26,41,84,0,0,,smithbr05
Marc Staal,488,2021,34,DET,D,56,3,7,10,-5,20,2.3,3,0,0,0,7,0,0,53,5.7,1031,18:25,45,58,0,0,,staalma01
Kevin Stenlund,489,2021,24,CBJ,C,32,5,5,10,-4,8,0.8,5,0,0,1,4,1,0,42,11.9,401,12:32,13,17,103,115,47.2,stenlke01
Jimmy Vesey,490,2021,27,TOT,LW,50,5,5,10,-14,10,-0.1,5,0,0,1,4,0,1,58,8.6,635,12:43,19,38,3,9,25.0,veseyji02
Austin Watson,491,2021,29,OTT,LW,34,3,7,10,-7,40,0.4,3,0,0,0,6,0,1,41,7.3,408,12:00,49,100,6,17,26.1,watsoau01
Artem Anisimov,492,2021,32,OTT,C,19,2,7,9,1,2,0.8,1,1,0,0,7,0,0,30,6.7,228,12:02,9,9,36,52,40.9,anisiar01
Jacob Bryson,493,2021,23,BUF,D,38,1,8,9,-1,12,2.1,1,0,0,0,5,1,2,24,4.2,724,19:03,43,32,0,0,,brysoja01
Dylan DeMelo,494,2021,27,WPG,D,52,0,9,9,10,20,2.6,0,0,0,0,8,0,1,44,0.0,882,16:58,58,76,0,0,,demeldy01
Tyler Ennis,495,2021,31,EDM,C,30,3,6,9,0,6,0.6,3,0,0,2,6,0,0,38,7.9,364,12:08,6,43,6,3,66.7,ennisty01
Morgan Geekie,496,2021,22,CAR,C,36,3,6,9,1,10,0.7,1,2,0,0,6,0,0,30,10.0,352,9:47,6,28,74,67,52.5,geekimo01
Wyatt Kalynuk,497,2021,23,CHI,D,21,4,5,9,-6,4,1.2,4,0,0,0,5,0,0,26,15.4,342,16:16,21,25,0,0,,kalynwy01
Sean Kuraly,498,2021,28,BOS,C,47,4,5,9,-10,20,-0.1,4,0,0,2,4,0,1,88,4.5,661,14:04,21,99,229,170,57.4,kuralse01
Josh Leivo,499,2021,27,CGY,LW,38,6,3,9,-3,10,0.8,6,0,0,2,3,0,0,50,12.0,408,10:45,2,33,3,9,25.0,leivojo01
Isac Lundeström,500,2021,21,ANA,C,41,6,3,9,-9,14,0.3,6,0,0,0,3,0,0,52,11.5,625,15:15,19,16,189,209,47.5,lundeis01
Jacob MacDonald,501,2021,27,COL,D,33,1,8,9,14,8,2.4,1,0,0,0,8,0,0,49,2.0,493,14:57,31,38,0,0,,macdoja02
Mikhail Maltsev,502,2021,22,NJD,LW,33,6,3,9,-4,4,0.7,6,0,0,0,3,0,0,55,10.9,378,11:27,8,26,74,86,46.3,maltsmi01
Patrick Marleau,503,2021,41,SJS,C,56,4,5,9,-9,10,-0.2,2,2,0,0,5,0,0,54,7.4,744,13:17,19,40,141,159,47.0,marlepa01
Tyler Motte,504,2021,25,VAN,C,24,6,3,9,0,14,1.0,6,0,0,1,3,0,0,40,15.0,384,16:01,28,100,12,21,36.4,mottety01
Nolan Patrick,505,2021,22,PHI,C,52,4,5,9,-30,20,-1.1,2,2,0,0,4,1,0,49,8.2,690,13:17,18,45,226,204,52.6,patrino01
Marcus Pettersson,506,2021,24,PIT,D,47,2,7,9,8,22,1.9,2,0,0,0,7,0,0,46,4.3,775,16:29,39,51,0,0,,pettema01
